year,season,league_name,week,date,team_1,team_2,result
2017.0,spring,VCS,1,2017-02-08,EHU,CR,2-0
2017.0,spring,VCS,1,2017-02-08,GAM,FFQ,2-0
2017.0,spring,VCS,1,2017-02-09,UTM,NGE,2-1
2017.0,spring,VCS,1,2017-02-09,CR,YGE,0-2
2017.0,spring,VCS,1,2017-02-11,NGE,EHU,0-2
2017.0,spring,VCS,1,2017-02-11,FFQ,UTM,0-2
2017.0,spring,VCS,1,2017-02-12,NGE,FFQ,2-0
2017.0,spring,VCS,1,2017-02-12,GAM,YGE,2-0
2017.0,spring,VCS,2,2017-02-15,CR,UTM,0-2
2017.0,spring,VCS,2,2017-02-15,EHU,FFQ,1-2
2017.0,spring,VCS,2,2017-02-16,NGE,GAM,0-2
2017.0,spring,VCS,2,2017-02-16,UTM,YGE,1-2
2017.0,spring,VCS,2,2017-02-18,FFQ,YGE,1-2
2017.0,spring,VCS,2,2017-02-18,EHU,GAM,0-2
2017.0,spring,VCS,2,2017-02-19,NGE,CR,2-1
2017.0,spring,VCS,2,2017-02-19,EHU,UTM,2-1
2017.0,spring,VCS,3,2017-03-01,GAM,CR,2-0
2017.0,spring,VCS,3,2017-03-01,YGE,NGE,2-1
2017.0,spring,VCS,3,2017-03-02,YGE,EHU,2-0
2017.0,spring,VCS,3,2017-03-02,GAM,UTM,2-1
2017.0,spring,VCS,3,2017-03-04,FFQ,CR,2-0
2017.0,spring,VCS,3,2017-03-04,NGE,UTM,1-2
2017.0,spring,VCS,3,2017-03-05,CR,EHU,1-2
2017.0,spring,VCS,3,2017-03-05,FFQ,GAM,1-2
2017.0,spring,VCS,4,2017-03-08,EHU,NGE,2-1
2017.0,spring,VCS,4,2017-03-08,UTM,FFQ,0-2
2017.0,spring,VCS,4,2017-03-09,YGE,CR,2-0
2017.0,spring,VCS,4,2017-03-09,FFQ,NGE,0-2
2017.0,spring,VCS,4,2017-03-11,UTM,CR,2-0
2017.0,spring,VCS,4,2017-03-11,YGE,GAM,1-2
2017.0,spring,VCS,4,2017-03-12,YGE,UTM,2-0
2017.0,spring,VCS,4,2017-03-12,FFQ,EHU,1-2
2017.0,spring,VCS,5,2017-03-15,GAM,NGE,2-0
2017.0,spring,VCS,5,2017-03-15,YGE,FFQ,2-0
2017.0,spring,VCS,5,2017-03-16,CR,NGE,0-2
2017.0,spring,VCS,5,2017-03-16,GAM,EHU,2-0
2017.0,spring,VCS,5,2017-03-18,EHU,UTM,0-2
2017.0,spring,VCS,5,2017-03-18,GAM,CR,2-0
2017.0,spring,VCS,5,2017-03-18,YGE,NGE,2-0
2017.0,spring,VCS,5,2017-03-19,YGE,EHU,2-1
2017.0,spring,VCS,5,2017-03-19,GAM,UTM,2-0
2017.0,spring,VCS,5,2017-03-19,FFQ,CR,2-1
