year,season,league_name,week,date,team_1,team_2,result
2019.0,summer,LEC,1,2019-06-08,G2,SPY,1-0
2019.0,summer,LEC,1,2019-06-08,VIT,OG,0-1
2019.0,summer,LEC,1,2019-06-08,RGE,MSF,0-1
2019.0,summer,LEC,1,2019-06-08,FNC,SK,1-0
2019.0,summer,LEC,1,2019-06-08,S04,XL,1-0
2019.0,summer,LEC,1,2019-06-09,XL,RGE,0-1
2019.0,summer,LEC,1,2019-06-09,SK,S04,1-0
2019.0,summer,LEC,1,2019-06-09,SPY,VIT,1-0
2019.0,summer,LEC,1,2019-06-09,MSF,FNC,0-1
2019.0,summer,LEC,1,2019-06-09,OG,G2,0-1
2019.0,summer,LEC,2,2019-06-15,MSF,XL,1-0
2019.0,summer,LEC,2,2019-06-15,RGE,VIT,1-0
2019.0,summer,LEC,2,2019-06-15,FNC,OG,1-0
2019.0,summer,LEC,2,2019-06-15,SPY,S04,0-1
2019.0,summer,LEC,2,2019-06-15,G2,SK,1-0
2019.0,summer,LEC,2,2019-06-16,XL,SPY,0-1
2019.0,summer,LEC,2,2019-06-16,SK,RGE,1-0
2019.0,summer,LEC,2,2019-06-16,OG,MSF,1-0
2019.0,summer,LEC,2,2019-06-16,S04,FNC,0-1
2019.0,summer,LEC,2,2019-06-16,VIT,G2,0-1
2019.0,summer,LEC,3,2019-06-22,XL,VIT,0-1
2019.0,summer,LEC,3,2019-06-22,SPY,RGE,1-0
2019.0,summer,LEC,3,2019-06-22,S04,OG,0-1
2019.0,summer,LEC,3,2019-06-22,SK,MSF,1-0
2019.0,summer,LEC,3,2019-06-22,G2,FNC,0-1
2019.0,summer,LEC,3,2019-06-23,VIT,SK,1-0
2019.0,summer,LEC,3,2019-06-23,MSF,S04,0-1
2019.0,summer,LEC,3,2019-06-23,OG,SPY,0-1
2019.0,summer,LEC,3,2019-06-23,FNC,XL,1-0
2019.0,summer,LEC,3,2019-06-23,RGE,G2,0-1
2019.0,summer,LEC,4,2019-07-13,RGE,S04,0-1
2019.0,summer,LEC,4,2019-07-13,SPY,SK,1-0
2019.0,summer,LEC,4,2019-07-13,G2,MSF,1-0
2019.0,summer,LEC,4,2019-07-13,XL,OG,0-1
2019.0,summer,LEC,4,2019-07-13,VIT,FNC,0-1
2019.0,summer,LEC,4,2019-07-14,SK,XL,0-1
2019.0,summer,LEC,4,2019-07-14,MSF,VIT,0-1
2019.0,summer,LEC,4,2019-07-14,OG,RGE,0-1
2019.0,summer,LEC,4,2019-07-14,S04,G2,0-1
2019.0,summer,LEC,4,2019-07-14,FNC,SPY,0-1
2019.0,summer,LEC,5,2019-07-20,MSF,SPY,0-1
2019.0,summer,LEC,5,2019-07-20,VIT,S04,0-1
2019.0,summer,LEC,5,2019-07-20,XL,G2,0-1
2019.0,summer,LEC,5,2019-07-20,RGE,FNC,1-0
2019.0,summer,LEC,5,2019-07-20,SK,OG,0-1
