year,season,league_name,week,date,team_1,team_2,result
2017.0,summer,OCS,1,2017-06-23,SNA,OLW,0-1
2017.0,summer,OCS,1,2017-06-23,ATH,ABY,0-1
2017.0,summer,OCS,1,2017-06-23,LX,CVD,F-F
2017.0,summer,OCS,1,2017-06-23,NX,LGG,0-1
2017.0,summer,OCS,2,2017-06-30,LX,SNA,0-1
2017.0,summer,OCS,2,2017-06-30,NX,ATH,0-1
2017.0,summer,OCS,2,2017-06-30,LGG,OLW,0-1
2017.0,summer,OCS,2,2017-06-30,CVD,ABY,0-1
2017.0,summer,OCS,3,2017-07-07,SNA,CVD,1-0
2017.0,summer,OCS,3,2017-07-07,ABY,LGG,1-0
2017.0,summer,OCS,3,2017-07-07,OLW,NX,1-0
2017.0,summer,OCS,3,2017-07-07,ATH,LX,0-1
2017.0,summer,OCS,4,2017-07-14,NX,SNA,0-1
2017.0,summer,OCS,4,2017-07-14,LGG,LX,0-1
2017.0,summer,OCS,4,2017-07-14,CVD,ATH,0-1
2017.0,summer,OCS,4,2017-07-14,ABY,OLW,0-1
2017.0,summer,OCS,5,2017-07-20,SNA,LGG,0-1
2017.0,summer,OCS,5,2017-07-20,CVD,NX,0-1
2017.0,summer,OCS,5,2017-07-20,ABY,LX,1-0
2017.0,summer,OCS,5,2017-07-20,OLW,ATH,0-1
2017.0,summer,OCS,6,2017-07-27,SNA,ABY,1-0
2017.0,summer,OCS,6,2017-07-27,OLW,CVD,1-0
2017.0,summer,OCS,6,2017-07-27,ATH,LGG,0-1
2017.0,summer,OCS,6,2017-07-27,LX,NX,1-0
2017.0,summer,OCS,7,2017-08-04,ATH,SNA,1-0
2017.0,summer,OCS,7,2017-08-04,LX,OLW,0-1
2017.0,summer,OCS,7,2017-08-04,NX,ABY,0-1
2017.0,summer,OCS,7,2017-08-04,LGG,CVD,1-0
