year,season,league_name,week,date,team_1,team_2,result
2018.0,summer,Challengers Korea,1,2018-06-11,RGA,ESS,0-2
2018.0,summer,Challengers Korea,1,2018-06-11,GCB,APK,2-0
2018.0,summer,Challengers Korea,1,2018-06-14,APK,KDM,0-2
2018.0,summer,Challengers Korea,1,2018-06-14,DWG,ESS,2-0
2018.0,summer,Challengers Korea,1,2018-06-15,WNS,RGA,2-0
2018.0,summer,Challengers Korea,1,2018-06-15,GCB,BtC,1-2
2018.0,summer,Challengers Korea,2,2018-06-18,BtC,APK,2-0
2018.0,summer,Challengers Korea,2,2018-06-18,KDM,DWG,0-2
2018.0,summer,Challengers Korea,2,2018-06-21,GCB,ESS,0-2
2018.0,summer,Challengers Korea,2,2018-06-21,WNS,KDM,1-2
2018.0,summer,Challengers Korea,2,2018-06-22,APK,RGA,1-2
2018.0,summer,Challengers Korea,2,2018-06-22,BtC,DWG,1-2
2018.0,summer,Challengers Korea,3,2018-06-25,RGA,GCB,0-2
2018.0,summer,Challengers Korea,3,2018-06-25,DWG,WNS,2-0
2018.0,summer,Challengers Korea,3,2018-06-28,WNS,APK,2-1
2018.0,summer,Challengers Korea,3,2018-06-28,ESS,BtC,0-2
2018.0,summer,Challengers Korea,3,2018-06-29,DWG,GCB,2-0
2018.0,summer,Challengers Korea,3,2018-06-29,KDM,RGA,2-1
2018.0,summer,Challengers Korea,4,2018-07-09,KDM,ESS,2-1
2018.0,summer,Challengers Korea,4,2018-07-09,APK,DWG,0-2
2018.0,summer,Challengers Korea,4,2018-07-12,BtC,WNS,1-2
2018.0,summer,Challengers Korea,4,2018-07-12,ESS,APK,2-1
2018.0,summer,Challengers Korea,4,2018-07-13,GCB,KDM,1-2
2018.0,summer,Challengers Korea,4,2018-07-13,DWG,RGA,2-0
2018.0,summer,Challengers Korea,5,2018-07-16,ESS,WNS,1-2
2018.0,summer,Challengers Korea,5,2018-07-16,RGA,BtC,2-1
2018.0,summer,Challengers Korea,5,2018-07-20,BtC,KDM,2-0
2018.0,summer,Challengers Korea,5,2018-07-20,WNS,GCB,2-0
2018.0,summer,Challengers Korea,6,2018-07-23,DWG,APK,2-0
2018.0,summer,Challengers Korea,6,2018-07-23,ESS,RGA,2-1
2018.0,summer,Challengers Korea,6,2018-07-26,BtC,GCB,2-0
2018.0,summer,Challengers Korea,6,2018-07-26,RGA,WNS,0-2
2018.0,summer,Challengers Korea,6,2018-07-27,ESS,DWG,0-2
2018.0,summer,Challengers Korea,6,2018-07-27,KDM,APK,2-0
2018.0,summer,Challengers Korea,7,2018-07-30,GCB,RGA,2-1
2018.0,summer,Challengers Korea,7,2018-07-30,APK,BtC,0-2
2018.0,summer,Challengers Korea,8,2018-08-06,DWG,KDM,2-0
2018.0,summer,Challengers Korea,8,2018-08-06,WNS,ESS,2-0
2018.0,summer,Challengers Korea,8,2018-08-09,DWG,BtC,0-2
2018.0,summer,Challengers Korea,8,2018-08-09,RGA,APK,2-1
2018.0,summer,Challengers Korea,8,2018-08-10,KDM,WNS,1-2
2018.0,summer,Challengers Korea,8,2018-08-10,ESS,GCB,2-0
2018.0,summer,Challengers Korea,9,2018-08-13,WNS,DWG,0-2
2018.0,summer,Challengers Korea,9,2018-08-13,APK,GCB,0-2
2018.0,summer,Challengers Korea,9,2018-08-16,RGA,KDM,0-2
2018.0,summer,Challengers Korea,9,2018-08-16,BtC,ESS,2-0
2018.0,summer,Challengers Korea,9,2018-08-17,APK,WNS,1-2
2018.0,summer,Challengers Korea,9,2018-08-17,GCB,DWG,0-2
2018.0,summer,Challengers Korea,10,2018-08-20,ESS,KDM,1-2
2018.0,summer,Challengers Korea,10,2018-08-20,BtC,RGA,1-2
2018.0,summer,Challengers Korea,10,2018-08-23,RGA,DWG,0-2
2018.0,summer,Challengers Korea,10,2018-08-23,KDM,GCB,2-0
2018.0,summer,Challengers Korea,10,2018-08-24,APK,ESS,0-2
2018.0,summer,Challengers Korea,10,2018-08-24,WNS,BtC,2-1
2018.0,summer,Challengers Korea,11,2018-08-27,KDM,BtC,2-0
2018.0,summer,Challengers Korea,11,2018-08-27,GCB,WNS,1-2
