year,season,league_name,week,date,team_1,team_2,result
2018.0,spring,LJL,1,2018-02-09,PGM,V3,2-1
2018.0,spring,LJL,1,2018-02-10,USG,RJ,2-0
2018.0,spring,LJL,1,2018-02-10,DFM,7h,2-1
2018.0,spring,LJL,2,2018-02-16,V3,RJ,1-2
2018.0,spring,LJL,2,2018-02-17,7h,USG,0-2
2018.0,spring,LJL,2,2018-02-17,PGM,DFM,0-2
2018.0,spring,LJL,3,2018-02-23,7h,PGM,2-0
2018.0,spring,LJL,3,2018-02-24,USG,V3,1-2
2018.0,spring,LJL,3,2018-02-24,RJ,DFM,0-2
2018.0,spring,LJL,4,2018-03-02,DFM,V3,2-0
2018.0,spring,LJL,4,2018-03-02,PGM,USG,1-2
2018.0,spring,LJL,4,2018-03-02,7h,RJ,1-2
2018.0,spring,LJL,5,2018-03-03,V3,7h,2-0
2018.0,spring,LJL,5,2018-03-03,RJ,PGM,1-2
2018.0,spring,LJL,5,2018-03-03,USG,DFM,0-2
2018.0,spring,LJL,6,2018-03-09,RJ,USG,0-2
2018.0,spring,LJL,6,2018-03-10,7h,DFM,0-2
2018.0,spring,LJL,6,2018-03-10,V3,PGM,1-2
2018.0,spring,LJL,7,2018-03-16,USG,7h,2-1
2018.0,spring,LJL,7,2018-03-16,RJ,V3,1-2
2018.0,spring,LJL,7,2018-03-16,DFM,PGM,2-1
2018.0,spring,LJL,8,2018-03-17,DFM,RJ,2-0
2018.0,spring,LJL,8,2018-03-17,PGM,7h,2-0
2018.0,spring,LJL,8,2018-03-17,V3,USG,0-2
2018.0,spring,LJL,9,2018-03-23,V3,DFM,0-2
2018.0,spring,LJL,9,2018-03-24,USG,PGM,0-2
2018.0,spring,LJL,9,2018-03-24,RJ,7h,2-1
2018.0,spring,LJL,10,2018-03-30,PGM,RJ,2-0
2018.0,spring,LJL,10,2018-03-31,DFM,USG,2-1
2018.0,spring,LJL,10,2018-03-31,7h,V3,2-1
