year,season,league_name,week,date,team_1,team_2,result
2019.0,spring,TPL_a,1,2019-01-21,SUP.A,RY.A,1-0
2019.0,spring,TPL_a,1,2019-01-22,GS.A,DP.A,0-1
2019.0,spring,TPL_a,1,2019-01-22,HWA.A,FB.A,0-1
2019.0,spring,TPL_a,1,2019-01-22,BS.A,GAL.A,1-0
2019.0,spring,TPL_a,1,2019-01-22,BJK.A,AUR.A,1-0
2019.0,spring,TPL_a,1,2019-01-22,GAL.A,GS.A,0-1
2019.0,spring,TPL_a,1,2019-01-23,BJK.A,BS.A,1-0
2019.0,spring,TPL_a,1,2019-01-23,DP.A,SUP.A,0-1
2019.0,spring,TPL_a,1,2019-01-23,AUR.A,HWA.A,0-1
2019.0,spring,TPL_a,1,2019-01-23,FB.A,RY.A,0-1
2019.0,spring,TPL_a,1,2019-01-24,SUP.A,FB.A,0-1
2019.0,spring,TPL_a,1,2019-01-25,DP.A,GAL.A,1-0
2019.0,spring,TPL_a,1,2019-01-25,RY.A,AUR.A,1-0
2019.0,spring,TPL_a,1,2019-01-25,HWA.A,BS.A,1-0
2019.0,spring,TPL_a,1,2019-01-25,GS.A,BJK.A,0-1
2019.0,spring,TPL_a,1,2019-01-25,BJK.A,DP.A,0-1
2019.0,spring,TPL_a,1,2019-01-26,AUR.A,FB.A,1-0
2019.0,spring,TPL_a,1,2019-01-26,HWA.A,GS.A,1-0
2019.0,spring,TPL_a,1,2019-01-26,BS.A,RY.A,0-1
2019.0,spring,TPL_a,1,2019-01-26,GAL.A,SUP.A,0-1
2019.0,spring,TPL_a,2,2019-01-31,RY.A,GS.A,1-0
2019.0,spring,TPL_a,2,2019-02-01,GAL.A,BJK.A,0-1
2019.0,spring,TPL_a,2,2019-02-01,FB.A,BS.A,1-0
2019.0,spring,TPL_a,2,2019-02-01,SUP.A,AUR.A,1-0
2019.0,spring,TPL_a,2,2019-02-01,DP.A,HWA.A,0-1
2019.0,spring,TPL_a,2,2019-02-01,BS.A,AUR.A,1-0
2019.0,spring,TPL_a,2,2019-02-02,BJK.A,SUP.A,1-0
2019.0,spring,TPL_a,2,2019-02-02,HWA.A,GAL.A,W-F
2019.0,spring,TPL_a,2,2019-02-02,RY.A,DP.A,1-0
2019.0,spring,TPL_a,2,2019-02-02,GS.A,FB.A,0-1
