year,season,league_name,week,date,team_1,team_2,result
2017.0,spring,ECS,1,2017-01-16,Raise,228,W-F
2017.0,spring,ECS,1,2017-01-16,Yetti,AF,2-0
2017.0,spring,ECS,1,2017-01-17,JII,NonHK,2-0
2017.0,spring,ECS,1,2017-01-17,WOR,Cougar,2-0
2017.0,spring,ECS,1,2017-01-18,AF,228,W-F
2017.0,spring,ECS,1,2017-01-18,Yetti,Raise,1-1
2017.0,spring,ECS,1,2017-01-19,Cougar,NonHK,2-0
2017.0,spring,ECS,1,2017-01-19,WOR,JII,1-1
2017.0,spring,ECS,2,2017-01-24,Raise,AF,2-0
2017.0,spring,ECS,2,2017-01-24,228,Yetti,0-2
2017.0,spring,ECS,2,2017-01-25,JII,Cougar,2-0
2017.0,spring,ECS,2,2017-01-25,NonHK,WOR,2-0
2017.0,spring,ECS,3,2017-02-06,NonHK,228,2-0
2017.0,spring,ECS,3,2017-02-06,JII,Raise,1-1
2017.0,spring,ECS,3,2017-02-07,Cougar,AF,1-1
2017.0,spring,ECS,3,2017-02-07,WOR,Yetti,0-2
2017.0,spring,ECS,3,2017-02-08,Raise,NonHK,2-0
2017.0,spring,ECS,3,2017-02-08,228,JII,0-2
2017.0,spring,ECS,3,2017-02-09,Yetti,Cougar,1-1
2017.0,spring,ECS,3,2017-02-09,AF,WOR,2-0
2017.0,spring,ECS,4,2017-02-14,WOR,228,2-0
2017.0,spring,ECS,4,2017-02-14,Cougar,Raise,0-2
2017.0,spring,ECS,4,2017-02-15,JII,AF,1-1
2017.0,spring,ECS,4,2017-02-15,NonHK,Yetti,0-2
2017.0,spring,ECS,4,2017-02-16,Raise,WOR,2-0
2017.0,spring,ECS,4,2017-02-16,228,Cougar,0-2
2017.0,spring,ECS,5,2017-02-21,Yetti,JII,1-1
2017.0,spring,ECS,5,2017-02-21,AF,NonHK,2-0
2017.0,spring,ECS,5,2017-02-22,AF,Yetti,0-2
2017.0,spring,ECS,5,2017-02-22,228,Raise,0-2
2017.0,spring,ECS,5,2017-02-23,Cougar,WOR,W-F
2017.0,spring,ECS,5,2017-02-23,NonHK,JII,1-1
2017.0,spring,ECS,6,2017-03-07,Raise,Yetti,2-0
2017.0,spring,ECS,6,2017-03-07,228,AF,0-2
2017.0,spring,ECS,6,2017-03-08,JII,WOR,W-F
2017.0,spring,ECS,6,2017-03-08,NonHK,Cougar,0-2
2017.0,spring,ECS,6,2017-03-09,Yetti,228,2-0
2017.0,spring,ECS,6,2017-03-09,AF,Raise,1-1
2017.0,spring,ECS,7,2017-03-14,WOR,NonHK,F-F
2017.0,spring,ECS,7,2017-03-14,Cougar,JII,0-2
2017.0,spring,ECS,7,2017-03-15,Raise,JII,1-1
2017.0,spring,ECS,7,2017-03-15,228,NonHK,2-0
2017.0,spring,ECS,7,2017-03-16,Yetti,WOR,W-F
2017.0,spring,ECS,7,2017-03-16,AF,Cougar,1-1
2017.0,spring,ECS,8,2017-03-21,JII,228,2-0
2017.0,spring,ECS,8,2017-03-21,NonHK,Raise,0-2
2017.0,spring,ECS,8,2017-03-22,WOR,AF,F-F
2017.0,spring,ECS,8,2017-03-22,Cougar,Yetti,0-2
2017.0,spring,ECS,8,2017-03-23,Raise,Cougar,2-0
2017.0,spring,ECS,8,2017-03-23,228,WOR,W-F
2017.0,spring,ECS,9,2017-03-27,Yetti,NonHK,2-0
2017.0,spring,ECS,9,2017-03-27,AF,JII,1-1
2017.0,spring,ECS,9,2017-03-28,Cougar,228,1-1
2017.0,spring,ECS,9,2017-03-28,WOR,Raise,F-F
2017.0,spring,ECS,9,2017-03-29,NonHK,AF,0-2
2017.0,spring,ECS,9,2017-03-29,JII,Yetti,1-1
