year,season,league_name,week,date,team_1,team_2,result
2019.0,spring,LMS,1,2019-01-17,GRX,JT,0-2
2019.0,spring,LMS,1,2019-01-17,ahq,MAD,0-2
2019.0,spring,LMS,1,2019-01-18,ALF,DG,1-2
2019.0,spring,LMS,1,2019-01-18,HKA,FW,1-2
2019.0,spring,LMS,1,2019-01-19,JT,ahq,2-0
2019.0,spring,LMS,1,2019-01-19,FW,MAD,1-2
2019.0,spring,LMS,2,2019-01-24,FW,DG,2-0
2019.0,spring,LMS,2,2019-01-24,MAD,HKA,1-2
2019.0,spring,LMS,2,2019-01-25,ahq,GRX,2-1
2019.0,spring,LMS,2,2019-01-25,JT,ALF,1-2
2019.0,spring,LMS,2,2019-01-26,DG,GRX,1-2
2019.0,spring,LMS,2,2019-01-26,HKA,ALF,2-0
2019.0,spring,LMS,3,2019-02-14,MAD,ALF,2-1
2019.0,spring,LMS,3,2019-02-14,JT,HKA,2-1
2019.0,spring,LMS,3,2019-02-15,GRX,MAD,1-2
2019.0,spring,LMS,3,2019-02-15,DG,JT,0-2
2019.0,spring,LMS,3,2019-02-16,HKA,DG,2-0
2019.0,spring,LMS,3,2019-02-16,FW,ahq,2-0
2019.0,spring,LMS,4,2019-02-21,DG,ahq,2-1
2019.0,spring,LMS,4,2019-02-21,GRX,FW,2-1
2019.0,spring,LMS,4,2019-02-22,ALF,FW,0-2
2019.0,spring,LMS,4,2019-02-22,GRX,HKA,1-2
2019.0,spring,LMS,4,2019-02-23,MAD,JT,2-1
2019.0,spring,LMS,4,2019-02-23,ALF,ahq,1-2
2019.0,spring,LMS,5,2019-02-28,ALF,GRX,2-0
2019.0,spring,LMS,5,2019-02-28,MAD,DG,2-1
2019.0,spring,LMS,5,2019-03-01,ahq,HKA,2-0
2019.0,spring,LMS,5,2019-03-01,FW,JT,2-0
2019.0,spring,LMS,5,2019-03-02,JT,DG,2-0
2019.0,spring,LMS,5,2019-03-02,HKA,MAD,0-2
2019.0,spring,LMS,6,2019-03-07,ahq,ALF,2-1
2019.0,spring,LMS,6,2019-03-07,JT,MAD,1-2
2019.0,spring,LMS,6,2019-03-08,DG,FW,0-2
2019.0,spring,LMS,6,2019-03-08,GRX,ahq,2-1
2019.0,spring,LMS,6,2019-03-09,FW,HKA,2-0
2019.0,spring,LMS,6,2019-03-09,GRX,ALF,2-0
2019.0,spring,LMS,7,2019-03-14,HKA,JT,0-2
2019.0,spring,LMS,7,2019-03-14,DG,MAD,0-2
2019.0,spring,LMS,7,2019-03-15,ALF,MAD,2-1
2019.0,spring,LMS,7,2019-03-15,ahq,JT,2-0
2019.0,spring,LMS,7,2019-03-16,DG,HKA,0-2
2019.0,spring,LMS,7,2019-03-16,FW,GRX,2-1
2019.0,spring,LMS,8,2019-03-21,FW,ALF,2-0
2019.0,spring,LMS,8,2019-03-21,HKA,GRX,1-2
2019.0,spring,LMS,8,2019-03-22,ahq,FW,2-0
2019.0,spring,LMS,8,2019-03-22,ALF,JT,2-0
2019.0,spring,LMS,8,2019-03-23,GRX,DG,2-1
2019.0,spring,LMS,8,2019-03-23,MAD,ahq,1-2
2019.0,spring,LMS,9,2019-03-27,MAD,GRX,2-1
2019.0,spring,LMS,9,2019-03-27,DG,ALF,0-2
2019.0,spring,LMS,9,2019-03-28,ALF,HKA,0-2
2019.0,spring,LMS,9,2019-03-28,ahq,DG,2-0
2019.0,spring,LMS,9,2019-03-29,JT,FW,2-0
2019.0,spring,LMS,9,2019-03-29,HKA,ahq,2-0
2019.0,spring,LMS,9,2019-03-30,JT,GRX,2-0
2019.0,spring,LMS,9,2019-03-30,MAD,FW,2-0
2019.0,spring,LMS,Tiebreakers,2019-03-31,ahq,JT,0-1
