year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,LCS,1,2020-01-26,C9,TL,1-0
2020.0,spring,LCS,1,2020-01-26,CLG,DIG,0-1
2020.0,spring,LCS,1,2020-01-26,100,GG,1-0
2020.0,spring,LCS,1,2020-01-26,IMT,FLY,0-1
2020.0,spring,LCS,1,2020-01-27,DIG,EG,1-0
2020.0,spring,LCS,1,2020-01-27,TSM,IMT,0-1
2020.0,spring,LCS,1,2020-01-27,GG,C9,0-1
2020.0,spring,LCS,1,2020-01-27,FLY,CLG,1-0
2020.0,spring,LCS,1,2020-01-28,EG,100,1-0
2020.0,spring,LCS,1,2020-01-28,TL,TSM,1-0
2020.0,spring,LCS,2,2020-02-02,CLG,100,0-1
2020.0,spring,LCS,2,2020-02-02,DIG,TL,1-0
2020.0,spring,LCS,2,2020-02-02,C9,IMT,1-0
2020.0,spring,LCS,2,2020-02-02,GG,EG,1-0
2020.0,spring,LCS,2,2020-02-03,TL,FLY,1-0
2020.0,spring,LCS,2,2020-02-03,EG,TSM,0-1
2020.0,spring,LCS,2,2020-02-03,100,C9,0-1
2020.0,spring,LCS,2,2020-02-03,IMT,GG,1-0
2020.0,spring,LCS,2,2020-02-04,FLY,DIG,1-0
2020.0,spring,LCS,2,2020-02-04,TSM,CLG,1-0
2020.0,spring,LCS,3,2020-02-09,EG,CLG,0-1
2020.0,spring,LCS,3,2020-02-09,100,TL,1-0
2020.0,spring,LCS,3,2020-02-09,TSM,DIG,1-0
2020.0,spring,LCS,3,2020-02-09,C9,FLY,1-0
2020.0,spring,LCS,3,2020-02-10,IMT,100,1-0
2020.0,spring,LCS,3,2020-02-10,GG,TSM,0-1
2020.0,spring,LCS,3,2020-02-10,DIG,C9,0-1
2020.0,spring,LCS,3,2020-02-10,FLY,EG,0-1
2020.0,spring,LCS,3,2020-02-11,TL,GG,0-1
2020.0,spring,LCS,3,2020-02-11,CLG,IMT,0-1
2020.0,spring,LCS,4,2020-02-16,TL,IMT,0-1
2020.0,spring,LCS,4,2020-02-16,C9,TSM,1-0
2020.0,spring,LCS,4,2020-02-16,GG,CLG,1-0
2020.0,spring,LCS,4,2020-02-16,100,DIG,0-1
2020.0,spring,LCS,4,2020-02-17,DIG,GG,0-1
2020.0,spring,LCS,4,2020-02-17,CLG,TL,0-1
2020.0,spring,LCS,4,2020-02-17,TSM,FLY,0-1
2020.0,spring,LCS,4,2020-02-17,IMT,EG,0-1
2020.0,spring,LCS,4,2020-02-18,FLY,100,1-0
2020.0,spring,LCS,4,2020-02-18,EG,C9,0-1
2020.0,spring,LCS,5,2020-02-23,100,TSM,0-1
2020.0,spring,LCS,5,2020-02-23,CLG,C9,0-1
2020.0,spring,LCS,5,2020-02-23,DIG,IMT,1-0
2020.0,spring,LCS,5,2020-02-23,GG,FLY,0-1
2020.0,spring,LCS,5,2020-02-24,TL,EG,0-1
2020.0,spring,LCS,5,2020-02-24,IMT,C9,0-1
2020.0,spring,LCS,5,2020-02-24,100,GG,1-0
2020.0,spring,LCS,5,2020-02-24,FLY,CLG,1-0
2020.0,spring,LCS,5,2020-02-25,TL,DIG,1-0
2020.0,spring,LCS,5,2020-02-25,TSM,EG,1-0
2020.0,spring,LCS,6,2020-03-01,FLY,C9,0-1
2020.0,spring,LCS,6,2020-03-01,TL,TSM,1-0
2020.0,spring,LCS,6,2020-03-01,GG,IMT,1-0
2020.0,spring,LCS,6,2020-03-01,100,EG,1-0
2020.0,spring,LCS,6,2020-03-02,100,TL,0-1
2020.0,spring,LCS,6,2020-03-02,FLY,DIG,1-0
2020.0,spring,LCS,6,2020-03-02,CLG,TSM,1-0
