year,season,league_name,week,date,team_1,team_2,result
2017.0,summer,LMS,1,2017-06-03,JT,WS,2-0
2017.0,summer,LMS,1,2017-06-03,MCX,Raise,1-2
2017.0,summer,LMS,1,2017-06-04,JT,HKA,2-0
2017.0,summer,LMS,1,2017-06-04,ahq,WS,2-0
2017.0,summer,LMS,1,2017-06-08,ahq,HKA,2-1
2017.0,summer,LMS,1,2017-06-08,FBL,Raise,0-2
2017.0,summer,LMS,2,2017-06-09,WS,FBL,2-0
2017.0,summer,LMS,2,2017-06-09,JT,MCX,2-0
2017.0,summer,LMS,2,2017-06-10,HKA,Raise,0-2
2017.0,summer,LMS,2,2017-06-10,WS,FW,2-0
2017.0,summer,LMS,2,2017-06-11,Raise,FW,2-0
2017.0,summer,LMS,2,2017-06-11,MCX,ahq,0-2
2017.0,summer,LMS,3,2017-06-16,MCX,WS,2-1
2017.0,summer,LMS,3,2017-06-16,HKA,FBL,2-1
2017.0,summer,LMS,3,2017-06-17,JT,ahq,2-0
2017.0,summer,LMS,3,2017-06-17,FW,FBL,2-0
2017.0,summer,LMS,3,2017-06-18,HKA,FW,0-2
2017.0,summer,LMS,3,2017-06-18,Raise,JT,2-1
2017.0,summer,LMS,4,2017-06-23,FBL,JT,0-2
2017.0,summer,LMS,4,2017-06-23,FW,MCX,2-0
2017.0,summer,LMS,4,2017-06-24,WS,HKA,0-2
2017.0,summer,LMS,4,2017-06-24,FW,ahq,2-1
2017.0,summer,LMS,4,2017-06-25,FBL,MCX,1-2
2017.0,summer,LMS,4,2017-06-25,ahq,Raise,1-2
2017.0,summer,LMS,5,2017-06-30,FBL,ahq,0-2
2017.0,summer,LMS,5,2017-06-30,Raise,WS,1-2
2017.0,summer,LMS,5,2017-07-01,HKA,MCX,0-2
2017.0,summer,LMS,5,2017-07-01,FW,JT,2-0
2017.0,summer,LMS,6,2017-07-13,FBL,HKA,0-2
2017.0,summer,LMS,6,2017-07-13,WS,ahq,0-2
2017.0,summer,LMS,6,2017-07-14,FW,WS,2-1
2017.0,summer,LMS,6,2017-07-14,JT,Raise,2-0
2017.0,summer,LMS,6,2017-07-15,MCX,JT,2-0
2017.0,summer,LMS,6,2017-07-16,ahq,FBL,2-0
2017.0,summer,LMS,7,2017-07-20,ahq,JT,2-1
2017.0,summer,LMS,7,2017-07-20,Raise,MCX,2-0
2017.0,summer,LMS,7,2017-07-21,FBL,FW,0-2
2017.0,summer,LMS,7,2017-07-21,HKA,ahq,2-0
2017.0,summer,LMS,7,2017-07-22,FBL,WS,0-2
2017.0,summer,LMS,7,2017-07-22,JT,FW,0-2
2017.0,summer,LMS,7,2017-07-23,MCX,HKA,2-1
2017.0,summer,LMS,7,2017-07-23,WS,Raise,1-2
2017.0,summer,LMS,8,2017-07-27,MCX,FBL,2-0
2017.0,summer,LMS,8,2017-07-27,HKA,WS,2-1
2017.0,summer,LMS,8,2017-07-28,WS,JT,0-2
2017.0,summer,LMS,8,2017-07-28,Raise,ahq,0-2
2017.0,summer,LMS,8,2017-07-29,ahq,MCX,2-0
2017.0,summer,LMS,8,2017-08-02,FW,HKA,1-2
2017.0,summer,LMS,8,2017-08-06,FW,Raise,2-1
2017.0,summer,LMS,8,2017-08-06,JT,FBL,2-0
2017.0,summer,LMS,9,2017-08-03,Raise,HKA,2-1
2017.0,summer,LMS,9,2017-08-03,WS,MCX,2-0
2017.0,summer,LMS,9,2017-08-04,MCX,FW,2-1
2017.0,summer,LMS,9,2017-08-04,HKA,JT,2-1
2017.0,summer,LMS,9,2017-08-05,Raise,FBL,2-0
2017.0,summer,LMS,9,2017-08-05,ahq,FW,0-2
2017.0,summer,LMS,Tiebreakers,2017-08-06,FW,Raise,1-0
