year,season,league_name,week,date,team_1,team_2,result
2017.0,spring,LPL,1,2017-01-19,RNG,IM,0-2
2017.0,spring,LPL,1,2017-01-19,iG,OMG,2-0
2017.0,spring,LPL,1,2017-01-20,WE,NB,2-1
2017.0,spring,LPL,1,2017-01-20,EDG,VG,2-0
2017.0,spring,LPL,1,2017-01-21,IM,LGD,2-1
2017.0,spring,LPL,1,2017-01-21,SS,iG,2-1
2017.0,spring,LPL,1,2017-01-21,RNG,OMG,2-1
2017.0,spring,LPL,1,2017-01-22,GT,QGR,0-2
2017.0,spring,LPL,1,2017-01-22,VG,NB,2-1
2017.0,spring,LPL,1,2017-01-22,EDG,WE,2-0
2017.0,spring,LPL,2,2017-02-09,IM,SS,0-2
2017.0,spring,LPL,2,2017-02-09,LGD,OMG,2-0
2017.0,spring,LPL,2,2017-02-10,EDG,GT,2-1
2017.0,spring,LPL,2,2017-02-10,VG,QGR,1-2
2017.0,spring,LPL,2,2017-02-11,RNG,SS,2-0
2017.0,spring,LPL,2,2017-02-11,IM,OMG,0-2
2017.0,spring,LPL,2,2017-02-11,iG,LGD,2-0
2017.0,spring,LPL,2,2017-02-12,EDG,NB,0-2
2017.0,spring,LPL,2,2017-02-12,VG,GT,2-0
2017.0,spring,LPL,2,2017-02-12,WE,QGR,1-2
2017.0,spring,LPL,3,2017-02-16,NB,QGR,2-1
2017.0,spring,LPL,3,2017-02-16,WE,GT,2-0
2017.0,spring,LPL,3,2017-02-17,RNG,iG,2-1
2017.0,spring,LPL,3,2017-02-17,SS,LGD,0-2
2017.0,spring,LPL,3,2017-02-18,WE,VG,2-1
2017.0,spring,LPL,3,2017-02-18,EDG,QGR,2-0
2017.0,spring,LPL,3,2017-02-18,GT,NB,2-0
2017.0,spring,LPL,3,2017-02-19,SS,OMG,0-2
2017.0,spring,LPL,3,2017-02-19,IM,iG,0-2
2017.0,spring,LPL,3,2017-02-19,RNG,LGD,2-0
2017.0,spring,LPL,4,2017-03-02,SS,WE,0-2
2017.0,spring,LPL,4,2017-03-02,iG,NB,2-0
2017.0,spring,LPL,4,2017-03-03,LGD,EDG,1-2
2017.0,spring,LPL,4,2017-03-03,RNG,GT,2-1
2017.0,spring,LPL,4,2017-03-04,VG,IM,0-2
2017.0,spring,LPL,4,2017-03-04,WE,iG,2-0
2017.0,spring,LPL,4,2017-03-04,QGR,OMG,2-0
2017.0,spring,LPL,4,2017-03-05,GT,LGD,2-1
2017.0,spring,LPL,4,2017-03-05,EDG,RNG,0-2
2017.0,spring,LPL,5,2017-03-09,VG,OMG,0-2
2017.0,spring,LPL,5,2017-03-09,NB,SS,1-2
2017.0,spring,LPL,5,2017-03-10,IM,QGR,2-1
2017.0,spring,LPL,5,2017-03-10,EDG,iG,2-1
2017.0,spring,LPL,5,2017-03-11,RNG,NB,2-0
2017.0,spring,LPL,5,2017-03-11,OMG,GT,1-2
2017.0,spring,LPL,5,2017-03-11,SS,VG,2-0
2017.0,spring,LPL,5,2017-03-12,QGR,LGD,2-0
2017.0,spring,LPL,5,2017-03-12,IM,WE,0-2
2017.0,spring,LPL,6,2017-03-16,OMG,EDG,2-1
2017.0,spring,LPL,6,2017-03-16,WE,LGD,2-0
2017.0,spring,LPL,6,2017-03-17,NB,IM,2-1
2017.0,spring,LPL,6,2017-03-17,iG,QGR,2-1
2017.0,spring,LPL,6,2017-03-18,VG,LGD,0-2
2017.0,spring,LPL,6,2017-03-18,RNG,WE,1-2
2017.0,spring,LPL,6,2017-03-18,SS,EDG,1-2
2017.0,spring,LPL,6,2017-03-19,GT,IM,0-2
2017.0,spring,LPL,6,2017-03-19,NB,OMG,1-2
2017.0,spring,LPL,7,2017-03-23,VG,iG,2-1
2017.0,spring,LPL,7,2017-03-23,SS,GT,1-2
2017.0,spring,LPL,7,2017-03-24,RNG,QGR,2-0
2017.0,spring,LPL,7,2017-03-24,EDG,IM,1-2
2017.0,spring,LPL,7,2017-03-25,OMG,WE,0-2
2017.0,spring,LPL,7,2017-03-25,NB,LGD,2-1
2017.0,spring,LPL,7,2017-03-25,GT,iG,0-2
2017.0,spring,LPL,7,2017-03-26,SS,QGR,0-2
2017.0,spring,LPL,7,2017-03-26,VG,RNG,1-2
2017.0,spring,LPL,8,2017-03-30,LGD,RNG,0-2
2017.0,spring,LPL,8,2017-03-30,iG,IM,2-1
2017.0,spring,LPL,8,2017-03-31,QGR,NB,0-2
2017.0,spring,LPL,8,2017-03-31,GT,EDG,0-2
2017.0,spring,LPL,8,2017-04-01,iG,RNG,1-2
2017.0,spring,LPL,8,2017-04-01,OMG,LGD,2-0
2017.0,spring,LPL,8,2017-04-01,SS,IM,2-0
2017.0,spring,LPL,8,2017-04-02,NB,EDG,1-2
2017.0,spring,LPL,8,2017-04-02,GT,VG,0-2
2017.0,spring,LPL,8,2017-04-02,QGR,WE,2-0
2017.0,spring,LPL,9,2017-04-06,QGR,VG,2-0
2017.0,spring,LPL,9,2017-04-06,GT,WE,0-2
2017.0,spring,LPL,9,2017-04-07,OMG,IM,2-0
2017.0,spring,LPL,9,2017-04-07,SS,RNG,0-2
2017.0,spring,LPL,9,2017-04-08,QGR,GT,2-0
2017.0,spring,LPL,9,2017-04-08,NB,VG,0-2
2017.0,spring,LPL,9,2017-04-08,WE,EDG,0-2
2017.0,spring,LPL,9,2017-04-09,OMG,RNG,2-0
2017.0,spring,LPL,9,2017-04-09,iG,SS,0-2
2017.0,spring,LPL,9,2017-04-09,LGD,IM,1-2
2017.0,spring,LPL,10,2017-04-13,OMG,SS,2-1
2017.0,spring,LPL,10,2017-04-13,LGD,iG,2-0
2017.0,spring,LPL,10,2017-04-14,VG,EDG,0-2
2017.0,spring,LPL,10,2017-04-14,NB,WE,1-2
2017.0,spring,LPL,10,2017-04-15,OMG,iG,0-2
2017.0,spring,LPL,10,2017-04-15,IM,RNG,2-1
2017.0,spring,LPL,10,2017-04-15,LGD,SS,1-2
2017.0,spring,LPL,10,2017-04-16,NB,GT,2-1
2017.0,spring,LPL,10,2017-04-16,VG,WE,0-2
2017.0,spring,LPL,10,2017-04-16,QGR,EDG,1-2
