year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,BL,1,2020-01-21,BG,RSCA,0-1
2020.0,spring,BL,1,2020-01-21,S1,TO,1-0
2020.0,spring,BL,1,2020-01-21,BG,KVM,1-0
2020.0,spring,BL,1,2020-01-21,S1,ATR,1-0
2020.0,spring,BL,2,2020-01-28,TO,KVM,1-0
2020.0,spring,BL,2,2020-01-28,RSCA,ATR,0-1
2020.0,spring,BL,2,2020-01-28,TO,BG,1-0
2020.0,spring,BL,2,2020-01-28,RSCA,S1,0-1
2020.0,spring,BL,3,2020-02-04,KVM,S1,0-1
2020.0,spring,BL,3,2020-02-04,ATR,BG,1-0
2020.0,spring,BL,3,2020-02-04,KVM,RSCA,0-1
2020.0,spring,BL,3,2020-02-04,ATR,TO,0-1
2020.0,spring,BL,4,2020-02-11,BG,S1,0-1
2020.0,spring,BL,4,2020-02-11,KVM,ATR,1-0
2020.0,spring,BL,4,2020-02-11,RSCA,TO,0-1
2020.0,spring,BL,5,2020-03-12,S1,TO,1-0
2020.0,spring,BL,5,2020-03-12,BG,KVM,0-1
2020.0,spring,BL,5,2020-03-12,S1,ATR,1-0
2020.0,spring,BL,5,2020-03-12,BG,RSCA,1-0
2020.0,spring,BL,6,2020-02-25,RSCA,S1,0-1
2020.0,spring,BL,6,2020-02-25,TO,BG,1-0
2020.0,spring,BL,6,2020-02-25,RSCA,ATR,0-1
2020.0,spring,BL,6,2020-02-25,TO,KVM,1-0
2020.0,spring,BL,7,2020-03-03,ATR,TO,0-1
2020.0,spring,BL,7,2020-03-03,KVM,RSCA,0-1
2020.0,spring,BL,7,2020-03-03,ATR,BG,0-1
2020.0,spring,BL,7,2020-03-03,KVM,S1,0-1
2020.0,spring,BL,8,2020-03-10,RSCA,TO,1-0
2020.0,spring,BL,8,2020-03-10,KVM,ATR,1-0
2020.0,spring,BL,8,2020-03-10,BG,S1,0-1
