year,season,league_name,week,date,team_1,team_2,result
2018.0,summer,LJL,1,2018-06-22,V3,BC,1-2
2018.0,summer,LJL,1,2018-06-22,CGA,USG,1-2
2018.0,summer,LJL,1,2018-06-22,PGM,DFM,0-2
2018.0,summer,LJL,2,2018-06-23,USG,BC,1-2
2018.0,summer,LJL,2,2018-06-23,PGM,V3,2-1
2018.0,summer,LJL,2,2018-06-23,DFM,CGA,2-0
2018.0,summer,LJL,3,2018-07-13,CGA,PGM,0-2
2018.0,summer,LJL,3,2018-07-14,USG,V3,0-2
2018.0,summer,LJL,3,2018-07-14,BC,DFM,0-2
2018.0,summer,LJL,4,2018-07-20,DFM,V3,2-0
2018.0,summer,LJL,4,2018-07-20,PGM,USG,2-0
2018.0,summer,LJL,4,2018-07-20,CGA,BC,2-1
2018.0,summer,LJL,5,2018-07-21,V3,CGA,2-0
2018.0,summer,LJL,5,2018-07-21,BC,PGM,1-2
2018.0,summer,LJL,5,2018-07-21,USG,DFM,2-1
2018.0,summer,LJL,6,2018-07-27,BC,V3,2-1
2018.0,summer,LJL,6,2018-07-28,USG,CGA,2-1
2018.0,summer,LJL,6,2018-07-28,DFM,PGM,2-0
2018.0,summer,LJL,7,2018-08-03,BC,USG,1-2
2018.0,summer,LJL,7,2018-08-03,CGA,DFM,0-2
2018.0,summer,LJL,7,2018-08-03,V3,PGM,2-1
2018.0,summer,LJL,8,2018-08-04,DFM,BC,2-0
2018.0,summer,LJL,8,2018-08-04,PGM,CGA,1-2
2018.0,summer,LJL,8,2018-08-04,V3,USG,1-2
2018.0,summer,LJL,9,2018-08-10,V3,DFM,0-2
2018.0,summer,LJL,9,2018-08-10,USG,PGM,2-1
2018.0,summer,LJL,9,2018-08-10,BC,CGA,2-1
2018.0,summer,LJL,10,2018-08-11,DFM,USG,2-0
2018.0,summer,LJL,10,2018-08-11,PGM,BC,2-0
2018.0,summer,LJL,10,2018-08-11,CGA,V3,2-0
