year,season,league_name,week,date,team_1,team_2,result
2018.0,spring,CBLOL,1,2018-01-21,ITZ,VK,0-2
2018.0,spring,CBLOL,1,2018-01-21,CNB,KBM,0-2
2018.0,spring,CBLOL,1,2018-01-22,PNG,ONE,2-0
2018.0,spring,CBLOL,1,2018-01-22,RED,PRG,2-1
2018.0,spring,CBLOL,2,2018-01-28,RED,CNB,2-0
2018.0,spring,CBLOL,2,2018-01-28,ONE,ITZ,2-1
2018.0,spring,CBLOL,2,2018-01-29,VK,PRG,0-2
2018.0,spring,CBLOL,2,2018-01-29,KBM,PNG,2-1
2018.0,spring,CBLOL,3,2018-02-04,CNB,PNG,2-1
2018.0,spring,CBLOL,3,2018-02-04,ONE,VK,0-2
2018.0,spring,CBLOL,3,2018-02-05,KBM,RED,2-0
2018.0,spring,CBLOL,3,2018-02-05,PRG,ITZ,2-0
2018.0,spring,CBLOL,4,2018-02-18,VK,PNG,2-1
2018.0,spring,CBLOL,4,2018-02-18,KBM,PRG,2-1
2018.0,spring,CBLOL,4,2018-02-19,ONE,RED,0-2
2018.0,spring,CBLOL,4,2018-02-19,ITZ,CNB,2-0
2018.0,spring,CBLOL,5,2018-02-25,KBM,ONE,2-0
2018.0,spring,CBLOL,5,2018-02-25,VK,RED,0-2
2018.0,spring,CBLOL,5,2018-02-26,ITZ,PNG,2-1
2018.0,spring,CBLOL,5,2018-02-26,PRG,CNB,1-2
2018.0,spring,CBLOL,6,2018-03-04,RED,ITZ,2-1
2018.0,spring,CBLOL,6,2018-03-04,PNG,PRG,1-2
2018.0,spring,CBLOL,6,2018-03-05,CNB,ONE,2-0
2018.0,spring,CBLOL,6,2018-03-05,VK,KBM,2-0
2018.0,spring,CBLOL,7,2018-03-11,PRG,ONE,0-2
2018.0,spring,CBLOL,7,2018-03-11,CNB,VK,2-0
2018.0,spring,CBLOL,7,2018-03-12,ITZ,KBM,0-2
2018.0,spring,CBLOL,7,2018-03-12,PNG,RED,0-2
