year,season,league_name,week,date,team_1,team_2,result
2018.0,spring,Challengers Korea,1,2018-01-18,RSSG,BtC,0-2
2018.0,spring,Challengers Korea,1,2018-01-18,GRF,APK,2-0
2018.0,spring,Challengers Korea,1,2018-01-19,DWG,EEW,2-1
2018.0,spring,Challengers Korea,1,2018-01-19,RGA,ESS,2-0
2018.0,spring,Challengers Korea,2,2018-01-22,EEW,BtC,0-2
2018.0,spring,Challengers Korea,2,2018-01-22,RSSG,RGA,2-0
2018.0,spring,Challengers Korea,2,2018-01-25,DWG,ESS,2-0
2018.0,spring,Challengers Korea,2,2018-01-25,RSSG,APK,0-2
2018.0,spring,Challengers Korea,2,2018-01-26,BtC,GRF,0-2
2018.0,spring,Challengers Korea,2,2018-01-26,RGA,EEW,0-2
2018.0,spring,Challengers Korea,3,2018-01-29,APK,DWG,0-2
2018.0,spring,Challengers Korea,3,2018-01-29,BtC,ESS,1-2
2018.0,spring,Challengers Korea,3,2018-02-01,GRF,RSSG,2-0
2018.0,spring,Challengers Korea,3,2018-02-01,ESS,EEW,2-0
2018.0,spring,Challengers Korea,3,2018-02-02,APK,BtC,0-2
2018.0,spring,Challengers Korea,3,2018-02-02,DWG,RGA,2-0
2018.0,spring,Challengers Korea,4,2018-02-05,EEW,RSSG,0-2
2018.0,spring,Challengers Korea,4,2018-02-05,GRF,DWG,2-0
2018.0,spring,Challengers Korea,4,2018-02-08,APK,RGA,2-0
2018.0,spring,Challengers Korea,4,2018-02-08,GRF,EEW,2-0
2018.0,spring,Challengers Korea,4,2018-02-09,RSSG,ESS,2-1
2018.0,spring,Challengers Korea,4,2018-02-09,BtC,DWG,1-2
2018.0,spring,Challengers Korea,5,2018-02-12,ESS,APK,2-0
2018.0,spring,Challengers Korea,5,2018-02-12,RGA,GRF,0-2
2018.0,spring,Challengers Korea,6,2018-02-22,BtC,RGA,2-0
2018.0,spring,Challengers Korea,6,2018-02-22,EEW,APK,2-0
2018.0,spring,Challengers Korea,6,2018-02-23,ESS,GRF,0-2
2018.0,spring,Challengers Korea,6,2018-02-23,DWG,RSSG,2-0
2018.0,spring,Challengers Korea,7,2018-02-26,ESS,BtC,1-2
2018.0,spring,Challengers Korea,7,2018-02-26,APK,EEW,2-1
2018.0,spring,Challengers Korea,7,2018-03-01,EEW,DWG,2-1
2018.0,spring,Challengers Korea,7,2018-03-01,BtC,RSSG,2-0
2018.0,spring,Challengers Korea,7,2018-03-02,ESS,RGA,2-1
2018.0,spring,Challengers Korea,7,2018-03-02,APK,GRF,0-2
2018.0,spring,Challengers Korea,8,2018-03-05,DWG,APK,2-0
2018.0,spring,Challengers Korea,8,2018-03-05,RGA,BtC,2-0
2018.0,spring,Challengers Korea,8,2018-03-08,GRF,ESS,2-0
2018.0,spring,Challengers Korea,8,2018-03-08,RSSG,EEW,0-2
2018.0,spring,Challengers Korea,9,2018-03-12,RGA,RSSG,2-0
2018.0,spring,Challengers Korea,9,2018-03-12,DWG,GRF,0-2
2018.0,spring,Challengers Korea,9,2018-03-15,GRF,BtC,2-1
2018.0,spring,Challengers Korea,9,2018-03-15,EEW,RGA,2-1
2018.0,spring,Challengers Korea,9,2018-03-16,ESS,DWG,0-2
2018.0,spring,Challengers Korea,9,2018-03-16,APK,RSSG,2-0
2018.0,spring,Challengers Korea,10,2018-03-19,GRF,RGA,2-0
2018.0,spring,Challengers Korea,10,2018-03-19,RSSG,DWG,1-2
2018.0,spring,Challengers Korea,10,2018-03-22,EEW,ESS,1-2
2018.0,spring,Challengers Korea,10,2018-03-22,BtC,APK,2-0
2018.0,spring,Challengers Korea,10,2018-03-23,RSSG,GRF,0-2
2018.0,spring,Challengers Korea,10,2018-03-23,RGA,DWG,0-2
2018.0,spring,Challengers Korea,11,2018-03-26,APK,ESS,2-0
2018.0,spring,Challengers Korea,11,2018-03-26,BtC,EEW,2-0
2018.0,spring,Challengers Korea,11,2018-03-29,RGA,APK,1-2
2018.0,spring,Challengers Korea,11,2018-03-29,DWG,BtC,2-1
2018.0,spring,Challengers Korea,11,2018-03-30,EEW,GRF,1-2
2018.0,spring,Challengers Korea,11,2018-03-30,ESS,RSSG,0-2
