year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,EM,1,2020-04-07,GL,VIP,1-0
2020.0,spring,EM,1,2020-04-07,CG,IF,0-1
2020.0,spring,EM,1,2020-04-07,DK,MADM,0-1
2020.0,spring,EM,1,2020-04-07,PIG,K1,0-1
2020.0,spring,EM,1,2020-04-07,ESB,ASUS,1-0
2020.0,spring,EM,1,2020-04-07,RCN,EGN,1-0
2020.0,spring,EM,1,2020-04-07,KEN,FTW,1-0
2020.0,spring,EM,1,2020-04-07,WLG,S1,0-1
2020.0,spring,EM,1,2020-04-07,ASUS,GL,0-1
2020.0,spring,EM,1,2020-04-07,EGN,CG,1-0
2020.0,spring,EM,1,2020-04-07,KEN,DK,0-1
2020.0,spring,EM,1,2020-04-07,K1,WLG,0-1
2020.0,spring,EM,1,2020-04-07,VIP,ESB,0-1
2020.0,spring,EM,1,2020-04-07,IF,RCN,0-1
2020.0,spring,EM,1,2020-04-07,MADM,FTW,1-0
2020.0,spring,EM,1,2020-04-07,S1,PIG,1-0
2020.0,spring,EM,1,2020-04-07,GL,ESB,1-0
2020.0,spring,EM,1,2020-04-07,CG,RCN,0-1
2020.0,spring,EM,1,2020-04-07,DK,FTW,1-0
2020.0,spring,EM,1,2020-04-07,K1,S1,1-0
2020.0,spring,EM,1,2020-04-07,VIP,ASUS,0-1
2020.0,spring,EM,1,2020-04-07,IF,EGN,1-0
2020.0,spring,EM,1,2020-04-07,MADM,KEN,0-1
2020.0,spring,EM,1,2020-04-07,PIG,WLG,0-1
2020.0,spring,EM,2,2020-04-09,ASUS,ESB,0-1
2020.0,spring,EM,2,2020-04-09,EGN,RCN,0-1
2020.0,spring,EM,2,2020-04-09,FTW,KEN,1-0
2020.0,spring,EM,2,2020-04-09,S1,WLG,1-0
2020.0,spring,EM,2,2020-04-09,VIP,GL,0-1
2020.0,spring,EM,2,2020-04-09,IF,CG,1-0
2020.0,spring,EM,2,2020-04-09,MADM,DK,0-1
2020.0,spring,EM,2,2020-04-09,K1,PIG,1-0
2020.0,spring,EM,2,2020-04-09,ESB,GL,1-0
2020.0,spring,EM,2,2020-04-09,EGN,IF,1-0
2020.0,spring,EM,2,2020-04-09,KEN,MADM,0-1
2020.0,spring,EM,2,2020-04-09,S1,K1,0-1
2020.0,spring,EM,2,2020-04-09,ASUS,VIP,0-1
2020.0,spring,EM,2,2020-04-09,RCN,CG,1-0
2020.0,spring,EM,2,2020-04-09,FTW,DK,0-1
2020.0,spring,EM,2,2020-04-09,WLG,PIG,1-0
2020.0,spring,EM,2,2020-04-09,ESB,VIP,0-1
2020.0,spring,EM,2,2020-04-09,CG,EGN,0-1
2020.0,spring,EM,2,2020-04-09,DK,KEN,1-0
2020.0,spring,EM,2,2020-04-09,PIG,S1,0-1
2020.0,spring,EM,2,2020-04-09,GL,ASUS,1-0
2020.0,spring,EM,2,2020-04-09,RCN,IF,0-1
2020.0,spring,EM,2,2020-04-09,FTW,MADM,0-1
2020.0,spring,EM,2,2020-04-09,WLG,K1,0-1
2020.0,spring,EM,Stage,2020-04-10,GL,IF,2-0
2020.0,spring,EM,Stage,2020-04-10,RCN,ESB,1-2
2020.0,spring,EM,Stage,2020-04-10,DK,S1,2-1
2020.0,spring,EM,Stage,2020-04-10,K1,MADM,2-1
