year,season,league_name,week,date,team_1,team_2,result
2017.0,summer,VCS,1,2017-06-07,LG Red,UTM,0-2
2017.0,summer,VCS,1,2017-06-07,GAM,FFQ,2-1
2017.0,summer,VCS,1,2017-06-08,EHU,CR,2-0
2017.0,summer,VCS,1,2017-06-08,YGE,FIG,2-0
2017.0,summer,VCS,1,2017-06-10,LG Red,CR,0-2
2017.0,summer,VCS,1,2017-06-10,GAM,FIG,2-0
2017.0,summer,VCS,1,2017-06-11,UTM,YGE,1-2
2017.0,summer,VCS,1,2017-06-11,FFQ,EHU,2-0
2017.0,summer,VCS,2,2017-06-14,FIG,EHU,0-2
2017.0,summer,VCS,2,2017-06-14,LG Red,YGE,1-2
2017.0,summer,VCS,2,2017-06-15,CR,GAM,0-2
2017.0,summer,VCS,2,2017-06-15,FFQ,UTM,2-0
2017.0,summer,VCS,2,2017-06-17,CR,FFQ,0-2
2017.0,summer,VCS,2,2017-06-17,EHU,UTM,2-0
2017.0,summer,VCS,2,2017-06-18,FIG,LG Red,0-2
2017.0,summer,VCS,2,2017-06-18,YGE,GAM,2-1
2017.0,summer,VCS,3,2017-06-28,EHU,LG Red,2-1
2017.0,summer,VCS,3,2017-06-28,GAM,UTM,2-0
2017.0,summer,VCS,3,2017-06-29,CR,FIG,2-0
2017.0,summer,VCS,3,2017-06-29,YGE,FFQ,0-2
2017.0,summer,VCS,3,2017-07-01,UTM,CR,2-0
2017.0,summer,VCS,3,2017-07-01,FFQ,FIG,2-0
2017.0,summer,VCS,3,2017-07-02,LG Red,GAM,1-2
2017.0,summer,VCS,3,2017-07-02,YGE,EHU,2-1
2017.0,summer,VCS,4,2017-07-12,FIG,UTM,1-2
2017.0,summer,VCS,4,2017-07-12,LG Red,FFQ,2-1
2017.0,summer,VCS,4,2017-07-13,CR,YGE,1-2
2017.0,summer,VCS,4,2017-07-13,GAM,EHU,2-1
2017.0,summer,VCS,4,2017-07-15,CR,EHU,2-0
2017.0,summer,VCS,4,2017-07-15,FIG,YGE,0-2
2017.0,summer,VCS,4,2017-07-16,UTM,LG Red,2-0
2017.0,summer,VCS,4,2017-07-21,FFQ,GAM,0-2
2017.0,summer,VCS,5,2017-07-19,UTM,FIG,2-0
2017.0,summer,VCS,5,2017-07-19,FFQ,LG Red,2-1
2017.0,summer,VCS,5,2017-07-20,YGE,CR,2-0
2017.0,summer,VCS,5,2017-07-20,EHU,GAM,1-2
2017.0,summer,VCS,5,2017-07-22,CR,LG Red,2-0
2017.0,summer,VCS,5,2017-07-22,FIG,GAM,1-2
2017.0,summer,VCS,5,2017-07-23,YGE,UTM,0-2
2017.0,summer,VCS,5,2017-07-23,EHU,FFQ,2-0
2017.0,summer,VCS,6,2017-07-26,LG Red,FIG,2-0
2017.0,summer,VCS,6,2017-07-26,UTM,EHU,0-2
2017.0,summer,VCS,6,2017-07-27,FFQ,CR,2-1
2017.0,summer,VCS,6,2017-07-27,GAM,YGE,2-0
2017.0,summer,VCS,6,2017-07-29,GAM,CR,2-0
2017.0,summer,VCS,6,2017-07-29,YGE,LG Red,2-0
2017.0,summer,VCS,6,2017-07-30,EHU,FIG,2-0
2017.0,summer,VCS,6,2017-07-30,UTM,FFQ,2-0
2017.0,summer,VCS,7,2017-08-02,UTM,GAM,0-2
2017.0,summer,VCS,7,2017-08-02,FFQ,YGE,0-2
2017.0,summer,VCS,7,2017-08-03,FIG,CR,2-1
2017.0,summer,VCS,7,2017-08-03,LG Red,EHU,1-2
2017.0,summer,VCS,7,2017-08-05,GAM,LG Red,2-0
2017.0,summer,VCS,7,2017-08-05,CR,UTM,1-2
2017.0,summer,VCS,7,2017-08-06,FIG,FFQ,0-2
2017.0,summer,VCS,7,2017-08-06,EHU,YGE,2-0
