year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,Challengers Korea,1,2020-02-06,BRB,SRB,2-1
2020.0,spring,Challengers Korea,1,2020-02-06,OZ,DYN,0-2
2020.0,spring,Challengers Korea,1,2020-02-07,EM,JAG,0-2
2020.0,spring,Challengers Korea,1,2020-02-07,ASR,SPG,1-2
2020.0,spring,Challengers Korea,1,2020-02-10,SRB,OZ,2-0
2020.0,spring,Challengers Korea,1,2020-02-10,DYN,SPG,0-2
2020.0,spring,Challengers Korea,2,2020-02-13,DYN,ASR,2-1
2020.0,spring,Challengers Korea,2,2020-02-13,EM,BRB,1-2
2020.0,spring,Challengers Korea,2,2020-02-14,JAG,OZ,2-0
2020.0,spring,Challengers Korea,2,2020-02-14,SPG,SRB,1-2
2020.0,spring,Challengers Korea,2,2020-02-17,BRB,DYN,1-2
2020.0,spring,Challengers Korea,2,2020-02-17,SPG,EM,1-2
2020.0,spring,Challengers Korea,3,2020-02-20,JAG,DYN,0-2
2020.0,spring,Challengers Korea,3,2020-02-20,ASR,BRB,0-2
2020.0,spring,Challengers Korea,3,2020-02-21,OZ,SPG,1-2
2020.0,spring,Challengers Korea,3,2020-02-21,SRB,EM,2-1
2020.0,spring,Challengers Korea,3,2020-02-24,ASR,EM,0-2
2020.0,spring,Challengers Korea,3,2020-02-24,SRB,JAG,2-0
2020.0,spring,Challengers Korea,4,2020-02-27,BRB,SPG,1-2
2020.0,spring,Challengers Korea,4,2020-02-27,JAG,ASR,0-2
2020.0,spring,Challengers Korea,4,2020-02-28,DYN,SRB,0-2
2020.0,spring,Challengers Korea,4,2020-02-28,EM,OZ,2-1
2020.0,spring,Challengers Korea,4,2020-03-02,JAG,BRB,0-2
2020.0,spring,Challengers Korea,4,2020-03-02,OZ,ASR,0-2
2020.0,spring,Challengers Korea,5,2020-03-05,SRB,ASR,1-2
2020.0,spring,Challengers Korea,5,2020-03-05,SPG,JAG,1-2
2020.0,spring,Challengers Korea,5,2020-03-06,EM,DYN,2-1
2020.0,spring,Challengers Korea,5,2020-03-06,BRB,OZ,1-2
2020.0,spring,Challengers Korea,6,2020-03-26,JAG,SRB,1-2
2020.0,spring,Challengers Korea,6,2020-03-26,ASR,DYN,0-2
2020.0,spring,Challengers Korea,6,2020-03-27,OZ,EM,2-1
2020.0,spring,Challengers Korea,6,2020-03-27,SRB,SPG,0-2
2020.0,spring,Challengers Korea,6,2020-03-30,BRB,ASR,2-0
2020.0,spring,Challengers Korea,6,2020-03-30,DYN,JAG,2-0
2020.0,spring,Challengers Korea,6,2020-03-31,EM,SPG,1-2
2020.0,spring,Challengers Korea,6,2020-03-31,DYN,OZ,2-0
2020.0,spring,Challengers Korea,7,2020-04-02,BRB,EM,0-2
2020.0,spring,Challengers Korea,7,2020-04-02,SPG,OZ,0-2
2020.0,spring,Challengers Korea,7,2020-04-03,SRB,DYN,2-1
2020.0,spring,Challengers Korea,7,2020-04-03,ASR,JAG,1-2
2020.0,spring,Challengers Korea,7,2020-04-06,SPG,BRB,0-2
2020.0,spring,Challengers Korea,7,2020-04-06,EM,ASR,2-1
2020.0,spring,Challengers Korea,7,2020-04-07,JAG,SPG,1-2
2020.0,spring,Challengers Korea,7,2020-04-07,DYN,EM,2-0
2020.0,spring,Challengers Korea,8,2020-04-09,OZ,BRB,1-2
2020.0,spring,Challengers Korea,8,2020-04-09,ASR,SRB,0-2
2020.0,spring,Challengers Korea,8,2020-04-10,SPG,DYN,0-2
2020.0,spring,Challengers Korea,8,2020-04-10,BRB,JAG,2-1
2020.0,spring,Challengers Korea,8,2020-04-13,OZ,JAG,2-1
2020.0,spring,Challengers Korea,8,2020-04-13,EM,SRB,0-2
2020.0,spring,Challengers Korea,8,2020-04-14,SPG,ASR,2-1
2020.0,spring,Challengers Korea,8,2020-04-14,DYN,BRB,0-2
2020.0,spring,Challengers Korea,9,2020-04-16,ASR,OZ,0-2
2020.0,spring,Challengers Korea,9,2020-04-16,SRB,BRB,2-0
2020.0,spring,Challengers Korea,9,2020-04-17,OZ,SRB,1-2
2020.0,spring,Challengers Korea,9,2020-04-17,JAG,EM,1-2
