year,season,league_name,week,date,team_1,team_2,result
2017.0,spring,Challengers Korea,1,2017-01-16,EEW,CJ,1-2
2017.0,spring,Challengers Korea,1,2017-01-16,APK,BtC,2-0
2017.0,spring,Challengers Korea,1,2017-01-20,BPZ,IGS,2-1
2017.0,spring,Challengers Korea,1,2017-01-20,RSG,GRF,0-2
2017.0,spring,Challengers Korea,2,2017-01-23,EEW,BtC,2-1
2017.0,spring,Challengers Korea,2,2017-01-23,CJ,IGS,2-0
2017.0,spring,Challengers Korea,3,2017-02-03,APK,GRF,2-1
2017.0,spring,Challengers Korea,3,2017-02-03,BPZ,RSG,1-2
2017.0,spring,Challengers Korea,3,2017-02-05,EEW,IGS,2-0
2017.0,spring,Challengers Korea,3,2017-02-05,BtC,GRF,0-2
2017.0,spring,Challengers Korea,4,2017-02-06,CJ,RSG,2-0
2017.0,spring,Challengers Korea,4,2017-02-06,APK,BPZ,2-0
2017.0,spring,Challengers Korea,4,2017-02-10,EEW,GRF,2-0
2017.0,spring,Challengers Korea,4,2017-02-10,IGS,APK,2-0
2017.0,spring,Challengers Korea,4,2017-02-12,BtC,BPZ,0-2
2017.0,spring,Challengers Korea,4,2017-02-12,EEW,RSG,2-0
2017.0,spring,Challengers Korea,5,2017-02-13,CJ,APK,2-0
2017.0,spring,Challengers Korea,5,2017-02-13,GRF,IGS,2-1
2017.0,spring,Challengers Korea,5,2017-02-17,IGS,RSG,2-0
2017.0,spring,Challengers Korea,5,2017-02-17,BtC,CJ,0-2
2017.0,spring,Challengers Korea,5,2017-02-19,RSG,APK,2-0
2017.0,spring,Challengers Korea,5,2017-02-19,EEW,BPZ,2-1
2017.0,spring,Challengers Korea,6,2017-02-20,GRF,CJ,0-2
2017.0,spring,Challengers Korea,6,2017-02-20,IGS,BtC,2-1
2017.0,spring,Challengers Korea,6,2017-02-24,EEW,APK,2-0
2017.0,spring,Challengers Korea,6,2017-02-24,BPZ,CJ,0-2
2017.0,spring,Challengers Korea,6,2017-02-26,GRF,BPZ,0-2
2017.0,spring,Challengers Korea,6,2017-02-26,RSG,BtC,2-0
2017.0,spring,Challengers Korea,7,2017-02-27,IGS,EEW,0-2
2017.0,spring,Challengers Korea,7,2017-02-27,APK,CJ,0-2
2017.0,spring,Challengers Korea,7,2017-03-03,CJ,BPZ,2-0
2017.0,spring,Challengers Korea,7,2017-03-03,GRF,BtC,0-2
2017.0,spring,Challengers Korea,7,2017-03-05,CJ,EEW,2-0
2017.0,spring,Challengers Korea,7,2017-03-05,BtC,APK,0-2
2017.0,spring,Challengers Korea,8,2017-03-06,IGS,BPZ,0-2
2017.0,spring,Challengers Korea,8,2017-03-06,GRF,RSG,1-2
2017.0,spring,Challengers Korea,8,2017-03-10,BtC,RSG,0-2
2017.0,spring,Challengers Korea,8,2017-03-10,BPZ,APK,2-0
2017.0,spring,Challengers Korea,8,2017-03-12,CJ,GRF,2-1
2017.0,spring,Challengers Korea,8,2017-03-12,BtC,IGS,1-2
2017.0,spring,Challengers Korea,9,2017-03-13,APK,RSG,1-2
2017.0,spring,Challengers Korea,9,2017-03-13,BPZ,EEW,2-0
2017.0,spring,Challengers Korea,9,2017-03-19,IGS,GRF,2-1
2017.0,spring,Challengers Korea,9,2017-03-19,BPZ,BtC,2-0
2017.0,spring,Challengers Korea,10,2017-03-26,BPZ,GRF,2-1
2017.0,spring,Challengers Korea,10,2017-03-26,RSG,EEW,0-2
2017.0,spring,Challengers Korea,11,2017-03-27,APK,IGS,1-2
2017.0,spring,Challengers Korea,11,2017-03-27,CJ,BtC,2-1
2017.0,spring,Challengers Korea,11,2017-04-02,RSG,BPZ,2-0
2017.0,spring,Challengers Korea,11,2017-04-02,BtC,EEW,0-2
2017.0,spring,Challengers Korea,12,2017-04-03,GRF,APK,1-2
2017.0,spring,Challengers Korea,12,2017-04-03,IGS,CJ,0-2
2017.0,spring,Challengers Korea,12,2017-04-05,APK,EEW,2-1
2017.0,spring,Challengers Korea,12,2017-04-05,RSG,CJ,1-2
2017.0,spring,Challengers Korea,13,2017-04-10,RSG,IGS,2-0
2017.0,spring,Challengers Korea,13,2017-04-10,GRF,EEW,0-2
