year,season,league_name,week,date,team_1,team_2,result
2017.0,summer,CBLOL,1,2017-06-04,RED,PNG,2-0
2017.0,summer,CBLOL,1,2017-06-04,TShow,PRG,0-2
2017.0,summer,CBLOL,1,2017-06-05,CNB,ITZ,0-2
2017.0,summer,CBLOL,1,2017-06-05,ONE,kStars,2-0
2017.0,summer,CBLOL,2,2017-06-11,kStars,CNB,2-0
2017.0,summer,CBLOL,2,2017-06-11,ITZ,ONE,0-2
2017.0,summer,CBLOL,2,2017-06-12,TShow,PNG,0-2
2017.0,summer,CBLOL,2,2017-06-12,PRG,RED,1-1
2017.0,summer,CBLOL,3,2017-06-18,RED,ITZ,0-2
2017.0,summer,CBLOL,3,2017-06-18,ONE,PRG,0-2
2017.0,summer,CBLOL,3,2017-06-19,kStars,TShow,2-0
2017.0,summer,CBLOL,3,2017-06-19,PNG,CNB,2-0
2017.0,summer,CBLOL,4,2017-06-25,TShow,ONE,0-2
2017.0,summer,CBLOL,4,2017-06-25,RED,CNB,2-0
2017.0,summer,CBLOL,4,2017-06-26,kStars,PRG,1-1
2017.0,summer,CBLOL,4,2017-06-26,ITZ,PNG,1-1
2017.0,summer,CBLOL,5,2017-07-02,kStars,RED,1-1
2017.0,summer,CBLOL,5,2017-07-02,CNB,ONE,0-2
2017.0,summer,CBLOL,5,2017-07-03,ITZ,TShow,2-0
2017.0,summer,CBLOL,5,2017-07-03,PNG,PRG,1-1
2017.0,summer,CBLOL,6,2017-07-16,PNG,kStars,1-1
2017.0,summer,CBLOL,6,2017-07-16,PRG,ITZ,0-2
2017.0,summer,CBLOL,6,2017-07-17,CNB,TShow,2-0
2017.0,summer,CBLOL,6,2017-07-17,ONE,RED,0-2
2017.0,summer,CBLOL,7,2017-07-23,PRG,CNB,1-1
2017.0,summer,CBLOL,7,2017-07-23,RED,TShow,2-0
2017.0,summer,CBLOL,7,2017-07-24,ONE,PNG,1-1
2017.0,summer,CBLOL,7,2017-07-24,ITZ,kStars,2-0
