year,season,league_name,week,date,team_1,team_2,result
2020.0,spring,PGN,1,2020-01-23,YDN,OP,1-0
2020.0,spring,PGN,1,2020-01-23,SMS,Q4G,1-0
2020.0,spring,PGN,1,2020-01-23,MOR,RCN,0-1
2020.0,spring,PGN,1,2020-01-23,CGG,SPK,0-1
2020.0,spring,PGN,1,2020-01-24,Q4G,RCN,0-1
2020.0,spring,PGN,1,2020-01-24,OP,SMS,0-1
2020.0,spring,PGN,1,2020-01-24,SPK,YDN,0-1
2020.0,spring,PGN,1,2020-01-24,CGG,MOR,1-0
2020.0,spring,PGN,2,2020-01-29,OP,SPK,1-0
2020.0,spring,PGN,2,2020-01-29,Q4G,CGG,1-0
2020.0,spring,PGN,2,2020-01-29,SMS,RCN,0-1
2020.0,spring,PGN,2,2020-01-29,YDN,MOR,1-0
2020.0,spring,PGN,2,2020-01-30,RCN,CGG,1-0
2020.0,spring,PGN,2,2020-01-30,MOR,OP,0-1
2020.0,spring,PGN,2,2020-01-30,Q4G,YDN,0-1
2020.0,spring,PGN,2,2020-01-30,SPK,SMS,1-0
2020.0,spring,PGN,2,2020-01-31,MOR,SPK,0-1
2020.0,spring,PGN,2,2020-01-31,SMS,CGG,0-1
2020.0,spring,PGN,2,2020-01-31,YDN,RCN,1-0
2020.0,spring,PGN,2,2020-01-31,OP,Q4G,1-0
2020.0,spring,PGN,3,2020-02-06,CGG,YDN,0-1
2020.0,spring,PGN,3,2020-02-06,SPK,Q4G,1-0
2020.0,spring,PGN,3,2020-02-06,MOR,SMS,1-0
2020.0,spring,PGN,3,2020-02-06,RCN,OP,0-1
2020.0,spring,PGN,3,2020-02-07,Q4G,MOR,1-0
2020.0,spring,PGN,3,2020-02-07,CGG,OP,0-1
2020.0,spring,PGN,3,2020-02-07,SPK,RCN,1-0
2020.0,spring,PGN,3,2020-02-07,SMS,YDN,0-1
2020.0,spring,PGN,4,2020-02-13,OP,YDN,0-1
2020.0,spring,PGN,4,2020-02-13,Q4G,SMS,0-1
2020.0,spring,PGN,4,2020-02-13,RCN,MOR,1-0
2020.0,spring,PGN,4,2020-02-13,SPK,CGG,0-1
2020.0,spring,PGN,4,2020-02-14,RCN,Q4G,1-0
2020.0,spring,PGN,4,2020-02-14,YDN,SPK,1-0
2020.0,spring,PGN,4,2020-02-14,SMS,OP,0-1
2020.0,spring,PGN,4,2020-02-14,MOR,CGG,0-1
2020.0,spring,PGN,5,2020-02-20,SPK,OP,0-1
2020.0,spring,PGN,5,2020-02-20,CGG,Q4G,1-0
2020.0,spring,PGN,5,2020-02-20,MOR,YDN,0-1
2020.0,spring,PGN,5,2020-02-20,RCN,SMS,0-1
2020.0,spring,PGN,5,2020-02-21,CGG,RCN,0-1
2020.0,spring,PGN,5,2020-02-21,SMS,SPK,1-0
2020.0,spring,PGN,5,2020-02-21,OP,MOR,1-0
2020.0,spring,PGN,5,2020-02-21,YDN,Q4G,1-0
2020.0,spring,PGN,6,2020-02-26,Q4G,OP,0-1
2020.0,spring,PGN,6,2020-02-26,RCN,YDN,1-0
2020.0,spring,PGN,6,2020-02-26,CGG,SMS,0-1
2020.0,spring,PGN,6,2020-02-26,SPK,MOR,1-0
2020.0,spring,PGN,6,2020-02-27,YDN,CGG,0-1
2020.0,spring,PGN,6,2020-02-27,Q4G,SPK,0-1
2020.0,spring,PGN,6,2020-02-27,OP,RCN,1-0
2020.0,spring,PGN,6,2020-02-27,SMS,MOR,1-0
2020.0,spring,PGN,6,2020-02-28,YDN,SMS,0-1
2020.0,spring,PGN,6,2020-02-28,MOR,Q4G,0-1
2020.0,spring,PGN,6,2020-02-28,OP,CGG,0-1
2020.0,spring,PGN,6,2020-02-28,RCN,SPK,1-0
