year,season,league_name,week,date,team_1,team_2,result
2018.0,spring,TCL,1,2018-01-20,FB,SUP,0-1
2018.0,spring,TCL,1,2018-01-20,HWA,RBE,1-0
2018.0,spring,TCL,1,2018-01-20,GAL,YC,1-0
2018.0,spring,TCL,1,2018-01-21,AUR,DP,0-1
2018.0,spring,TCL,1,2018-01-21,AUR,GAL,0-1
2018.0,spring,TCL,1,2018-01-21,DP,SUP,0-1
2018.0,spring,TCL,1,2018-01-21,YC,HWA,1-0
2018.0,spring,TCL,1,2018-01-22,FB,RBE,0-1
2018.0,spring,TCL,1,2018-01-23,AUR,HWA,1-0
2018.0,spring,TCL,1,2018-01-23,GAL,SUP,0-1
2018.0,spring,TCL,1,2018-01-23,YC,RBE,0-1
2018.0,spring,TCL,1,2018-01-23,FB,DP,1-0
2018.0,spring,TCL,2,2018-01-27,HWA,SUP,0-1
2018.0,spring,TCL,2,2018-01-27,YC,AUR,0-1
2018.0,spring,TCL,2,2018-01-27,RBE,DP,1-0
2018.0,spring,TCL,2,2018-01-28,FB,GAL,1-0
2018.0,spring,TCL,2,2018-01-28,AUR,RBE,0-1
2018.0,spring,TCL,2,2018-01-28,YC,SUP,0-1
2018.0,spring,TCL,2,2018-01-28,GAL,DP,0-1
2018.0,spring,TCL,2,2018-01-29,HWA,FB,0-1
2018.0,spring,TCL,2,2018-01-30,RBE,GAL,1-0
2018.0,spring,TCL,2,2018-01-30,AUR,SUP,0-1
2018.0,spring,TCL,2,2018-01-30,DP,HWA,1-0
2018.0,spring,TCL,2,2018-01-30,YC,FB,0-1
2018.0,spring,TCL,3,2018-02-03,RBE,SUP,0-1
2018.0,spring,TCL,3,2018-02-03,GAL,HWA,0-1
2018.0,spring,TCL,3,2018-02-03,FB,AUR,1-0
2018.0,spring,TCL,3,2018-02-04,DP,YC,1-0
2018.0,spring,TCL,3,2018-02-04,RBE,HWA,0-1
2018.0,spring,TCL,3,2018-02-04,GAL,YC,0-1
2018.0,spring,TCL,3,2018-02-04,DP,AUR,0-1
2018.0,spring,TCL,3,2018-02-05,SUP,FB,1-0
2018.0,spring,TCL,3,2018-02-06,YC,HWA,1-0
2018.0,spring,TCL,3,2018-02-06,FB,RBE,0-1
2018.0,spring,TCL,3,2018-02-06,GAL,AUR,0-1
2018.0,spring,TCL,3,2018-02-06,DP,SUP,0-1
2018.0,spring,TCL,4,2018-02-10,RBE,YC,1-0
2018.0,spring,TCL,4,2018-02-10,FB,DP,0-1
2018.0,spring,TCL,4,2018-02-10,HWA,AUR,0-1
2018.0,spring,TCL,4,2018-02-11,GAL,SUP,0-1
2018.0,spring,TCL,4,2018-02-11,AUR,YC,0-1
2018.0,spring,TCL,4,2018-02-11,GAL,FB,0-1
2018.0,spring,TCL,4,2018-02-11,DP,RBE,1-0
2018.0,spring,TCL,4,2018-02-12,SUP,HWA,1-0
2018.0,spring,TCL,4,2018-02-13,RBE,AUR,1-0
2018.0,spring,TCL,4,2018-02-13,GAL,DP,0-1
2018.0,spring,TCL,4,2018-02-13,YC,SUP,0-1
2018.0,spring,TCL,4,2018-02-13,FB,HWA,1-0
2018.0,spring,TCL,5,2018-02-17,RBE,GAL,1-0
2018.0,spring,TCL,5,2018-02-17,AUR,SUP,0-1
2018.0,spring,TCL,5,2018-02-17,HWA,DP,0-1
2018.0,spring,TCL,5,2018-02-17,YC,FB,1-0
2018.0,spring,TCL,5,2018-02-17,RBE,SUP,0-1
2018.0,spring,TCL,5,2018-02-17,GAL,HWA,0-1
2018.0,spring,TCL,5,2018-02-17,YC,DP,1-0
2018.0,spring,TCL,5,2018-02-18,AUR,FB,1-0
2018.0,spring,TCL,5,2018-02-18,AUR,DP,1-0
2018.0,spring,TCL,5,2018-02-18,YC,GAL,1-0
2018.0,spring,TCL,5,2018-02-18,FB,SUP,0-1
