year,season,league_name,week,date,team_1,team_2,result
2017.0,spring,OCS,1,2017-02-03,AS,RGC,0-1
2017.0,spring,OCS,1,2017-02-03,CVD,TM.B,W-F
2017.0,spring,OCS,1,2017-02-03,SNA,LGG,1-0
2017.0,spring,OCS,1,2017-02-03,NX,OLW,0-1
2017.0,spring,OCS,2,2017-02-10,TM.B,AS,0-1
2017.0,spring,OCS,2,2017-02-10,SNA,RGC,0-1
2017.0,spring,OCS,2,2017-02-10,OLW,CVD,1-0
2017.0,spring,OCS,2,2017-02-10,NX,LGG,1-0
2017.0,spring,OCS,3,2017-02-17,AS,SNA,1-0
2017.0,spring,OCS,3,2017-02-17,TM.B,OLW,0-1
2017.0,spring,OCS,3,2017-02-17,RGC,NX,1-0
2017.0,spring,OCS,3,2017-02-17,CVD,LGG,1-0
2017.0,spring,OCS,4,2017-03-03,CVD,RGC,0-1
2017.0,spring,OCS,4,2017-03-03,NX,SNA,0-1
2017.0,spring,OCS,4,2017-03-03,LGG,TM.B,1-0
2017.0,spring,OCS,4,2017-03-03,OLW,AS,1-0
2017.0,spring,OCS,5,2017-03-10,AS,NX,0-1
2017.0,spring,OCS,5,2017-03-10,OLW,LGG,0-1
2017.0,spring,OCS,5,2017-03-10,SNA,CVD,1-0
2017.0,spring,OCS,5,2017-03-10,RGC,TM.B,1-0
2017.0,spring,OCS,6,2017-03-16,RGC,OLW,1-0
2017.0,spring,OCS,6,2017-03-16,CVD,NX,0-1
2017.0,spring,OCS,6,2017-03-16,LGG,AS,0-1
2017.0,spring,OCS,6,2017-03-16,TM.B,SNA,F-F
2017.0,spring,OCS,7,2017-03-17,AS,CVD,0-1
2017.0,spring,OCS,7,2017-03-17,LGG,RGC,0-1
2017.0,spring,OCS,7,2017-03-17,NX,TM.B,W-F
2017.0,spring,OCS,7,2017-03-17,OLW,SNA,1-0
