year,season,league_name,week,date,team_1,team_2,result
2019.0,summer,EM,1,2019-09-10,FLK,XL.UK,0-1
2019.0,summer,EM,1,2019-09-10,ASUS,OGB,0-1
2019.0,summer,EM,1,2019-09-10,BIG,FLK,1-0
2019.0,summer,EM,1,2019-09-10,OGB,REC,0-1
2019.0,summer,EM,1,2019-09-10,VITB,FLK,1-0
2019.0,summer,EM,1,2019-09-10,BIG,XL.UK,0-1
2019.0,summer,EM,1,2019-09-10,VITB,REC,1-0
2019.0,summer,EM,2,2019-09-11,ASUS,REC,1-0
2019.0,summer,EM,2,2019-09-11,XL.UK,OGB,1-0
2019.0,summer,EM,2,2019-09-11,FLK,ASUS,1-0
2019.0,summer,EM,2,2019-09-11,VITB,BIG,1-0
2019.0,summer,EM,2,2019-09-11,XL.UK,REC,1-0
2019.0,summer,EM,2,2019-09-11,FLK,OGB,0-1
2019.0,summer,EM,2,2019-09-11,VITB,ASUS,1-0
2019.0,summer,EM,3,2019-09-12,BIG,OGB,0-1
2019.0,summer,EM,3,2019-09-12,XL.UK,ASUS,1-0
2019.0,summer,EM,3,2019-09-12,BIG,REC,1-0
2019.0,summer,EM,3,2019-09-12,VITB,OGB,0-1
2019.0,summer,EM,3,2019-09-12,FLK,REC,0-1
2019.0,summer,EM,3,2019-09-12,VITB,XL.UK,0-1
2019.0,summer,EM,3,2019-09-12,BIG,ASUS,1-0
2019.0,summer,EM,Stage,2019-09-13,VITB,BIG,0-2
2019.0,summer,EM,Stage,2019-09-13,OGB,REC,0-2
