year,season,league_name,week,date,team_1,team_2,result
2020.0,summer,DL,1,2020-06-03,TRL,MCN,1-0
2020.0,summer,DL,1,2020-06-03,EZ,DYN,1-0
2020.0,summer,DL,1,2020-06-03,TRL,LLL,1-0
2020.0,summer,DL,1,2020-06-03,EZ,PSV,0-1
2020.0,summer,DL,2,2020-06-10,DYN,LLL,0-1
2020.0,summer,DL,2,2020-06-10,MCN,PSV,0-1
2020.0,summer,DL,2,2020-06-10,DYN,TRL,0-1
2020.0,summer,DL,2,2020-06-10,MCN,EZ,0-1
2020.0,summer,DL,3,2020-06-17,LLL,EZ,1-0
2020.0,summer,DL,3,2020-06-17,PSV,TRL,0-1
2020.0,summer,DL,3,2020-06-17,LLL,MCN,1-0
2020.0,summer,DL,3,2020-06-17,PSV,DYN,1-0
2020.0,summer,DL,4,2020-06-24,TRL,EZ,1-0
2020.0,summer,DL,4,2020-06-24,LLL,PSV,0-1
2020.0,summer,DL,4,2020-06-24,MCN,DYN,0-1
2020.0,summer,DL,5,2020-07-01,EZ,PSV,1-0
2020.0,summer,DL,5,2020-07-01,TRL,LLL,1-0
2020.0,summer,DL,5,2020-07-01,EZ,DYN,1-0
2020.0,summer,DL,5,2020-07-01,TRL,MCN,1-0
2020.0,summer,DL,6,2020-07-08,MCN,EZ,1-0
2020.0,summer,DL,6,2020-07-08,DYN,TRL,1-0
2020.0,summer,DL,6,2020-07-08,MCN,PSV,0-1
2020.0,summer,DL,6,2020-07-08,DYN,LLL,0-1
2020.0,summer,DL,7,2020-07-15,PSV,DYN,1-0
2020.0,summer,DL,7,2020-07-15,LLL,MCN,1-0
2020.0,summer,DL,7,2020-07-15,PSV,TRL,1-0
2020.0,summer,DL,7,2020-07-15,LLL,EZ,1-0
2020.0,summer,DL,8,2020-07-22,MCN,DYN,0-1
2020.0,summer,DL,8,2020-07-22,LLL,PSV,0-1
2020.0,summer,DL,8,2020-07-22,TRL,EZ,1-0
