year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,PSG,Hanabi,Jayce,blue,3/3/0,2,1,○fb,17.1k,16.2k,0.9k,0.0k,144.2k,123.4k,11.0k,9.7k,-,7.7k,4.0k,0.7k,12.1k,9.7k,2.1k,0.3k,11,11,-,4,10.0k,9.3k,203,16,6,1
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,PSG,River,Nidalee,blue,3/0/7,3,1,○fb,8.3k,0.7k,7.4k,0.2k,185.7k,33.2k,136.1k,16.5k,-,45.9k,2.0k,19.5k,20.1k,16.9k,3.1k,0.0k,21,11,-,4,10.4k,10.1k,22,166,90,24
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,PSG,Tank,TwistedFate,blue,3/0/8,3,1,○fb,13.4k,2.7k,10.1k,0.5k,145.9k,24.4k,118.8k,2.7k,240,10.0k,4.0k,4.2k,13.6k,6.6k,5.6k,1.3k,14,7,-,7,13.1k,13.1k,241,16,13,-
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,PSG,Unified,Aphelios,blue,6/0/7,6,1,○fb,15.9k,14.7k,0.7k,0.5k,186.0k,177.9k,4.9k,3.1k,686,25.1k,14.0k,1.2k,5.6k,3.5k,2.1k,0.0k,12,9,-,5,14.2k,12.7k,240,32,16,8
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,PSG,Kaiwing,Thresh,blue,0/1/11,0,0,○fb,2.8k,0.4k,2.4k,0.0k,14.8k,3.7k,5.6k,5.5k,-,1.2k,0.4k,0.4k,8.1k,5.0k,3.1k,0.0k,30,12,-,7,7.0k,6.2k,32,-,-,-
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,MCX,PK,Renekton,red,0/3/3,0,0,○fb,6.3k,5.5k,0.7k,0.0k,128.3k,115.8k,2.2k,10.3k,-,3.3k,2.9k,3.5k,21.5k,13.6k,7.2k,0.6k,12,5,-,5,8.8k,8.8k,209,4,-,-
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,MCX,Gemini,Graves,red,1/4/3,1,1,●fb,7.2k,6.1k,0.4k,0.6k,135.1k,118.9k,7.4k,8.8k,-,7.9k,0.0k,5.9k,16.0k,10.4k,5.5k,0.0k,22,12,-,10,7.5k,6.7k,26,118,94,4
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,MCX,Mission,Kassadin,red,1/1/0,1,1,○fb,5.6k,0.1k,5.5k,0.1k,126.6k,24.1k,99.6k,2.9k,-,2.3k,0.7k,6.0k,16.2k,12.9k,3.1k,0.2k,12,3,-,5,9.5k,9.7k,238,8,5,-
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,MCX,Bruce,Ezreal,red,2/5/0,2,1,○fb,10.5k,6.3k,4.2k,0.0k,104.0k,83.5k,10.4k,10.0k,-,2.9k,0.2k,0.4k,12.0k,8.3k,3.5k,0.2k,11,7,-,4,9.3k,9.1k,211,5,5,-
2020.0,summer,PCS,1,Talon Esports,Machi Esports,1.0,OK,6/20/2020,MCX,Koala,Bard,red,0/2/3,0,0,○fb,3.3k,0.6k,2.7k,0.0k,18.7k,3.2k,11.6k,3.9k,-,0.5k,0.0k,3.4k,10.4k,5.9k,4.3k,0.2k,62,13,-,15,5.3k,4.9k,39,-,-,-
