year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,GS,NuQ,Sett,blue,6/2/8,3,2,○fb,13.6k,10.6k,0.3k,2.7k,155.9k,146.1k,0.3k,9.5k,-,21.7k,8.5k,7.0k,28.0k,21.1k,4.8k,2.1k,13,9,-,3,14.2k,12.6k,198,6,-,1
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,GS,Rames,Graves,blue,8/3/8,8,1,○fb,14.6k,12.3k,1.1k,1.2k,284.7k,255.0k,10.1k,19.5k,-,77.3k,4.7k,12.7k,24.3k,16.5k,6.8k,1.0k,11,10,-,10,15.4k,14.1k,60,190,115,13
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,GS,Howl,Ekko,blue,5/4/3,4,2,○fb,14.8k,1.5k,11.9k,1.4k,172.7k,24.8k,137.5k,10.3k,-,4.1k,3.7k,9.5k,23.5k,13.1k,8.6k,1.7k,14,9,-,11,13.4k,11.7k,239,12,4,8
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,GS,Nako,Xayah,blue,5/2/7,5,2,○fb,19.9k,17.2k,2.1k,0.6k,221.5k,216.1k,3.3k,2.1k,857,19.7k,5.7k,2.6k,10.5k,7.0k,2.8k,0.7k,13,6,-,7,15.2k,12.8k,294,24,8,8
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,GS,Carry,Rakan,blue,1/0/16,1,1,○fb,7.8k,1.1k,5.7k,1.0k,26.0k,8.4k,11.5k,6.1k,-,5.6k,2.4k,6.4k,8.1k,4.7k,3.2k,0.2k,49,19,-,15,9.3k,8.2k,43,-,-,-
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,SUP,Skewer,Aatrox,red,0/7/4,0,0,○fb,11.2k,11.2k,0.0k,0.0k,122.8k,105.7k,0.0k,17.1k,-,5.3k,0.0k,6.8k,26.0k,18.8k,4.6k,2.6k,11,4,-,4,8.9k,9.0k,182,12,6,-
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,SUP,113,Olaf,red,3/6/7,2,1,○fb,11.3k,6.4k,0.0k,4.9k,181.7k,156.0k,6.1k,19.6k,-,4.1k,0.0k,10.9k,29.0k,21.4k,6.4k,1.3k,8,6,-,9,10.5k,10.3k,58,132,101,9
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,SUP,Rhemio,Azir,red,6/4/3,3,2,●fb,15.5k,0.1k,15.4k,0.0k,222.9k,8.9k,210.9k,3.0k,-,3.1k,0.0k,2.9k,13.7k,9.2k,3.8k,0.7k,17,3,-,6,14.3k,13.2k,276,27,27,-
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,SUP,Coldraa,Ashe,red,2/7/7,2,2,○fb,15.6k,13.5k,1.3k,0.8k,153.4k,146.5k,1.8k,5.0k,299,3.8k,0.6k,0.7k,20.0k,12.2k,5.9k,1.9k,7,10,-,2,11.8k,11.9k,223,34,25,-
2020.0,summer,TPL_a,8,SuperMassive Academy,Galatasaray Academy,1.0,OK,8/1/2020,SUP,Fastlegged,Bard,red,0/1/9,0,0,○fb,7.6k,1.1k,6.5k,0.0k,40.0k,8.8k,23.9k,7.2k,84,4.4k,0.7k,5.5k,13.4k,8.8k,4.2k,0.4k,53,11,-,8,6.8k,6.7k,41,4,4,-
