year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,DW,Chippys,Sylas,blue,1/5/3,1,1,○fb,12.7k,0.1k,12.6k,0.0k,162.7k,11.2k,146.4k,5.0k,-,7.8k,2.8k,5.1k,30.5k,19.2k,10.2k,1.1k,8,8,-,7,11.8k,11.4k,214,29,17,-
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,DW,Mir,Trundle,blue,1/3/4,1,1,●fb,6.9k,4.2k,1.9k,0.8k,136.2k,84.0k,41.2k,10.9k,-,16.4k,0.8k,19.7k,42.0k,24.2k,17.0k,0.8k,49,30,-,12,10.2k,10.2k,47,118,78,13
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,DW,Shok,Cassiopeia,blue,2/4/1,2,1,○fb,10.3k,0.1k,10.3k,0.0k,182.3k,11.6k,166.1k,4.6k,-,9.5k,0.6k,7.4k,21.1k,12.4k,8.4k,0.4k,18,4,-,9,12.2k,11.9k,227,62,51,4
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,DW,Vital,Ezreal,blue,0/5/3,0,0,○fb,20.9k,13.8k,7.0k,0.1k,198.3k,171.3k,19.0k,8.0k,-,7.0k,2.2k,3.0k,23.1k,12.9k,9.2k,1.0k,12,7,-,5,11.7k,11.3k,280,11,11,-
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,DW,Decoy,Yuumi,blue,1/4/3,1,1,○fb,7.0k,0.9k,6.1k,0.0k,16.3k,3.9k,7.8k,4.5k,-,1.1k,0.0k,18.5k,7.9k,4.9k,3.1k,0.0k,46,3,-,17,6.8k,6.4k,23,-,-,-
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,AV,Papryze,Ornn,red,4/3/11,2,1,○fb,13.1k,6.1k,6.0k,1.0k,113.0k,79.7k,20.0k,13.2k,-,2.6k,0.6k,3.4k,25.0k,10.7k,13.9k,0.4k,22,7,-,11,11.1k,10.9k,192,1,1,-
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,AV,LeeSA,LeeSin,red,2/1/11,2,1,○fb,7.3k,6.3k,0.8k,0.2k,150.5k,112.2k,24.6k,13.7k,-,28.8k,2.7k,8.9k,20.6k,14.2k,6.1k,0.3k,26,13,-,18,11.0k,10.2k,21,137,87,15
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,AV,Chazz,Taliyah,red,7/0/12,7,2,○fb,29.6k,0.7k,28.0k,1.0k,209.9k,14.8k,192.8k,2.4k,-,14.2k,5.6k,6.9k,12.2k,6.7k,5.4k,0.1k,13,9,-,11,14.4k,13.4k,228,40,35,4
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,AV,Violet,Caitlyn,red,8/0/11,8,3,○fb,36.0k,31.7k,3.4k,0.9k,331.7k,291.0k,13.2k,27.5k,1531,25.0k,8.4k,3.2k,13.5k,5.3k,8.0k,0.1k,13,17,-,4,17.7k,14.6k,357,30,18,4
2020.0,summer,OPL,1,Avant Gaming,Dire Wolves,1.0,OK,6/6/2020,AV,Api,Karma,red,0/1/18,0,0,○fb,5.9k,0.5k,5.4k,0.1k,33.4k,6.7k,25.3k,1.5k,-,7.7k,2.9k,4.3k,10.7k,2.6k,8.1k,0.0k,40,15,-,11,8.7k,8.3k,20,4,-,-
