year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,CES,LL,Renekton,blue,6/3/8,3,1,●fb,16.7k,13.1k,1.1k,2.5k,195.1k,189.7k,2.9k,2.5k,-,8.5k,3.3k,9.7k,32.8k,22.5k,9.8k,0.5k,13,8,-,4,14.0k,12.2k,253,24,7,5
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,CES,Sorn,Aatrox,blue,4/3/5,3,1,○fb,8.6k,7.7k,0.2k,0.7k,147.4k,131.7k,7.0k,8.6k,-,14.5k,2.0k,12.6k,27.7k,19.7k,7.6k,0.3k,13,8,-,11,10.8k,9.7k,44,126,76,14
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,CES,Pot,Lissandra,blue,2/2/10,2,1,○fb,14.9k,0.5k,14.4k,0.0k,123.8k,11.9k,107.9k,4.0k,-,4.3k,2.7k,2.2k,18.0k,13.1k,4.6k,0.3k,16,7,-,9,11.2k,10.8k,190,12,12,-
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,CES,EasyLove,Lucian,blue,8/1/7,8,3,○fb,19.8k,16.2k,2.6k,1.0k,193.4k,177.4k,13.1k,2.8k,741,14.6k,8.7k,4.5k,20.8k,15.1k,5.7k,0.0k,15,11,-,5,16.3k,14.4k,287,40,24,8
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,CES,Shaoran,Braum,blue,1/3/5,1,1,○fb,3.9k,0.3k,3.3k,0.3k,37.3k,9.5k,7.5k,20.4k,-,6.5k,2.2k,3.0k,12.9k,6.4k,6.1k,0.4k,46,7,-,12,10.4k,8.3k,61,-,-,-
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,FTV,Rika,Sion,red,2/3/8,2,1,○fb,17.1k,11.3k,5.9k,0.0k,148.5k,94.4k,46.9k,7.2k,-,3.2k,0.1k,1.9k,21.8k,14.2k,6.1k,1.6k,14,3,-,4,10.3k,9.3k,202,-,-,-
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,FTV,Kuroko,Nidalee,red,1/6/6,1,1,○fb,11.4k,1.2k,9.4k,0.8k,162.2k,25.0k,128.7k,8.5k,-,22.1k,0.6k,18.1k,28.9k,22.2k,5.0k,1.6k,10,19,-,11,10.1k,9.6k,29,148,103,21
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,FTV,Victory,Jayce,red,3/7/6,2,1,○fb,25.7k,22.9k,2.8k,0.1k,173.4k,159.5k,13.6k,0.4k,-,14.8k,8.2k,0.0k,18.3k,10.6k,7.3k,0.4k,16,10,-,6,11.8k,11.9k,240,4,-,-
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,FTV,Div Kid,Varus,red,3/3/6,2,1,○fb,21.3k,15.7k,5.5k,0.1k,157.5k,136.9k,17.6k,3.1k,442,20.5k,1.0k,0.7k,12.3k,8.1k,3.5k,0.6k,18,6,-,8,11.6k,11.3k,223,25,15,4
2019.0,spring,VCS,1,Cerberus Esports,FTV Esports,1.0,OK,1/19/2019,FTV,Tiger,Karma,red,3/2/6,2,2,○fb,9.6k,0.6k,8.5k,0.5k,26.2k,5.8k,19.9k,0.5k,-,3.4k,0.3k,1.2k,9.0k,5.2k,3.5k,0.3k,38,13,-,13,7.8k,7.1k,18,-,-,-
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,EVS,Stark,Camille,blue,1/2/6,1,1,○fb,7.6k,7.0k,0.1k,0.4k,154.6k,125.5k,0.1k,28.9k,-,12.2k,7.2k,1.6k,16.0k,11.6k,4.3k,0.1k,9,6,-,2,11.4k,9.5k,216,22,6,8
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,EVS,YiJin,JarvanIV,blue,2/1/12,2,1,○fb,4.4k,3.3k,0.8k,0.3k,130.4k,81.2k,38.8k,10.3k,-,11.5k,1.2k,7.4k,17.4k,13.0k,3.5k,0.8k,8,9,-,7,10.5k,8.7k,34,126,76,10
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,EVS,Dia1,Sylas,blue,4/1/4,4,2,○fb,12.7k,0.6k,12.0k,0.1k,140.1k,11.0k,124.6k,4.6k,-,3.2k,2.5k,5.7k,16.5k,9.2k,7.3k,0.0k,12,6,-,4,11.5k,8.5k,237,12,8,4
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,EVS,Noway,Kaisa,blue,6/2/3,4,4,○fb,15.1k,9.2k,5.6k,0.3k,193.4k,162.8k,23.3k,7.3k,790,21.5k,15.3k,0.9k,8.2k,5.1k,2.8k,0.3k,10,4,-,3,14.5k,13.8k,249,44,27,6
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,EVS,RonOP,Thresh,blue,1/4/8,1,1,○fb,4.4k,0.3k,3.6k,0.4k,14.0k,4.1k,9.0k,0.9k,-,3.1k,2.5k,0.4k,10.3k,5.3k,4.9k,0.1k,39,7,-,13,7.4k,5.8k,13,-,-,-
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,FFQ,Hani,Renekton,red,1/2/6,1,1,○fb,7.2k,6.0k,1.2k,0.1k,151.9k,139.0k,1.9k,11.0k,-,13.7k,4.9k,3.8k,17.5k,11.0k,5.8k,0.7k,14,4,-,8,10.1k,9.9k,228,12,4,-
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,FFQ,DNK,LeeSin,red,3/4/3,3,1,●fb,4.1k,3.6k,0.2k,0.3k,109.7k,80.1k,17.9k,11.7k,-,26.7k,0.5k,5.4k,18.5k,13.2k,4.9k,0.3k,16,5,-,8,8.7k,8.8k,24,92,55,17
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,FFQ,Artifact,Leblanc,red,0/3/4,0,0,○fb,11.5k,1.4k,9.5k,0.6k,87.9k,17.4k,69.9k,0.6k,-,1.1k,0.0k,0.5k,13.6k,7.3k,6.1k,0.1k,12,5,-,6,8.3k,6.9k,203,8,8,-
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,FFQ,Celebrity,Ezreal,red,5/1/4,4,3,○fb,18.9k,12.2k,6.5k,0.2k,131.2k,114.7k,15.2k,1.2k,-,10.1k,2.5k,0.5k,8.9k,6.7k,2.1k,0.1k,15,2,-,4,12.7k,12.3k,225,15,12,2
2019.0,spring,VCS,5,EVOS Esports,Friends Forever Gaming,1.0,OK,3/3/2019,FFQ,Venus,TahmKench,red,1/4/5,1,1,○fb,3.7k,0.3k,3.3k,0.1k,31.7k,6.4k,10.2k,15.1k,-,3.1k,0.7k,4.5k,13.3k,7.0k,6.1k,0.2k,25,6,-,6,6.5k,6.3k,58,-,-,-
