year,season,league_name,week,team_1,team_2,set_number,state
2017.0,spring,CBLOL,1,Vivo Keyd,PAIN,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,1,Vivo Keyd,PAIN,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,1,INTZ,CNB,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,1,INTZ,CNB,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,1,Operation Kino,Kabum,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,1,Operation Kino,Kabum,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,1,Remo Brave,RED Canids,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,1,Remo Brave,RED Canids,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,RED Canids,INTZ,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,RED Canids,INTZ,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,Remo Brave,Vivo Keyd,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,Remo Brave,Vivo Keyd,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,Kabum,CNB,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,Kabum,CNB,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,Operation Kino,PAIN,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,2,Operation Kino,PAIN,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,CNB,PAIN,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,CNB,PAIN,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,RED Canids,Kabum,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,RED Canids,Kabum,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,Remo Brave,INTZ,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,Remo Brave,INTZ,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,Vivo Keyd,Operation Kino,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,3,Vivo Keyd,Operation Kino,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,Operation Kino,Remo Brave,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,Operation Kino,Remo Brave,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,RED Canids,CNB,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,RED Canids,CNB,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,Vivo Keyd,Kabum,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,Vivo Keyd,Kabum,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,INTZ,PAIN,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,4,INTZ,PAIN,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,INTZ,Vivo Keyd,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,INTZ,Vivo Keyd,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,CNB,Remo Brave,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,CNB,Remo Brave,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,Operation Kino,RED Canids,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,Operation Kino,RED Canids,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,PAIN,Kabum,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,5,PAIN,Kabum,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,PAIN,RED Canids,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,PAIN,RED Canids,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,INTZ,Operation Kino,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,INTZ,Operation Kino,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,Kabum,Remo Brave,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,Kabum,Remo Brave,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,CNB,Vivo Keyd,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,6,CNB,Vivo Keyd,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,Kabum,INTZ,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,Kabum,INTZ,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,CNB,Operation Kino,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,CNB,Operation Kino,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,PAIN,Remo Brave,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,PAIN,Remo Brave,2.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,Vivo Keyd,RED Canids,1.0,this row doesn't have MH_url
2017.0,spring,CBLOL,7,Vivo Keyd,RED Canids,2.0,this row doesn't have MH_url
