year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,HOF,LL,Camille,blue,2/4/1,2,1,●fb,12.9k,9.3k,0.5k,3.0k,168.4k,145.7k,0.6k,22.1k,-,6.4k,1.6k,1.1k,21.5k,13.4k,8.1k,0.0k,18,4,-,4,11.2k,10.6k,223,36,23,7
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,HOF,Sorn,Sejuani,blue,2/1/3,2,1,○fb,5.7k,3.4k,2.2k,0.0k,108.2k,57.9k,37.3k,13.0k,-,10.9k,1.7k,9.0k,26.9k,15.0k,11.7k,0.1k,33,16,-,8,9.5k,9.7k,41,106,74,-
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,HOF,Pake,Ryze,blue,1/2/1,1,1,○fb,10.2k,0.4k,9.8k,0.0k,173.4k,9.3k,164.2k,0.0k,739,3.5k,0.3k,2.6k,13.1k,6.1k,6.9k,0.1k,14,8,-,1,10.9k,10.0k,254,18,15,-
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,HOF,Minas,Varus,blue,0/4/2,0,0,○fb,8.4k,5.4k,2.9k,0.0k,169.9k,120.0k,37.5k,12.4k,375,13.6k,3.6k,4.8k,12.6k,5.5k,7.0k,0.1k,6,5,-,2,11.9k,11.5k,272,22,12,4
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,HOF,Shaoran,Lulu,blue,0/2/4,0,0,○fb,5.9k,1.1k,4.5k,0.3k,21.3k,5.8k,13.8k,1.7k,-,4.3k,1.5k,0.8k,9.2k,2.7k,6.3k,0.1k,30,12,-,7,8.0k,8.2k,47,-,-,-
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,EVS,Stark,Maokai,red,2/1/4,2,1,○fb,6.8k,1.0k,5.8k,0.0k,136.9k,33.4k,100.9k,2.6k,-,7.3k,7.3k,11.0k,22.8k,14.2k,6.1k,2.5k,19,5,-,8,11.7k,10.9k,245,1,-,-
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,EVS,YiJin,Khazix,red,1/1/8,1,1,○fb,13.6k,12.7k,0.9k,0.0k,163.2k,143.2k,5.8k,14.2k,-,12.9k,6.6k,13.7k,21.7k,16.5k,4.5k,0.7k,43,12,-,1,11.0k,10.3k,46,136,96,9
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,EVS,Warzone,Orianna,red,5/1/3,3,1,○fb,12.5k,0.3k,12.2k,0.0k,168.8k,18.3k,150.5k,0.0k,-,9.1k,3.7k,1.3k,6.1k,4.2k,1.9k,0.0k,35,5,-,7,12.8k,11.5k,251,27,19,2
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,EVS,Slay,KogMaw,red,5/0/6,5,2,○fb,19.2k,5.6k,13.1k,0.4k,156.4k,89.9k,53.7k,12.8k,420,12.3k,6.4k,4.2k,6.8k,2.6k,4.0k,0.1k,12,11,-,1,13.5k,10.6k,263,27,10,5
2018.0,spring,VCS,1,Hall of Fame,EVOS Esports,1.0,OK,1/18/2018,EVS,RonOP,TahmKench,red,0/2/11,0,0,○fb,3.9k,0.5k,3.4k,0.0k,28.4k,9.1k,11.6k,7.7k,-,3.3k,2.0k,3.4k,12.3k,6.3k,5.9k,0.1k,50,4,-,14,8.8k,8.1k,78,-,-,-
