year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,ISG,Jirall,Sett,blue,6/1/3,4,1,●fb,16.3k,11.7k,0.2k,4.5k,233.4k,191.6k,6.2k,35.6k,9,19.8k,8.8k,8.2k,26.2k,20.3k,5.2k,0.7k,12,13,-,6,16.7k,13.8k,315,8,3,-
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,ISG,Oddie,Karthus,blue,6/3/7,5,1,○fb,13.6k,0.1k,12.6k,0.8k,265.3k,13.9k,241.8k,9.6k,-,40.2k,1.0k,18.3k,30.0k,18.1k,10.9k,0.9k,18,6,-,7,13.6k,12.9k,46,200,149,4
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,ISG,Seiya,Leblanc,blue,1/0/12,1,1,○fb,20.4k,0.7k,17.8k,1.9k,155.9k,26.7k,114.7k,14.4k,-,5.4k,1.5k,9.7k,17.5k,10.2k,5.7k,1.6k,15,20,-,10,12.6k,11.2k,238,28,21,-
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,ISG,Warangelus,Xayah,blue,3/0/9,3,2,○fb,18.5k,17.2k,0.5k,0.8k,330.7k,319.6k,3.4k,7.7k,792,28.6k,3.4k,2.8k,10.2k,6.3k,3.9k,0.1k,13,8,-,8,17.0k,15.1k,333,59,41,15
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,ISG,Slow,Rakan,blue,0/1/14,0,0,○fb,5.3k,1.4k,3.8k,0.0k,22.7k,9.2k,8.0k,5.5k,-,3.2k,0.3k,9.0k,17.8k,10.1k,6.3k,1.4k,58,24,-,19,8.9k,7.7k,48,1,-,-
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,INF,Straight,Aatrox,red,0/2/1,0,0,○fb,11.5k,11.5k,0.0k,0.0k,229.0k,221.3k,0.0k,7.6k,-,9.9k,4.3k,9.2k,21.8k,11.3k,6.3k,4.3k,23,9,-,9,14.4k,14.1k,302,36,24,-
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,INF,SolidSnake,LeeSin,red,1/4/2,1,1,○fb,5.0k,4.3k,0.4k,0.2k,206.7k,153.4k,39.3k,14.1k,-,18.5k,0.5k,9.2k,30.4k,22.0k,7.1k,1.3k,24,9,-,12,11.6k,11.3k,18,182,126,3
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,INF,Cotopaco,Zoe,red,2/5/2,2,1,○fb,26.8k,1.4k,22.3k,3.1k,221.9k,20.3k,161.7k,39.8k,-,2.7k,1.5k,4.1k,19.5k,6.0k,12.5k,1.0k,18,6,-,6,13.2k,12.3k,248,20,16,-
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,INF,Whitelotus,Senna,red,1/1/4,1,1,○fb,19.8k,18.6k,0.2k,1.0k,231.9k,223.1k,2.2k,6.6k,610,12.8k,6.6k,15.1k,18.6k,11.6k,5.9k,1.1k,18,7,-,3,16.6k,16.0k,353,20,18,-
2020.0,spring,LLA,1,Isurus,Infinity Esports,1.0,OK,2/16/2020,INF,Genthix,TahmKench,red,1/4/1,1,1,○fb,3.9k,0.3k,3.2k,0.4k,32.6k,8.1k,17.4k,7.2k,-,6.1k,2.2k,6.0k,19.9k,11.3k,7.1k,1.6k,54,15,-,13,9.2k,9.1k,41,-,-,-
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,FG,Zerito,Irelia,blue,1/5/4,1,1,○fb,11.0k,7.1k,4.0k,0.0k,243.1k,209.7k,29.3k,4.0k,-,8.5k,1.1k,4.9k,28.3k,15.1k,10.9k,2.3k,19,4,-,6,14.0k,14.6k,292,27,20,-
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,FG,Zelt,LeeSin,blue,3/2/6,3,2,○fb,8.3k,7.4k,0.7k,0.2k,207.6k,152.3k,41.1k,14.2k,-,23.1k,0.1k,12.0k,32.7k,24.8k,7.3k,0.6k,21,7,-,12,11.8k,11.5k,39,159,109,13
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,FG,Emp,Ryze,blue,5/2/4,4,1,○fb,27.5k,0.5k,26.0k,1.1k,306.7k,13.8k,291.8k,1.1k,-,15.0k,1.4k,8.8k,18.9k,9.8k,8.2k,0.9k,22,4,-,13,17.1k,15.5k,285,42,34,-
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,FG,Zeicro,Aphelios,blue,1/4/7,1,1,○fb,15.5k,14.6k,0.4k,0.5k,253.0k,243.7k,3.4k,6.0k,998,11.3k,5.4k,2.3k,11.2k,6.9k,3.4k,0.9k,17,22,-,7,15.2k,13.9k,332,39,31,-
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,FG,Baula,Nautilus,blue,0/4/7,0,0,○fb,4.4k,0.8k,2.8k,0.8k,41.2k,13.4k,17.8k,10.0k,-,2.0k,1.4k,1.1k,17.9k,12.1k,4.4k,1.5k,79,17,-,27,8.8k,8.5k,51,-,-,-
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,AK,Jisu,Aatrox,red,4/4/3,3,1,○fb,16.1k,15.6k,0.0k,0.5k,236.0k,233.7k,0.0k,2.2k,-,9.0k,0.8k,12.7k,29.2k,15.0k,12.8k,1.4k,14,12,-,2,15.7k,14.3k,300,28,16,5
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,AK,Pancake,JarvanIV,red,1/2/15,1,1,○fb,8.5k,5.8k,1.4k,1.3k,163.3k,94.0k,56.4k,13.0k,7,20.0k,1.4k,10.9k,29.8k,18.5k,11.0k,0.3k,15,14,-,14,12.5k,10.9k,21,168,110,8
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,AK,Plugo,Rumble,red,3/1/11,3,1,○fb,27.0k,0.4k,23.1k,3.5k,182.0k,17.1k,154.0k,10.9k,-,9.8k,0.8k,3.6k,17.1k,9.6k,7.3k,0.2k,23,5,-,11,13.6k,12.2k,249,8,5,-
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,AK,Alive,Xayah,red,8/2/6,4,2,●fb,21.6k,20.0k,0.8k,0.8k,366.2k,352.6k,7.2k,6.5k,1282,33.9k,6.9k,1.4k,8.9k,5.6k,2.9k,0.4k,14,25,-,3,20.6k,20.3k,378,60,60,-
2020.0,spring,LLA,1,Furious Gaming,All Knights,1.0,OK,2/16/2020,AK,Newbie,Rakan,red,1/1/15,1,1,○fb,5.0k,1.1k,3.8k,0.1k,22.5k,6.8k,8.4k,7.3k,-,4.7k,1.2k,4.7k,11.7k,7.5k,3.7k,0.5k,83,16,-,28,10.2k,8.6k,38,4,-,-
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,UCH,IceBox,Aatrox,blue,0/5/2,0,0,○fb,8.1k,8.1k,0.0k,0.0k,324.7k,324.5k,0.2k,0.0k,-,13.5k,1.6k,14.1k,32.7k,22.0k,4.9k,5.7k,16,8,-,4,16.0k,15.7k,314,36,18,4
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,UCH,koughi,Elise,blue,3/3/8,3,1,○fb,11.1k,0.6k,9.6k,1.0k,248.9k,44.1k,188.0k,16.8k,-,39.5k,4.3k,15.3k,33.0k,18.7k,13.9k,0.4k,43,16,-,14,15.6k,14.7k,52,198,146,9
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,UCH,cody,Syndra,blue,5/3/2,3,2,○fb,20.3k,0.6k,19.1k,0.6k,302.5k,19.9k,277.8k,4.9k,-,10.4k,1.0k,6.5k,17.7k,8.3k,8.8k,0.6k,26,6,-,10,17.2k,17.1k,290,42,38,1
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,UCH,KRESHTDOO,Varus,blue,5/3/4,3,2,○fb,22.5k,17.0k,5.0k,0.5k,425.3k,333.6k,55.4k,36.3k,991,29.9k,5.8k,5.7k,17.9k,10.0k,6.9k,1.1k,27,20,-,14,21.2k,19.1k,421,43,33,-
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,UCH,Feitan,Leona,blue,0/6/10,0,0,○fb,2.9k,0.6k,1.8k,0.5k,18.8k,5.5k,6.8k,6.4k,-,4.5k,2.9k,1.9k,30.8k,16.9k,12.1k,1.8k,99,28,-,27,11.1k,10.6k,51,-,-,-
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,PIX,Jauny,Fiora,red,5/2/2,3,2,●fb,15.3k,11.7k,0.5k,3.1k,388.0k,382.0k,0.6k,5.5k,845,21.2k,14.6k,8.9k,17.9k,14.3k,3.5k,0.1k,20,4,-,6,20.1k,18.0k,384,41,25,6
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,PIX,QQ,JarvanIV,red,1/5/15,1,1,○fb,4.5k,3.2k,1.1k,0.1k,158.4k,84.6k,44.9k,28.9k,-,27.1k,0.8k,13.2k,35.5k,20.7k,13.8k,0.9k,29,30,-,28,12.9k,11.6k,51,128,70,9
2020.0,spring,LLA,1,Azules Esports,Pixel Esports,1.0,OK,2/16/2020,PIX,TopLop,Corki,red,7/3/6,4,3,○fb,35.7k,1.7k,32.6k,1.5k,422.0k,49.4k,364.4k,8.2k,764,21.2k,2.1k,2.8k,15.8k,8.1k,7.4k,0.3k,23,18,-,5,21.2k,19.5k,349,74,60,-
