year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,DW,Chippys,Gnar,blue,0/1/3,0,0,○fb,20.3k,16.2k,4.1k,0.0k,180.3k,163.5k,14.2k,2.6k,403,2.8k,2.8k,2.6k,25.1k,11.7k,13.0k,0.4k,17,5,-,2,11.9k,11.7k,276,5,3,-
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,DW,Praelus,Khazix,blue,3/4/2,3,1,●fb,6.5k,5.8k,0.6k,0.2k,137.3k,121.6k,5.7k,10.1k,-,8.6k,0.5k,11.3k,25.6k,16.4k,8.5k,0.7k,58,12,-,5,10.1k,9.8k,39,117,79,14
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,DW,Triple,Ryze,blue,1/1/2,1,1,○fb,11.6k,0.2k,11.3k,0.1k,208.9k,9.1k,193.9k,5.9k,807,0.8k,0.8k,3.7k,17.3k,8.2k,8.3k,0.9k,14,5,-,4,11.8k,11.6k,283,28,28,-
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,DW,k1ng,KogMaw,blue,1/3/1,1,1,○fb,12.4k,3.9k,6.0k,2.5k,192.2k,85.8k,100.8k,5.6k,576,1.4k,0.5k,3.1k,11.1k,5.8k,4.5k,0.7k,11,4,-,2,12.9k,12.0k,335,16,16,-
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,DW,Cupcake,Taric,blue,0/6/2,0,0,○fb,1.3k,0.4k,0.9k,0.0k,32.9k,10.3k,8.8k,13.7k,-,2.0k,0.0k,4.2k,17.6k,8.6k,8.1k,1.0k,32,13,-,11,8.5k,8.3k,104,-,-,-
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,CHF,Swip3rR,Maokai,red,0/2/7,0,0,○fb,12.6k,2.0k,10.6k,0.0k,138.4k,33.1k,96.6k,8.7k,-,2.6k,2.1k,8.0k,25.1k,18.2k,6.7k,0.1k,14,7,-,5,12.2k,11.8k,242,5,-,1
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,CHF,Babip,JarvanIV,red,5/2/8,4,1,○fb,8.0k,7.2k,0.5k,0.3k,152.7k,125.4k,10.4k,16.9k,-,36.3k,5.2k,11.1k,21.9k,15.6k,5.3k,0.9k,29,11,-,7,12.1k,11.3k,22,133,75,16
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,CHF,ry0ma,Cassiopeia,red,6/0/6,6,2,○fb,26.4k,0.2k,26.0k,0.1k,225.9k,8.8k,209.7k,7.3k,-,15.3k,5.1k,8.1k,13.9k,6.2k,6.8k,0.9k,19,6,-,6,15.3k,13.5k,305,29,25,-
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,CHF,Phantiks,Twitch,red,4/0/7,4,2,○fb,21.2k,17.9k,0.7k,2.7k,203.6k,182.4k,2.8k,18.5k,1680,23.3k,9.7k,3.3k,5.8k,3.6k,1.9k,0.3k,10,17,-,2,15.5k,14.4k,297,32,12,13
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,OK,1/20/2018,CHF,Destiny,Braum,red,0/1/11,0,0,○fb,3.4k,0.5k,2.4k,0.5k,38.8k,12.0k,9.0k,17.8k,-,3.7k,1.2k,3.8k,12.1k,6.7k,4.8k,0.6k,40,12,-,10,10.8k,10.3k,113,-,-,-
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,2.0,OK,1/20/2018,CHF,Swip3rR,Chogath,blue,2/3/5,2,1,○fb,13.2k,1.3k,8.4k,3.5k,203.8k,41.6k,148.4k,13.8k,-,3.0k,2.6k,14.5k,40.7k,20.4k,18.5k,1.9k,25,6,-,7,14.3k,13.7k,332,-,-,-
