year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,YDN,Gabbo,Rumble,blue,5/0/6,5,2,○fb,11.0k,0.4k,10.6k,0.0k,98.9k,10.4k,86.7k,1.8k,-,5.7k,1.7k,2.7k,10.3k,8.3k,1.6k,0.4k,11,3,-,6,9.4k,8.5k,151,12,7,-
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,YDN,Tabasko,Qiyana,blue,8/1/8,4,1,●fb,10.0k,9.1k,0.5k,0.3k,119.0k,94.5k,15.7k,8.8k,-,29.4k,5.4k,8.9k,16.8k,12.8k,3.9k,0.1k,22,10,-,7,10.3k,9.2k,23,110,49,15
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,YDN,Phantomles,Cassiopeia,blue,5/3/14,3,2,○fb,11.2k,0.2k,11.0k,0.0k,76.5k,5.7k,67.9k,2.8k,-,9.2k,2.8k,8.1k,19.0k,8.5k,9.9k,0.5k,14,5,-,6,10.2k,9.1k,130,12,12,-
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,YDN,Endz,Xayah,blue,5/0/10,5,1,○fb,15.2k,14.4k,0.5k,0.3k,172.4k,165.0k,3.2k,4.2k,609,19.2k,11.7k,1.9k,9.4k,6.0k,2.9k,0.5k,9,3,-,3,12.8k,10.8k,235,23,13,5
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,YDN,Cospect,Rakan,blue,1/1/16,1,1,○fb,3.7k,0.5k,2.8k,0.3k,24.9k,8.1k,8.5k,8.3k,-,11.0k,5.7k,2.9k,4.5k,3.7k,0.6k,0.2k,22,10,-,6,7.4k,6.6k,36,-,-,-
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,OP,Deidara,Aatrox,red,1/6/1,1,1,○fb,6.5k,6.5k,0.0k,0.0k,89.7k,87.3k,0.0k,2.4k,-,0.8k,0.8k,4.3k,19.3k,8.6k,10.4k,0.3k,12,1,-,4,7.0k,8.9k,141,16,12,-
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,OP,Eckas,LeeSin,red,1/4/3,1,1,○fb,4.3k,4.0k,0.3k,0.0k,107.3k,79.5k,19.8k,8.0k,-,10.7k,0.0k,5.9k,19.1k,13.3k,5.5k,0.3k,15,2,-,9,6.8k,6.3k,3,110,72,16
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,OP,Eren,Azir,red,3/6/1,2,1,○fb,14.8k,0.1k,14.6k,0.0k,104.9k,10.4k,88.5k,6.1k,-,0.6k,0.6k,0.2k,13.3k,9.0k,4.3k,0.1k,8,3,-,3,9.9k,9.4k,204,4,4,-
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,OP,Khantos,Lucian,red,0/4/2,0,0,○fb,6.2k,5.7k,0.5k,0.0k,116.0k,107.4k,4.6k,4.0k,572,6.3k,2.9k,0.6k,9.7k,5.0k,4.6k,0.1k,10,-,-,3,8.5k,8.4k,214,8,8,-
2020.0,spring,PGN,1,YDN,Outplayed,1.0,OK,1/23/2020,OP,Brizz,Thresh,red,0/4/1,0,0,○fb,2.8k,0.0k,1.0k,1.7k,19.9k,4.6k,5.1k,10.1k,-,4.7k,0.1k,0.4k,9.2k,5.5k,3.6k,0.1k,34,9,-,11,4.8k,4.7k,35,-,-,-
2020.0,spring,PGN,1,Morning Stars,QLASH Forge,1.0,OK,1/23/2020,SMS,StenBosse,Ornn,blue,1/1/10,1,1,○fb,12.3k,6.2k,6.1k,0.0k,127.5k,97.9k,29.6k,0.0k,-,10.7k,6.2k,2.9k,16.5k,9.2k,6.8k,0.5k,15,3,-,5,11.8k,10.9k,240,-,-,-
2020.0,spring,PGN,1,Morning Stars,QLASH Forge,1.0,OK,1/23/2020,SMS,Cboi,Zac,blue,0/0/12,0,0,○fb,2.9k,0.4k,2.4k,0.1k,174.6k,35.1k,124.9k,14.6k,-,28.5k,0.3k,42.9k,31.0k,21.9k,7.8k,1.3k,10,14,-,9,10.4k,9.4k,27,168,94,13
2020.0,spring,PGN,1,Morning Stars,QLASH Forge,1.0,OK,1/23/2020,SMS,Aki,Orianna,blue,5/0/10,5,2,○fb,12.4k,0.5k,11.9k,0.0k,212.7k,13.2k,198.9k,0.6k,-,10.2k,5.6k,1.2k,9.2k,2.8k,6.3k,0.1k,14,6,-,5,15.0k,13.1k,266,70,50,16
