year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,MCN,Weka,Qiyana,blue,3/3/7,2,1,○fb,11.1k,10.4k,0.7k,0.0k,107.8k,96.0k,8.3k,3.5k,-,16.3k,0.8k,4.6k,13.7k,8.2k,5.5k,0.0k,10,7,-,6,9.6k,9.2k,181,9,1,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,MCN,Cheelm,Elise,blue,0/2/12,0,0,○fb,9.8k,0.5k,8.5k,0.8k,121.7k,31.2k,83.3k,7.2k,-,32.8k,1.3k,11.1k,19.8k,14.6k,4.9k,0.2k,21,12,-,6,8.7k,7.9k,18,115,73,4
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,MCN,sumi,Irelia,blue,8/0/9,8,4,○fb,16.1k,10.1k,5.3k,0.7k,149.8k,135.8k,12.6k,1.5k,-,9.1k,4.9k,7.2k,13.9k,7.0k,6.4k,0.5k,8,7,-,2,13.3k,12.2k,235,-,-,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,MCN,Reality,MissFortune,blue,6/3/5,3,2,○fb,11.5k,10.3k,1.0k,0.2k,117.7k,106.8k,2.0k,8.9k,818,16.4k,3.4k,0.8k,9.5k,4.9k,4.2k,0.4k,10,4,-,7,10.8k,10.0k,183,16,12,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,MCN,masterwork,Thresh,blue,4/1/13,3,1,●fb,5.4k,0.6k,4.2k,0.6k,28.0k,8.1k,11.1k,8.8k,-,12.8k,2.6k,1.8k,10.2k,5.2k,4.6k,0.5k,28,10,-,9,8.3k,7.2k,32,4,-,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,EZ,Mke,Poppy,red,0/6/7,0,0,○fb,6.0k,4.0k,2.0k,0.0k,103.9k,74.3k,27.2k,2.4k,55,4.3k,0.0k,1.6k,16.1k,7.8k,7.5k,0.7k,10,5,-,6,8.2k,8.2k,170,16,11,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,EZ,dommy,Sejuani,red,5/3/3,5,3,○fb,8.2k,4.1k,3.6k,0.5k,121.0k,68.7k,48.9k,3.5k,-,8.3k,2.7k,5.6k,22.8k,14.5k,7.7k,0.6k,13,7,-,11,9.7k,8.9k,23,120,101,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,EZ,Baba,Ryze,red,1/6/2,1,1,○fb,12.6k,0.5k,12.0k,0.1k,104.3k,6.1k,98.1k,0.1k,-,0.0k,0.0k,2.2k,14.2k,10.6k,3.0k,0.5k,11,2,-,3,8.0k,7.3k,167,4,4,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,EZ,Jkalam,Varus,red,2/2/4,2,1,○fb,9.8k,6.8k,2.7k,0.4k,97.7k,86.4k,9.4k,1.9k,371,1.3k,0.5k,1.9k,9.5k,7.9k,1.4k,0.2k,9,4,-,2,9.5k,9.1k,201,21,17,-
2020.0,spring,DL,1,mCon Rotterdam,Echo Zulu,1.0,OK,1/22/2020,EZ,Boomin,Leona,red,1/4/6,1,1,○fb,4.3k,0.9k,2.8k,0.7k,18.4k,5.3k,6.2k,6.8k,-,0.2k,0.2k,0.4k,10.2k,7.4k,2.7k,0.2k,38,9,-,10,6.0k,5.3k,31,-,-,-
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,PSV,Zhergoth,Renekton,blue,5/1/7,3,1,●fb,11.4k,9.9k,1.5k,0.1k,213.8k,206.1k,5.0k,2.7k,-,11.2k,2.0k,7.5k,20.2k,14.6k,5.4k,0.2k,17,7,-,8,16.0k,15.2k,284,28,3,16
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,PSV,Albetrayber,LeeSin,blue,3/3/7,3,1,○fb,5.1k,4.0k,0.9k,0.1k,160.3k,111.9k,32.8k,15.6k,-,41.7k,1.8k,8.3k,24.0k,18.7k,5.0k,0.2k,17,6,-,9,10.8k,10.3k,29,136,75,16
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,PSV,Furuy,Cassiopeia,blue,5/1/8,4,1,○fb,15.8k,0.3k,15.4k,0.2k,185.1k,15.8k,169.2k,0.2k,-,20.1k,3.0k,9.5k,15.8k,7.8k,7.8k,0.3k,14,6,-,7,13.7k,12.5k,247,32,20,5
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,PSV,Kitty,Senna,blue,3/1/10,2,2,○fb,15.3k,14.3k,0.2k,0.8k,163.1k,155.3k,0.3k,7.5k,593,10.5k,7.0k,7.9k,10.1k,6.8k,3.2k,0.0k,12,2,-,4,13.0k,12.0k,245,12,12,-
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,PSV,Anthrax,Leona,blue,1/2/11,1,1,○fb,4.1k,0.8k,3.0k,0.3k,21.4k,5.5k,6.8k,9.1k,-,3.4k,1.5k,2.0k,11.5k,6.8k,4.0k,0.7k,42,16,-,11,8.0k,7.2k,39,-,-,-
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,TRL,Sebs,Aatrox,red,2/6/3,2,2,○fb,8.4k,8.4k,0.0k,0.0k,185.1k,175.6k,0.0k,9.6k,-,5.2k,0.0k,5.8k,26.4k,18.3k,7.8k,0.3k,12,4,-,2,10.9k,9.2k,227,16,9,-
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,TRL,dONNIE,JarvanIV,red,1/4/6,1,1,○fb,3.5k,2.9k,0.3k,0.3k,108.9k,91.3k,12.9k,4.7k,-,3.0k,0.0k,7.0k,18.8k,12.5k,6.3k,0.1k,14,9,-,13,8.0k,7.8k,22,108,80,12
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,TRL,Mytheos,Orianna,red,2/2/5,2,1,○fb,15.3k,0.2k,14.9k,0.2k,235.0k,20.9k,213.9k,0.2k,-,4.2k,0.0k,0.8k,8.9k,5.5k,3.0k,0.3k,13,4,-,3,13.3k,12.6k,294,35,28,-
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,TRL,Raqo,Varus,red,3/1/3,3,1,○fb,13.4k,9.6k,3.4k,0.3k,171.7k,135.7k,21.4k,14.6k,407,8.3k,0.5k,0.7k,9.4k,6.7k,2.1k,0.6k,10,5,-,2,11.6k,11.1k,267,12,8,-
2020.0,spring,DL,1,THRILL,PSV,1.0,OK,1/22/2020,TRL,Flawed,Nautilus,red,0/4/4,0,0,○fb,2.9k,0.3k,2.1k,0.5k,21.6k,6.6k,9.1k,5.9k,-,1.2k,0.0k,0.7k,10.6k,7.1k,3.4k,0.2k,35,11,-,12,6.2k,5.9k,38,-,-,-
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,DYN,Looca,Ryze,blue,2/4/0,2,1,○fb,15.1k,0.5k,13.6k,1.0k,165.9k,8.9k,156.0k,1.0k,-,12.3k,2.2k,4.6k,16.6k,14.0k,2.3k,0.3k,11,-,-,2,10.0k,9.8k,167,43,34,-
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,DYN,RedNosePanda,LeeSin,blue,1/4/3,1,1,○fb,5.2k,3.9k,0.7k,0.6k,98.3k,77.4k,15.5k,5.4k,-,7.2k,0.0k,5.0k,18.6k,13.0k,5.6k,0.0k,16,5,-,11,7.2k,6.8k,10,99,84,4
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,DYN,Silas,Kled,blue,1/3/1,1,1,○fb,7.5k,6.1k,0.0k,1.4k,90.3k,87.4k,0.0k,2.9k,-,1.9k,0.0k,1.1k,19.8k,12.2k,7.4k,0.2k,10,3,-,6,8.0k,7.3k,183,-,-,-
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,DYN,Aldwar,Aphelios,blue,0/4/2,0,0,○fb,7.4k,6.7k,0.2k,0.5k,112.0k,107.0k,1.8k,3.2k,452,3.5k,2.3k,1.0k,7.8k,3.1k,4.6k,0.1k,10,7,-,3,9.4k,9.5k,237,8,8,-
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,DYN,Bardo,Soraka,blue,0/4/2,0,0,○fb,7.3k,0.3k,5.5k,1.4k,21.2k,2.9k,15.2k,3.1k,-,1.3k,0.7k,7.0k,10.4k,6.7k,3.5k,0.2k,29,6,-,8,5.7k,5.3k,15,-,-,-
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,MCN,Weka,Aatrox,red,5/2/9,5,2,○fb,17.2k,17.1k,0.1k,0.0k,139.3k,128.6k,0.2k,10.6k,-,12.3k,3.4k,11.6k,21.4k,10.2k,6.9k,4.3k,13,5,-,5,11.0k,9.2k,188,20,12,4
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,MCN,Cheelm,JarvanIV,red,5/1/13,3,1,●fb,6.9k,5.2k,1.3k,0.4k,121.7k,73.7k,37.2k,10.7k,-,26.7k,1.9k,6.2k,15.7k,10.6k,4.5k,0.6k,5,15,-,5,10.4k,8.6k,27,119,63,4
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,MCN,sumi,Viktor,red,3/1/11,3,1,○fb,16.4k,0.5k,15.7k,0.1k,147.8k,10.6k,136.1k,1.1k,-,16.7k,5.0k,1.6k,7.6k,4.2k,3.2k,0.2k,13,3,-,6,10.9k,9.7k,206,16,16,-
2020.0,spring,DL,1,mCon Rotterdam,Dynasty,1.0,OK,1/22/2020,MCN,Reality,Senna,red,6/0/9,6,2,○fb,10.2k,10.2k,0.1k,0.0k,108.0k,97.7k,0.3k,10.0k,365,11.6k,3.6k,9.9k,6.3k,3.1k,2.8k,0.4k,12,3,-,6,11.4k,9.5k,210,4,4,-
