year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,GMB,PVPStejos,Ryze,blue,3/3/4,2,2,○fb,26.0k,1.0k,24.9k,0.1k,197.0k,15.8k,179.5k,1.6k,-,18.0k,5.6k,1.8k,17.6k,10.5k,6.7k,0.3k,15,7,-,5,13.4k,11.6k,253,4,4,-
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,GMB,Diamondprox,Nunu,blue,1/1/12,1,1,●fb,11.4k,0.9k,9.2k,1.3k,178.4k,32.7k,76.7k,68.9k,-,23.4k,0.5k,26.6k,38.3k,25.8k,11.2k,1.3k,10,14,-,11,11.8k,10.8k,46,141,94,3
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,GMB,Kira,Zoe,blue,4/4/7,4,3,○fb,22.1k,1.0k,17.9k,3.2k,165.6k,17.3k,124.2k,24.1k,388,7.1k,5.4k,2.6k,20.7k,10.1k,10.3k,0.3k,23,8,-,13,12.6k,12.2k,206,20,16,4
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,GMB,Lodik,Kaisa,blue,7/0/4,7,2,○fb,15.2k,10.2k,4.6k,0.5k,203.9k,167.2k,29.1k,7.6k,712,29.4k,11.0k,4.7k,10.9k,6.5k,4.3k,0.1k,11,12,-,5,15.4k,14.4k,270,24,4,12
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,GMB,Jestkui Max,Alistar,blue,0/4/13,0,0,○fb,5.8k,0.5k,4.6k,0.7k,33.8k,8.3k,7.3k,18.1k,-,0.8k,0.7k,9.1k,23.6k,10.6k,12.0k,1.0k,39,13,-,12,8.7k,8.0k,58,-,-,-
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,DA,Atom,Vladimir,red,3/3/7,2,2,○fb,19.1k,0.4k,18.5k,0.1k,155.8k,13.9k,141.6k,0.3k,-,2.8k,0.7k,25.1k,28.3k,8.1k,18.4k,1.9k,11,2,-,4,12.3k,12.2k,231,17,14,-
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,DA,Stefan,LeeSin,red,1/2/8,1,1,○fb,8.2k,6.7k,1.1k,0.3k,172.7k,117.4k,30.0k,25.2k,-,16.4k,1.1k,8.0k,26.6k,12.2k,13.2k,1.1k,27,11,-,8,10.7k,10.3k,46,140,106,-
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,DA,Paranoia,Syndra,red,3/3/4,2,1,○fb,18.5k,0.5k,17.5k,0.6k,166.2k,12.0k,149.2k,5.0k,-,1.5k,0.4k,1.5k,13.6k,3.3k,9.4k,0.8k,15,7,-,7,11.7k,11.0k,240,17,17,-
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,DA,Kinzu,Jinx,red,5/2/3,2,1,○fb,24.3k,23.2k,0.4k,0.8k,264.1k,253.5k,0.5k,10.1k,826,14.6k,5.9k,1.0k,13.9k,3.0k,10.1k,0.8k,13,5,-,3,14.7k,12.6k,318,26,13,8
2019.0,spring,LCL,1,Gambit,Dragon Army,1.0,OK,2/16/2019,DA,Skash,TahmKench,red,0/5/7,0,0,○fb,5.1k,0.4k,3.5k,1.3k,50.9k,8.7k,13.6k,28.6k,-,1.1k,0.6k,6.4k,20.2k,5.8k,13.2k,1.1k,42,9,-,9,8.2k,7.7k,85,-,-,-
