year,season,league_name,week,team_1,team_2,set_number,state
2017.0,spring,LCS_a,1,Tempo Storm,eUnited,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,1,Tempo Storm,eUnited,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,1,Delta Fox,Team Gates,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,1,Delta Fox,Team Gates,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,1,Big Gods Jackals,Gold Coin United,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,1,Big Gods Jackals,Gold Coin United,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,2,Big Gods Jackals,Delta Fox,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,2,Big Gods Jackals,Delta Fox,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,2,Gold Coin United,eUnited,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,2,Gold Coin United,eUnited,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,2,Team Gates,Tempo Storm,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,2,Team Gates,Tempo Storm,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,3,Gold Coin United,Tempo Storm,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,3,Gold Coin United,Tempo Storm,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,3,eUnited,Delta Fox,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,3,eUnited,Delta Fox,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,3,Team Gates,Big Gods Jackals,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,3,Team Gates,Big Gods Jackals,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,4,eUnited,Team Gates,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,4,eUnited,Team Gates,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,4,Tempo Storm,Big Gods Jackals,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,4,Tempo Storm,Big Gods Jackals,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,4,Delta Fox,Gold Coin United,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,4,Delta Fox,Gold Coin United,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,5,Gold Coin United,Team Gates,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,5,Gold Coin United,Team Gates,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,5,Tempo Storm,Delta Fox,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,5,Tempo Storm,Delta Fox,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,5,eUnited,Big Gods Jackals,1.0,this row doesn't have MH_url
2017.0,spring,LCS_a,5,eUnited,Big Gods Jackals,2.0,this row doesn't have MH_url
2017.0,spring,LCS_a,Tiebreakers,Gold Coin United,Tempo Storm,1.0,this row doesn't have MH_url
