year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,LDLC,Bando,Gangplank,blue,2/1/3,2,1,○fb,14.0k,12.0k,1.9k,0.1k,168.1k,151.2k,7.0k,9.9k,559,10.2k,6.9k,7.8k,20.0k,13.2k,6.4k,0.4k,8,3,-,4,11.3k,10.4k,202,-,-,-
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,LDLC,Tynx,Shyvana,blue,3/3/4,2,1,●fb,12.5k,0.6k,11.3k,0.6k,167.7k,43.2k,107.7k,16.8k,-,40.5k,1.8k,9.8k,21.4k,14.8k,6.4k,0.2k,21,19,-,2,10.5k,9.8k,36,147,71,19
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,LDLC,Vetheo,Akali,blue,2/0/1,2,1,○fb,4.6k,0.5k,4.1k,0.0k,118.3k,20.7k,91.5k,6.1k,-,3.6k,2.6k,4.0k,8.6k,5.7k,2.8k,0.1k,11,5,-,4,10.3k,9.2k,218,15,12,1
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,LDLC,Exakick,Kalista,blue,3/1/4,3,2,○fb,8.8k,8.0k,0.7k,0.1k,159.4k,153.9k,2.2k,3.3k,393,16.4k,9.1k,2.8k,14.5k,8.7k,5.4k,0.4k,12,10,-,7,12.8k,11.7k,239,25,17,5
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,LDLC,YellOwStaR,Bard,blue,1/2/6,1,1,○fb,4.4k,0.9k,3.0k,0.5k,37.3k,7.8k,24.7k,4.8k,-,6.1k,4.7k,2.2k,9.3k,6.0k,3.1k,0.2k,48,8,-,9,7.8k,7.3k,33,-,-,-
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,G2AR,Oscarinin,Neeko,red,0/5/3,0,0,○fb,10.1k,6.5k,3.3k,0.2k,173.7k,79.4k,64.4k,29.9k,247,3.5k,2.7k,1.6k,13.2k,7.5k,5.2k,0.6k,13,4,-,6,9.8k,9.6k,236,12,12,-
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,G2AR,Nasser,Sejuani,red,1/0/4,1,1,○fb,6.0k,2.9k,2.1k,1.0k,134.5k,67.0k,57.1k,10.4k,-,9.0k,0.6k,6.4k,20.4k,14.1k,6.0k,0.3k,12,18,-,15,7.8k,7.5k,47,108,78,9
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,G2AR,FeeNiixZ,Syndra,red,6/0/0,6,2,○fb,13.3k,0.8k,12.5k,0.0k,148.0k,12.0k,132.8k,3.2k,-,1.6k,1.0k,0.2k,7.0k,3.5k,3.4k,0.1k,12,2,-,7,10.8k,10.5k,222,8,8,-
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,G2AR,Supa,Senna,red,0/3/4,0,0,○fb,11.2k,11.2k,0.0k,0.0k,84.9k,83.4k,0.0k,1.6k,334,2.1k,0.0k,5.5k,12.4k,7.5k,4.8k,0.2k,8,5,-,3,9.0k,8.3k,198,-,-,-
2020.0,summer,EM,1,LDLC OL,G2 Arctic,1.0,OK,8/18/2020,G2AR,Aesenar,Lux,red,0/3/6,0,0,○fb,4.9k,1.0k,3.8k,0.0k,11.5k,3.0k,8.5k,0.0k,-,1.3k,0.5k,1.1k,7.5k,4.0k,3.4k,0.1k,33,15,-,16,5.6k,5.1k,18,-,-,-
2020.0,summer,EM,1,eSuba,Riddle Esports,1.0,OK,8/18/2020,ESB,Wondro,Renekton,blue,2/2/2,2,1,○fb,13.8k,10.8k,1.8k,1.3k,298.3k,287.8k,4.0k,6.5k,-,20.0k,2.7k,16.4k,41.5k,24.7k,8.8k,8.1k,23,4,-,9,15.9k,15.5k,328,30,20,1
2020.0,summer,EM,1,eSuba,Riddle Esports,1.0,OK,8/18/2020,ESB,Jejky,Volibear,blue,1/4/4,1,1,○fb,9.8k,4.9k,3.0k,1.9k,245.0k,90.9k,122.0k,32.1k,-,25.2k,1.0k,10.0k,38.1k,18.8k,17.4k,1.9k,24,15,-,24,13.0k,12.4k,87,166,98,19
2020.0,summer,EM,1,eSuba,Riddle Esports,1.0,OK,8/18/2020,ESB,Random,Galio,blue,4/7/7,2,1,○fb,19.1k,0.1k,17.8k,1.3k,231.0k,7.8k,202.9k,20.4k,-,3.4k,0.0k,4.6k,27.3k,19.3k,6.5k,1.4k,10,2,-,6,13.5k,12.4k,282,6,6,-
