year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,AUR,Madly,Shen,blue,1/1/8,1,1,○fb,6.8k,4.9k,1.9k,0.0k,147.2k,97.1k,45.0k,5.1k,-,4.2k,1.0k,2.3k,19.0k,12.7k,6.1k,0.3k,19,3,-,9,12.0k,11.2k,241,14,7,-
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,AUR,Mojito,Elise,blue,2/1/7,2,1,○fb,6.2k,0.3k,5.8k,0.0k,141.8k,36.0k,95.1k,10.7k,-,40.6k,2.7k,10.0k,16.9k,11.6k,4.8k,0.5k,39,18,-,11,10.8k,9.6k,27,142,79,7
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,AUR,Eren,Corki,blue,4/1/4,4,3,○fb,13.5k,1.5k,12.0k,0.0k,239.3k,28.9k,205.8k,4.6k,799,28.6k,5.6k,2.1k,9.1k,5.1k,3.9k,0.0k,21,15,-,11,14.7k,12.7k,303,20,17,-
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,AUR,Padden,Caitlyn,blue,4/1/3,4,2,●fb,14.4k,13.1k,0.6k,0.7k,278.0k,267.9k,6.2k,3.8k,1406,32.2k,8.0k,1.3k,8.6k,5.6k,3.0k,0.0k,12,20,-,4,15.9k,14.2k,319,34,25,-
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,AUR,Wendelbo,Lux,blue,0/3/8,0,0,○fb,5.4k,0.6k,4.8k,0.0k,33.1k,9.5k,23.6k,0.0k,-,5.4k,1.8k,2.4k,8.1k,4.0k,4.0k,0.0k,44,9,-,13,8.3k,7.2k,12,1,1,-
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,SUP,fabFabulous,Gnar,red,1/2/3,1,1,○fb,16.3k,11.9k,4.3k,0.0k,189.3k,169.4k,18.4k,1.5k,-,6.0k,5.7k,2.5k,23.2k,17.8k,5.0k,0.4k,16,4,-,6,12.3k,12.3k,268,4,-,-
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,SUP,Stomaged,Sylas,red,1/2/4,1,1,○fb,5.0k,0.4k,4.4k,0.2k,142.5k,16.0k,115.2k,11.2k,-,8.3k,0.3k,8.5k,19.9k,13.6k,6.1k,0.1k,9,10,-,9,9.2k,8.1k,22,120,101,8
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,SUP,Frozen,Neeko,red,1/2/2,1,1,○fb,6.3k,0.7k,5.6k,0.0k,159.2k,18.5k,139.7k,1.0k,-,4.6k,1.3k,0.4k,8.6k,3.1k,5.5k,0.0k,20,16,-,7,11.5k,11.2k,273,14,11,-
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,SUP,Zeitnot,Ezreal,red,4/1/1,4,1,○fb,11.0k,6.8k,4.0k,0.1k,183.8k,168.4k,10.3k,5.2k,-,4.3k,0.0k,1.3k,10.2k,6.6k,3.5k,0.1k,10,11,-,6,14.0k,14.2k,293,20,20,-
2019.0,summer,TCL,5,Team Aurora,Papara SuperMassive,1.0,OK,6/7/2019,SUP,Wolf,Nautilus,red,0/4/5,0,0,○fb,2.2k,0.1k,1.6k,0.5k,18.6k,5.1k,2.7k,10.8k,-,0.0k,0.0k,1.2k,11.0k,4.4k,6.5k,0.1k,50,10,-,19,6.7k,6.6k,46,-,-,-
