year,season,league_name,week,team_1,team_2,set_number,state
2017.0,summer,LCK,1,MVP,Jin Air,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,MVP,Jin Air,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,MVP,Jin Air,3.0,this row doesn't have MH_url
2017.0,summer,LCK,1,DragonX,KT,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,DragonX,KT,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Ever8,Afreeca,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Ever8,Afreeca,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Ever8,Afreeca,3.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Samsung Galaxy,T1,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Samsung Galaxy,T1,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,DragonX,bbq,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,DragonX,bbq,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,DragonX,bbq,3.0,this row doesn't have MH_url
2017.0,summer,LCK,1,ROX,Jin Air,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,ROX,Jin Air,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Afreeca,KT,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Afreeca,KT,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Afreeca,KT,3.0,this row doesn't have MH_url
2017.0,summer,LCK,1,ROX,Samsung Galaxy,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,ROX,Samsung Galaxy,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,ROX,Samsung Galaxy,3.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Ever8,MVP,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,Ever8,MVP,2.0,this row doesn't have MH_url
2017.0,summer,LCK,1,bbq,T1,1.0,this row doesn't have MH_url
2017.0,summer,LCK,1,bbq,T1,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Afreeca,Samsung Galaxy,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Afreeca,Samsung Galaxy,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Afreeca,Samsung Galaxy,3.0,this row doesn't have MH_url
2017.0,summer,LCK,2,ROX,KT,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,ROX,KT,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,ROX,KT,3.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Jin Air,Ever8,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Jin Air,Ever8,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,T1,DragonX,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,T1,DragonX,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,T1,DragonX,3.0,this row doesn't have MH_url
2017.0,summer,LCK,2,MVP,Samsung Galaxy,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,MVP,Samsung Galaxy,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Afreeca,bbq,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Afreeca,bbq,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Afreeca,bbq,3.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Jin Air,DragonX,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Jin Air,DragonX,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,Jin Air,DragonX,3.0,this row doesn't have MH_url
2017.0,summer,LCK,2,T1,Ever8,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,T1,Ever8,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,bbq,ROX,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,bbq,ROX,2.0,this row doesn't have MH_url
2017.0,summer,LCK,2,KT,MVP,1.0,this row doesn't have MH_url
2017.0,summer,LCK,2,KT,MVP,2.0,this row doesn't have MH_url
2017.0,summer,LCK,3,KT,Jin Air,1.0,this row doesn't have MH_url
2017.0,summer,LCK,3,KT,Jin Air,2.0,this row doesn't have MH_url
2017.0,summer,LCK,3,DragonX,ROX,1.0,this row doesn't have MH_url
2017.0,summer,LCK,3,DragonX,ROX,2.0,this row doesn't have MH_url
2017.0,summer,LCK,3,MVP,T1,1.0,this row doesn't have MH_url
2017.0,summer,LCK,3,MVP,T1,2.0,this row doesn't have MH_url
2017.0,summer,LCK,3,Ever8,bbq,1.0,this row doesn't have MH_url
2017.0,summer,LCK,3,Ever8,bbq,2.0,this row doesn't have MH_url
2017.0,summer,LCK,3,Ever8,bbq,3.0,this row doesn't have MH_url
2017.0,summer,LCK,3,Afreeca,ROX,1.0,this row doesn't have MH_url
