year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,ISG,Jirall,Renekton,blue,1/0/6,1,1,○fb,6.7k,5.7k,0.9k,0.1k,168.7k,167.5k,0.9k,0.3k,-,6.4k,2.7k,11.4k,22.6k,12.5k,5.2k,4.9k,20,8,-,10,13.6k,12.9k,267,28,10,8
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,ISG,Oddie,Khazix,blue,3/0/3,3,1,○fb,8.4k,7.6k,0.5k,0.2k,185.0k,164.1k,9.8k,11.1k,-,36.3k,0.7k,16.6k,22.7k,17.4k,5.2k,0.0k,10,16,-,9,11.4k,10.2k,34,165,98,6
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,ISG,Seiya,Galio,blue,1/0/7,1,1,○fb,11.7k,0.1k,11.3k,0.3k,163.4k,6.0k,154.2k,3.2k,-,8.5k,0.8k,3.2k,12.6k,11.3k,1.0k,0.3k,17,11,-,6,11.7k,11.5k,232,21,12,3
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,ISG,Warangelus,Tristana,blue,3/0/3,3,2,○fb,19.8k,14.8k,3.6k,1.4k,257.9k,211.5k,39.8k,6.6k,763,24.3k,13.3k,3.1k,13.5k,7.3k,5.9k,0.3k,16,17,-,6,14.6k,13.2k,314,25,17,4
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,ISG,Slow,Leona,blue,2/2/6,2,1,●fb,3.4k,0.8k,1.9k,0.7k,22.5k,7.5k,6.9k,8.0k,-,1.8k,1.8k,0.7k,11.8k,7.4k,3.5k,0.9k,45,12,-,16,8.5k,6.9k,35,-,-,-
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,R7,Acce,Kennen,red,0/2/1,0,0,○fb,7.5k,1.4k,5.5k,0.6k,145.0k,32.0k,100.5k,12.5k,-,7.7k,0.0k,2.8k,14.4k,10.8k,3.5k,0.2k,9,4,-,5,10.4k,10.2k,252,12,12,-
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,R7,Josedeodo,Sejuani,red,1/1/1,1,1,○fb,6.1k,2.7k,2.3k,1.1k,147.2k,73.5k,62.2k,11.5k,-,12.6k,0.0k,7.1k,19.0k,12.9k,5.7k,0.4k,10,11,-,10,8.3k,8.2k,24,133,119,-
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,R7,Aloned,Lucian,red,0/2/1,0,0,○fb,15.7k,13.1k,0.8k,1.7k,153.8k,144.4k,6.4k,3.0k,-,5.1k,0.0k,1.1k,10.2k,5.9k,3.8k,0.5k,14,9,-,4,11.0k,10.8k,256,19,16,-
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,R7,Leza,Ezreal,red,1/3/1,1,1,○fb,13.6k,7.4k,5.1k,1.1k,181.7k,152.2k,25.5k,3.9k,-,4.2k,0.5k,2.8k,14.2k,8.0k,5.3k,0.8k,17,7,-,6,12.0k,11.9k,285,8,8,-
2020.0,summer,LLA,7,Rainbow7,Isurus,1.0,OK,8/3/2020,R7,Shadow,Braum,red,0/2/2,0,0,○fb,3.9k,0.3k,3.4k,0.2k,18.4k,5.3k,6.8k,6.4k,-,0.4k,0.0k,0.7k,11.6k,7.9k,2.8k,0.8k,43,17,-,14,6.4k,6.3k,46,-,-,-
