year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,DP,Lepin,Aatrox,blue,3/2/4,3,1,●fb,8.8k,8.6k,0.1k,0.1k,179.8k,177.4k,0.1k,2.2k,-,12.3k,1.2k,6.5k,20.2k,14.5k,5.4k,0.3k,11,2,-,1,12.3k,12.5k,207,33,25,-
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,DP,Oguzkhan,Gragas,blue,1/3/7,1,1,○fb,11.0k,0.7k,9.2k,1.1k,161.8k,29.3k,116.5k,16.0k,-,20.0k,0.0k,12.8k,22.0k,13.9k,7.7k,0.4k,35,14,-,16,10.1k,10.1k,32,135,111,-
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,DP,Maximillion,Yasuo,blue,4/3/2,3,1,○fb,8.4k,6.9k,0.5k,1.0k,256.5k,241.5k,12.2k,2.8k,709,9.8k,2.0k,4.2k,18.5k,10.0k,7.5k,1.0k,23,15,-,10,16.0k,16.7k,336,16,12,1
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,DP,Wasteee,Aphelios,blue,1/3/3,1,1,○fb,12.7k,11.8k,0.6k,0.3k,241.3k,221.4k,3.4k,16.5k,786,13.1k,1.0k,0.9k,7.5k,4.5k,2.8k,0.2k,11,18,-,2,13.5k,13.7k,298,18,16,2
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,DP,Tade,Leona,blue,0/3/2,0,0,○fb,3.1k,0.5k,1.9k,0.7k,15.3k,3.8k,4.4k,7.1k,-,0.5k,0.0k,0.5k,12.2k,6.8k,4.5k,0.9k,51,23,-,18,7.2k,7.2k,46,-,-,-
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,IW,StarScreen,Irelia,red,5/3/5,3,3,○fb,12.3k,8.0k,4.3k,0.0k,319.6k,277.2k,28.4k,14.1k,-,25.3k,9.7k,3.3k,16.3k,12.5k,2.9k,0.9k,18,6,-,6,18.3k,16.1k,309,81,41,10
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,IW,Ferret,RekSai,red,3/3/2,2,2,○fb,6.1k,4.8k,0.0k,1.2k,144.3k,115.9k,5.5k,22.9k,-,18.9k,0.0k,10.6k,22.6k,16.5k,5.1k,1.0k,44,26,-,16,10.7k,9.5k,39,126,71,25
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,IW,Serin,Syndra,red,1/2/12,1,1,○fb,17.2k,0.4k,16.8k,0.0k,229.9k,17.7k,212.2k,0.0k,-,15.9k,3.7k,2.7k,11.1k,7.9k,2.8k,0.4k,18,11,-,10,13.3k,13.1k,258,30,24,-
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,IW,Kaori,Senna,red,5/0/5,5,2,○fb,11.4k,9.9k,0.6k,0.9k,213.7k,202.5k,1.9k,9.3k,644,22.5k,4.8k,11.1k,10.6k,9.5k,0.8k,0.3k,17,6,-,9,15.9k,14.1k,303,34,22,4
2020.0,spring,TPL_a,1,Dark Passage Academy,Istanbul Wildcats Academy,1.0,OK,2/3/2020,IW,Pbd,Braum,red,0/1/11,0,0,○fb,4.0k,0.8k,2.6k,0.6k,35.8k,9.9k,5.9k,19.9k,-,2.1k,1.1k,2.5k,12.8k,8.1k,4.1k,0.6k,68,15,-,19,8.5k,7.4k,37,4,-,-
