year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,AND,KeABambi,Yorick,blue,3/1/2,3,2,○fb,4.4k,3.1k,1.4k,0.0k,112.0k,91.3k,20.1k,0.5k,-,9.9k,3.3k,4.7k,11.2k,9.2k,1.9k,0.2k,10,2,-,4,9.5k,9.1k,143,29,21,-
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,AND,Findus,JarvanIV,blue,2/0/14,2,1,●fb,5.2k,3.8k,0.9k,0.5k,113.5k,67.6k,30.8k,15.1k,-,35.0k,2.2k,8.9k,15.4k,12.4k,3.0k,0.0k,6,8,-,5,9.6k,8.6k,19,106,56,-
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,AND,Taz,Malzahar,blue,1/1/9,1,1,○fb,11.2k,0.5k,10.5k,0.1k,138.5k,11.9k,120.1k,6.6k,-,8.6k,3.4k,1.7k,5.5k,3.3k,2.1k,0.0k,12,3,-,8,10.2k,8.4k,199,12,8,4
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,AND,Saitam,MissFortune,blue,9/0/8,9,3,○fb,21.5k,19.0k,1.9k,0.5k,166.9k,157.7k,5.8k,3.4k,864,32.2k,13.7k,0.8k,6.6k,4.6k,1.9k,0.2k,9,5,-,5,13.2k,11.0k,198,27,18,-
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,AND,Ionï,Leona,blue,2/1/9,2,1,○fb,3.9k,1.0k,2.5k,0.4k,20.8k,7.7k,6.2k,6.8k,-,6.2k,2.8k,1.4k,7.7k,5.0k,2.6k,0.1k,28,8,-,8,7.2k,5.5k,29,-,-,-
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,BG,Aristochrate,Gnar,red,1/3/1,1,1,○fb,7.6k,6.6k,0.8k,0.2k,117.5k,102.1k,10.7k,4.7k,-,0.4k,0.0k,1.6k,14.8k,9.3k,5.2k,0.2k,12,1,-,7,8.9k,8.5k,179,18,18,-
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,BG,Shamber,Sejuani,red,2/3/1,2,1,○fb,4.3k,2.8k,1.2k,0.3k,118.7k,62.8k,48.8k,7.0k,-,5.8k,0.6k,6.5k,19.6k,14.2k,4.7k,0.8k,9,16,-,7,8.1k,8.0k,28,118,92,7
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,BG,NoXe,Kassadin,red,0/3/2,0,0,○fb,6.3k,0.6k,5.7k,0.0k,114.5k,21.9k,91.0k,1.6k,-,1.8k,0.0k,4.8k,16.4k,10.7k,5.6k,0.1k,11,-,-,5,8.2k,7.8k,212,-,-,-
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,BG,Kawamel,Caitlyn,red,0/4/3,0,0,○fb,7.8k,7.4k,0.4k,0.0k,110.8k,104.9k,5.9k,0.0k,673,3.4k,2.7k,1.1k,6.8k,5.6k,1.0k,0.2k,6,-,-,-,8.6k,8.4k,207,3,1,-
2020.0,spring,BL,1,Brussels Guardians,RSCA,1.0,OK,1/21/2020,BG,Mirai,Braum,red,0/4/2,0,0,○fb,2.1k,0.3k,1.8k,0.0k,14.8k,4.2k,4.0k,6.6k,-,0.2k,0.2k,0.4k,10.8k,7.5k,3.0k,0.3k,32,2,-,13,4.9k,4.7k,25,-,-,-
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,S1,Phoenix,Chogath,blue,0/3/8,0,0,○fb,10.2k,1.0k,7.4k,1.8k,89.7k,22.3k,50.1k,17.3k,-,6.2k,0.9k,8.3k,24.8k,17.4k,7.2k,0.3k,14,3,-,4,9.9k,9.8k,177,2,1,-
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,S1,dibu,LeeSin,blue,1/4/7,1,1,○fb,7.0k,5.4k,1.4k,0.2k,123.9k,90.7k,24.0k,9.2k,-,21.7k,0.1k,8.5k,25.0k,17.2k,7.4k,0.5k,18,5,-,12,9.3k,8.1k,7,114,82,-
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,S1,Night,Ryze,blue,4/0/2,4,2,○fb,15.8k,0.1k,15.6k,0.1k,289.9k,8.5k,279.5k,2.0k,-,36.2k,12.2k,10.1k,15.6k,9.6k,5.9k,0.1k,15,8,-,6,15.7k,13.2k,312,47,23,8
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,S1,Practice,MissFortune,blue,9/5/6,4,2,○fb,31.8k,28.2k,2.6k,1.0k,202.3k,189.9k,6.3k,6.1k,936,15.6k,5.6k,2.6k,15.0k,7.9k,6.8k,0.2k,10,15,-,4,15.3k,14.3k,232,28,17,8
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,S1,Saviour,Nautilus,blue,3/4/9,3,1,○fb,6.0k,1.4k,3.8k,0.8k,20.0k,5.7k,5.9k,8.3k,-,1.7k,0.8k,0.9k,11.5k,5.8k,5.3k,0.4k,29,5,-,7,8.6k,6.8k,23,-,-,-
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,TO,Tobio rapido,Ornn,red,2/3/7,2,1,○fb,9.8k,4.7k,5.1k,0.0k,114.2k,68.7k,43.0k,2.5k,-,2.4k,1.4k,2.4k,22.3k,11.8k,9.1k,1.3k,13,3,-,8,9.4k,8.9k,197,-,-,-
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,TO,Valyrian,Elise,red,2/5/6,2,1,○fb,7.1k,0.6k,6.0k,0.5k,144.3k,34.5k,90.4k,19.4k,-,8.0k,0.0k,9.1k,22.3k,14.2k,7.7k,0.4k,11,8,-,10,8.8k,8.4k,36,124,101,4
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,TO,Dragflick,Cassiopeia,red,6/3/2,3,2,○fb,14.2k,0.2k,13.9k,0.1k,187.9k,12.9k,173.3k,1.7k,-,11.7k,0.0k,6.7k,20.2k,12.4k,7.7k,0.2k,21,4,-,11,13.4k,13.1k,257,39,32,-
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,TO,Slyv3r,Senna,red,4/1/9,3,1,○fb,21.8k,21.5k,0.3k,0.0k,121.5k,120.7k,0.8k,0.0k,467,5.5k,0.1k,11.5k,12.3k,8.6k,3.5k,0.3k,12,6,-,5,10.8k,9.7k,198,4,4,-
2020.0,spring,BL,1,Sector One,Timeout Esports,1.0,OK,1/21/2020,TO,Drawleks,Braum,red,1/5/9,1,1,●fb,5.7k,0.7k,4.1k,0.9k,29.1k,6.6k,13.9k,8.6k,-,0.5k,0.0k,1.6k,17.4k,10.3k,5.4k,1.7k,40,5,-,9,6.6k,6.4k,31,-,-,-
2020.0,spring,BL,1,Brussels Guardians,KV Mechelen,1.0,OK,1/21/2020,BG,Aristochrate,Rumble,blue,8/0/13,8,2,○fb,23.2k,1.0k,21.0k,1.1k,195.1k,17.7k,168.2k,9.2k,-,12.0k,3.2k,4.1k,9.8k,9.2k,0.6k,0.0k,16,3,-,4,15.8k,14.9k,270,15,-,10
2020.0,spring,BL,1,Brussels Guardians,KV Mechelen,1.0,OK,1/21/2020,BG,Shamber,Qiyana,blue,4/6/14,2,1,○fb,13.0k,11.8k,0.6k,0.5k,204.0k,168.2k,22.2k,13.6k,-,31.0k,0.4k,16.4k,32.3k,22.7k,8.9k,0.6k,34,17,-,8,12.5k,10.4k,26,172,112,8
2020.0,spring,BL,1,Brussels Guardians,KV Mechelen,1.0,OK,1/21/2020,BG,NoXe,Veigar,blue,8/1/13,6,1,○fb,22.7k,0.8k,20.1k,1.8k,297.1k,10.4k,283.3k,3.4k,-,33.3k,9.9k,4.8k,12.3k,8.5k,3.7k,0.2k,15,4,-,2,16.7k,14.7k,297,30,19,6
2020.0,spring,BL,1,Brussels Guardians,KV Mechelen,1.0,OK,1/21/2020,BG,Kawamel,MissFortune,blue,4/1/12,4,2,○fb,26.2k,23.0k,1.0k,2.2k,227.0k,217.5k,6.0k,3.5k,878,25.0k,6.2k,2.7k,9.9k,8.0k,1.4k,0.5k,12,10,-,1,14.8k,14.2k,283,28,21,-
2020.0,spring,BL,1,Brussels Guardians,KV Mechelen,1.0,OK,1/21/2020,BG,Mirai,Braum,blue,2/1/16,2,1,○fb,4.4k,0.5k,3.3k,0.6k,21.8k,7.5k,8.6k,5.7k,-,4.1k,0.2k,4.6k,12.0k,9.5k,2.1k,0.4k,47,9,-,17,9.1k,8.1k,35,4,-,4
2020.0,spring,BL,1,Brussels Guardians,KV Mechelen,1.0,OK,1/21/2020,KVM,Robba,Aatrox,red,0/7/1,0,0,○fb,14.9k,14.8k,0.0k,0.1k,175.7k,175.6k,0.0k,0.1k,-,5.2k,4.1k,11.0k,36.6k,12.9k,19.4k,4.2k,15,3,-,6,11.0k,11.3k,246,16,9,-
