year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,OPTA,Dhokla,Irelia,blue,5/3/0,4,1,○fb,11.0k,7.4k,1.7k,1.9k,129.5k,115.7k,3.3k,10.6k,-,1.6k,1.6k,6.8k,19.6k,12.5k,6.8k,0.2k,31,9,-,5,11.7k,11.6k,246,9,4,5
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,OPTA,Akaadian,JarvanIV,blue,0/2/5,0,0,○fb,3.0k,2.4k,0.6k,0.0k,131.8k,78.2k,40.1k,13.5k,-,13.9k,1.4k,7.6k,27.1k,16.1k,10.0k,0.9k,46,13,-,4,8.9k,8.8k,30,117,70,16
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,OPTA,Palafox,Azir,blue,1/4/0,1,1,○fb,16.1k,0.2k,15.7k,0.2k,143.4k,7.6k,134.1k,1.7k,-,6.7k,0.9k,1.7k,14.4k,6.1k,7.8k,0.5k,18,13,-,10,10.3k,9.9k,243,23,23,-
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,OPTA,Andy,Ezreal,blue,1/1/1,1,1,○fb,15.7k,10.7k,4.3k,0.7k,288.3k,114.0k,20.1k,154.2k,-,7.8k,2.4k,1.0k,8.7k,4.4k,4.3k,0.1k,18,2,-,7,10.8k,10.3k,256,8,4,-
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,OPTA,LemonNation,Taric,blue,0/4/3,0,0,○fb,2.1k,0.5k,1.7k,0.0k,33.5k,8.8k,15.5k,9.2k,-,3.2k,1.3k,6.0k,14.2k,7.4k,6.4k,0.3k,31,10,-,8,7.0k,6.2k,57,-,-,-
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,TLA,V1PER,Gnar,red,1/4/5,1,1,○fb,10.5k,8.8k,1.7k,0.0k,107.2k,97.8k,7.3k,2.0k,220,4.3k,2.4k,0.4k,18.0k,8.9k,7.7k,1.4k,13,6,-,3,10.0k,9.7k,195,2,1,-
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,TLA,Hard,Gragas,red,3/1/8,3,1,○fb,6.7k,0.8k,5.9k,0.0k,101.2k,20.0k,73.0k,8.2k,463,3.8k,1.2k,9.7k,21.4k,13.8k,7.1k,0.4k,46,8,-,9,10.5k,9.1k,42,94,63,8
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,TLA,Mickey,Ryze,red,5/1/4,5,1,●fb,16.9k,0.7k,16.2k,0.0k,375.5k,12.1k,211.0k,152.4k,848,8.5k,4.8k,5.1k,16.0k,8.6k,7.0k,0.5k,15,13,-,3,14.3k,13.7k,305,26,16,2
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,TLA,Shoryu,Tristana,red,5/1/4,4,3,○fb,17.4k,12.3k,4.2k,0.9k,185.3k,118.3k,56.6k,10.4k,568,16.5k,12.9k,5.2k,8.4k,5.6k,2.5k,0.3k,8,10,-,-,13.4k,11.7k,265,8,8,-
2018.0,spring,LCS_a,1,OpTic Gaming Academy,TL Academy,1.0,OK,1/19/2018,TLA,Joey,Janna,red,0/0/11,0,0,○fb,7.5k,0.8k,5.6k,1.1k,30.6k,7.1k,20.9k,2.6k,-,3.9k,1.9k,3.1k,5.9k,3.5k,2.2k,0.2k,41,21,-,12,9.2k,8.2k,46,-,-,-
2018.0,spring,LCS_a,1,FlyQuest Academy,TSM Academy,1.0,OK,1/19/2018,FLYA,Ngo,Gnar,blue,1/2/8,1,1,○fb,25.9k,21.2k,4.7k,0.0k,225.8k,206.4k,19.4k,0.0k,247,7.6k,4.1k,3.6k,32.7k,13.7k,17.4k,1.5k,29,11,-,10,16.4k,14.9k,344,5,-,-
2018.0,spring,LCS_a,1,FlyQuest Academy,TSM Academy,1.0,OK,1/19/2018,FLYA,Shrimp,Zac,blue,1/5/10,1,1,●fb,8.9k,1.1k,7.5k,0.3k,165.9k,33.8k,115.7k,16.4k,14,12.3k,2.9k,34.6k,60.8k,34.5k,20.9k,5.3k,85,34,-,10,15.1k,13.3k,54,160,99,23
2018.0,spring,LCS_a,1,FlyQuest Academy,TSM Academy,1.0,OK,1/19/2018,FLYA,Keane,Orianna,blue,6/1/8,5,1,○fb,37.7k,1.4k,36.0k,0.3k,329.4k,23.7k,305.3k,0.3k,-,22.5k,6.1k,4.8k,17.3k,5.3k,11.7k,0.3k,24,12,-,3,20.5k,18.3k,413,30,30,-
2018.0,spring,LCS_a,1,FlyQuest Academy,TSM Academy,1.0,OK,1/19/2018,FLYA,Erry,KogMaw,blue,5/2/7,5,3,○fb,34.2k,12.5k,19.7k,2.0k,253.1k,138.7k,99.1k,15.3k,590,24.0k,10.4k,8.1k,14.0k,5.9k,7.9k,0.2k,19,25,-,3,19.2k,17.7k,360,29,17,9
2018.0,spring,LCS_a,1,FlyQuest Academy,TSM Academy,1.0,OK,1/19/2018,FLYA,JayJ,TahmKench,blue,3/2/9,2,1,○fb,6.2k,0.9k,5.3k,0.0k,50.7k,13.1k,13.2k,24.3k,-,1.8k,0.8k,15.7k,30.4k,13.5k,14.9k,2.0k,54,6,-,17,14.8k,13.3k,136,1,1,-
