match_id,set_number,set_match_id,league_id,year,season,date,home_team_id,away_team_id,tiebreaker,match_round,team_1,team_2,league_name,ckpm,game_length
4686,2,7639,15,2019,spring,2019-03-15,166,186,0,3,King of Future,Scorpio Game,LDL,,
4688,1,7642,15,2019,spring,2019-03-16,125,98,0,3,Snake WuDu,Triumphant Song Gaming,LDL,,
4688,2,7643,15,2019,spring,2019-03-16,125,98,0,3,Snake WuDu,Triumphant Song Gaming,LDL,,
4689,1,7644,15,2019,spring,2019-03-16,358,435,0,3,FunPlus Phoenix Blaze,LinGan eSports,LDL,,
4689,2,7645,15,2019,spring,2019-03-16,358,435,0,3,FunPlus Phoenix Blaze,LinGan eSports,LDL,,
4689,3,7646,15,2019,spring,2019-03-16,358,435,0,3,FunPlus Phoenix Blaze,LinGan eSports,LDL,,
4690,1,7647,15,2019,spring,2019-03-16,14,41,0,3,VP Game,Legend Esport Gaming,LDL,,
4690,2,7648,15,2019,spring,2019-03-16,14,41,0,3,VP Game,Legend Esport Gaming,LDL,,
4691,1,7649,15,2019,spring,2019-03-16,82,316,0,3,Team WE Academy,V5 87,LDL,,
4691,2,7650,15,2019,spring,2019-03-16,82,316,0,3,Team WE Academy,V5 87,LDL,,
4691,3,7651,15,2019,spring,2019-03-16,82,316,0,3,Team WE Academy,V5 87,LDL,,
4692,1,7652,15,2019,spring,2019-03-16,129,78,0,3,IG Young,Unlimited Potential,LDL,,
4692,2,7653,15,2019,spring,2019-03-16,129,78,0,3,IG Young,Unlimited Potential,LDL,,
4692,3,7654,15,2019,spring,2019-03-16,129,78,0,3,IG Young,Unlimited Potential,LDL,,
4694,1,7658,15,2019,spring,2019-03-17,24,239,0,3,Vici Gaming Potential,Shu Dai Xiong Gaming,LDL,,
4694,2,7659,15,2019,spring,2019-03-17,24,239,0,3,Vici Gaming Potential,Shu Dai Xiong Gaming,LDL,,
4695,1,7660,15,2019,spring,2019-03-17,83,240,0,3,Royal Club,Young Miracles,LDL,,
4695,2,7661,15,2019,spring,2019-03-17,83,240,0,3,Royal Club,Young Miracles,LDL,,
4695,3,7662,15,2019,spring,2019-03-17,83,240,0,3,Royal Club,Young Miracles,LDL,,
4696,1,7663,15,2019,spring,2019-03-17,374,186,0,3,Joy Dream,Scorpio Game,LDL,,
4696,2,7664,15,2019,spring,2019-03-17,374,186,0,3,Joy Dream,Scorpio Game,LDL,,
4696,3,7665,15,2019,spring,2019-03-17,374,186,0,3,Joy Dream,Scorpio Game,LDL,,
4697,1,7666,15,2019,spring,2019-03-17,305,130,0,3,Bilibili Gaming Junior,Gama Dream,LDL,,
4697,2,7667,15,2019,spring,2019-03-17,305,130,0,3,Bilibili Gaming Junior,Gama Dream,LDL,,
4698,1,7668,15,2019,spring,2019-03-17,346,381,0,3,Oh My Dream,Victorious Gaming,LDL,,
4698,2,7669,15,2019,spring,2019-03-17,346,381,0,3,Oh My Dream,Victorious Gaming,LDL,,
4699,2,7671,15,2019,spring,2019-03-20,14,24,0,4,VP Game,Vici Gaming Potential,LDL,,
4701,1,7675,15,2019,spring,2019-03-20,98,435,0,4,Triumphant Song Gaming,LinGan eSports,LDL,,
4701,2,7676,15,2019,spring,2019-03-20,98,435,0,4,Triumphant Song Gaming,LinGan eSports,LDL,,
4703,1,7679,15,2019,spring,2019-03-20,41,78,0,4,Legend Esport Gaming,Unlimited Potential,LDL,,
4703,2,7680,15,2019,spring,2019-03-20,41,78,0,4,Legend Esport Gaming,Unlimited Potential,LDL,,
4707,1,7688,15,2019,spring,2019-03-21,239,186,0,4,Shu Dai Xiong Gaming,Scorpio Game,LDL,,
4707,2,7689,15,2019,spring,2019-03-21,239,186,0,4,Shu Dai Xiong Gaming,Scorpio Game,LDL,,
4707,3,7690,15,2019,spring,2019-03-21,239,186,0,4,Shu Dai Xiong Gaming,Scorpio Game,LDL,,
4709,1,7693,15,2019,spring,2019-03-21,381,240,0,4,Victorious Gaming,Young Miracles,LDL,,
4709,2,7694,15,2019,spring,2019-03-21,381,240,0,4,Victorious Gaming,Young Miracles,LDL,,
4711,1,7697,15,2019,spring,2019-03-22,24,346,0,4,Vici Gaming Potential,Oh My Dream,LDL,,
4711,2,7698,15,2019,spring,2019-03-22,24,346,0,4,Vici Gaming Potential,Oh My Dream,LDL,,
4711,3,7699,15,2019,spring,2019-03-22,24,346,0,4,Vici Gaming Potential,Oh My Dream,LDL,,
4712,1,7700,15,2019,spring,2019-03-22,316,78,0,4,V5 87,Unlimited Potential,LDL,,
4712,2,7701,15,2019,spring,2019-03-22,316,78,0,4,V5 87,Unlimited Potential,LDL,,
4712,3,7702,15,2019,spring,2019-03-22,316,78,0,4,V5 87,Unlimited Potential,LDL,,
4713,1,7703,15,2019,spring,2019-03-22,374,83,0,4,Joy Dream,Royal Club,LDL,,
4713,2,7704,15,2019,spring,2019-03-22,374,83,0,4,Joy Dream,Royal Club,LDL,,
4714,1,7705,15,2019,spring,2019-03-22,98,130,0,4,Triumphant Song Gaming,Gama Dream,LDL,,
4714,2,7706,15,2019,spring,2019-03-22,98,130,0,4,Triumphant Song Gaming,Gama Dream,LDL,,
4715,1,7707,15,2019,spring,2019-03-22,305,14,0,4,Bilibili Gaming Junior,VP Game,LDL,,
4715,2,7708,15,2019,spring,2019-03-22,305,14,0,4,Bilibili Gaming Junior,VP Game,LDL,,
4715,3,7709,15,2019,spring,2019-03-22,305,14,0,4,Bilibili Gaming Junior,VP Game,LDL,,
4716,1,7710,15,2019,spring,2019-03-22,435,41,0,4,LinGan eSports,Legend Esport Gaming,LDL,,
4716,2,7711,15,2019,spring,2019-03-22,435,41,0,4,LinGan eSports,Legend Esport Gaming,LDL,,
4716,3,7712,15,2019,spring,2019-03-22,435,41,0,4,LinGan eSports,Legend Esport Gaming,LDL,,
4717,1,7713,15,2019,spring,2019-03-22,166,358,0,4,King of Future,FunPlus Phoenix Blaze,LDL,,
4717,2,7714,15,2019,spring,2019-03-22,166,358,0,4,King of Future,FunPlus Phoenix Blaze,LDL,,
4717,3,7715,15,2019,spring,2019-03-22,166,358,0,4,King of Future,FunPlus Phoenix Blaze,LDL,,
4718,1,7716,15,2019,spring,2019-03-23,245,129,0,4,EDG Youth Team,IG Young,LDL,,
4718,2,7717,15,2019,spring,2019-03-23,245,129,0,4,EDG Youth Team,IG Young,LDL,,
4719,1,7718,15,2019,spring,2019-03-23,10,82,0,4,SinoDragon Prince,Team WE Academy,LDL,,
4719,2,7719,15,2019,spring,2019-03-23,10,82,0,4,SinoDragon Prince,Team WE Academy,LDL,,
4721,1,7723,15,2019,spring,2019-03-23,9,125,0,4,Rogue Warriors Shark,Snake WuDu,LDL,,
4721,2,7724,15,2019,spring,2019-03-23,9,125,0,4,Rogue Warriors Shark,Snake WuDu,LDL,,
4722,1,7725,15,2019,spring,2019-03-23,78,381,0,4,Unlimited Potential,Victorious Gaming,LDL,,
4723,1,7727,15,2019,spring,2019-03-23,86,83,0,4,Suning S,Royal Club,LDL,,
4723,2,7728,15,2019,spring,2019-03-23,86,83,0,4,Suning S,Royal Club,LDL,,
4724,1,7729,15,2019,spring,2019-03-24,14,346,0,4,VP Game,Oh My Dream,LDL,,
4724,2,7730,15,2019,spring,2019-03-24,14,346,0,4,VP Game,Oh My Dream,LDL,,
4725,1,7731,15,2019,spring,2019-03-24,305,374,0,4,Bilibili Gaming Junior,Joy Dream,LDL,,
4725,2,7732,15,2019,spring,2019-03-24,305,374,0,4,Bilibili Gaming Junior,Joy Dream,LDL,,
4726,1,7733,15,2019,spring,2019-03-24,186,240,0,4,Scorpio Game,Young Miracles,LDL,,
4726,2,7734,15,2019,spring,2019-03-24,186,240,0,4,Scorpio Game,Young Miracles,LDL,,
4727,1,7735,15,2019,spring,2019-03-24,166,24,0,4,King of Future,Vici Gaming Potential,LDL,,
4727,2,7736,15,2019,spring,2019-03-24,166,24,0,4,King of Future,Vici Gaming Potential,LDL,,
4728,1,7737,15,2019,spring,2019-03-24,435,130,0,4,LinGan eSports,Gama Dream,LDL,,
4728,2,7738,15,2019,spring,2019-03-24,435,130,0,4,LinGan eSports,Gama Dream,LDL,,
4729,1,7739,15,2019,spring,2019-03-24,358,9,0,4,FunPlus Phoenix Blaze,Rogue Warriors Shark,LDL,,
4729,2,7740,15,2019,spring,2019-03-24,358,9,0,4,FunPlus Phoenix Blaze,Rogue Warriors Shark,LDL,,
4730,1,7741,15,2019,spring,2019-03-25,125,83,0,5,Snake WuDu,Royal Club,LDL,,
4730,2,7742,15,2019,spring,2019-03-25,125,83,0,5,Snake WuDu,Royal Club,LDL,,
4736,1,7755,15,2019,spring,2019-03-27,10,24,0,5,SinoDragon Prince,Vici Gaming Potential,LDL,,
4736,2,7756,15,2019,spring,2019-03-27,10,24,0,5,SinoDragon Prince,Vici Gaming Potential,LDL,,
4738,2,7760,15,2019,spring,2019-03-27,358,186,0,5,FunPlus Phoenix Blaze,Scorpio Game,LDL,,
4738,3,7761,15,2019,spring,2019-03-27,358,186,0,5,FunPlus Phoenix Blaze,Scorpio Game,LDL,,
4742,1,7770,15,2019,spring,2019-03-28,82,129,0,5,Team WE Academy,IG Young,LDL,,
4742,2,7771,15,2019,spring,2019-03-28,82,129,0,5,Team WE Academy,IG Young,LDL,,
4742,3,7772,15,2019,spring,2019-03-28,82,129,0,5,Team WE Academy,IG Young,LDL,,
4748,1,7787,15,2019,spring,2019-03-29,245,14,0,5,EDG Youth Team,VP Game,LDL,,
4748,2,7788,15,2019,spring,2019-03-29,245,14,0,5,EDG Youth Team,VP Game,LDL,,
4748,3,7789,15,2019,spring,2019-03-29,245,14,0,5,EDG Youth Team,VP Game,LDL,,
4753,3,7803,15,2019,spring,2019-03-29,82,130,0,5,Team WE Academy,Gama Dream,LDL,,
4754,1,7804,15,2019,spring,2019-03-30,166,83,0,5,King of Future,Royal Club,LDL,,
4754,2,7805,15,2019,spring,2019-03-30,166,83,0,5,King of Future,Royal Club,LDL,,
4754,3,7806,15,2019,spring,2019-03-30,166,83,0,5,King of Future,Royal Club,LDL,,
4760,1,7818,15,2019,spring,2019-03-31,166,129,0,5,King of Future,IG Young,LDL,,
4760,2,7819,15,2019,spring,2019-03-31,166,129,0,5,King of Future,IG Young,LDL,,
4760,3,7820,15,2019,spring,2019-03-31,166,129,0,5,King of Future,IG Young,LDL,,
4766,1,7834,15,2019,spring,2019-04-03,86,374,0,6,Suning S,Joy Dream,LDL,,
4766,2,7835,15,2019,spring,2019-04-03,86,374,0,6,Suning S,Joy Dream,LDL,,
4767,1,7836,15,2019,spring,2019-04-03,125,129,0,6,Snake WuDu,IG Young,LDL,,
4767,2,7837,15,2019,spring,2019-04-03,125,129,0,6,Snake WuDu,IG Young,LDL,,
4767,3,7838,15,2019,spring,2019-04-03,125,129,0,6,Snake WuDu,IG Young,LDL,,
4768,1,7839,15,2019,spring,2019-04-03,316,41,0,6,V5 87,Legend Esport Gaming,LDL,,
4768,2,7840,15,2019,spring,2019-04-03,316,41,0,6,V5 87,Legend Esport Gaming,LDL,,
4768,3,7841,15,2019,spring,2019-04-03,316,41,0,6,V5 87,Legend Esport Gaming,LDL,,
4769,1,7842,15,2019,spring,2019-04-03,358,24,0,6,FunPlus Phoenix Blaze,Vici Gaming Potential,LDL,,
4769,2,7843,15,2019,spring,2019-04-03,358,24,0,6,FunPlus Phoenix Blaze,Vici Gaming Potential,LDL,,
4770,1,7844,15,2019,spring,2019-04-03,98,78,0,6,Triumphant Song Gaming,Unlimited Potential,LDL,,
4770,2,7845,15,2019,spring,2019-04-03,98,78,0,6,Triumphant Song Gaming,Unlimited Potential,LDL,,
4770,3,7846,15,2019,spring,2019-04-03,98,78,0,6,Triumphant Song Gaming,Unlimited Potential,LDL,,
4771,1,7847,15,2019,spring,2019-04-03,305,10,0,6,Bilibili Gaming Junior,SinoDragon Prince,LDL,,
4771,2,7848,15,2019,spring,2019-04-03,305,10,0,6,Bilibili Gaming Junior,SinoDragon Prince,LDL,,
4772,1,7849,15,2019,spring,2019-04-04,98,381,0,6,Triumphant Song Gaming,Victorious Gaming,LDL,,
4772,2,7850,15,2019,spring,2019-04-04,98,381,0,6,Triumphant Song Gaming,Victorious Gaming,LDL,,
4772,3,7851,15,2019,spring,2019-04-04,98,381,0,6,Triumphant Song Gaming,Victorious Gaming,LDL,,
4773,1,7852,15,2019,spring,2019-04-04,245,9,0,6,EDG Youth Team,Rogue Warriors Shark,LDL,,
4773,2,7853,15,2019,spring,2019-04-04,245,9,0,6,EDG Youth Team,Rogue Warriors Shark,LDL,,
4773,3,7854,15,2019,spring,2019-04-04,245,9,0,6,EDG Youth Team,Rogue Warriors Shark,LDL,,
4774,1,7855,15,2019,spring,2019-04-04,435,239,0,6,LinGan eSports,Shu Dai Xiong Gaming,LDL,,
4774,2,7856,15,2019,spring,2019-04-04,435,239,0,6,LinGan eSports,Shu Dai Xiong Gaming,LDL,,
4775,1,7857,15,2019,spring,2019-04-04,166,86,0,6,King of Future,Suning S,LDL,,
4775,2,7858,15,2019,spring,2019-04-04,166,86,0,6,King of Future,Suning S,LDL,,
4776,1,7859,15,2019,spring,2019-04-04,41,186,0,6,Legend Esport Gaming,Scorpio Game,LDL,,
4776,2,7860,15,2019,spring,2019-04-04,41,186,0,6,Legend Esport Gaming,Scorpio Game,LDL,,
4776,3,7861,15,2019,spring,2019-04-04,41,186,0,6,Legend Esport Gaming,Scorpio Game,LDL,,
4777,1,7862,15,2019,spring,2019-04-04,358,346,0,6,FunPlus Phoenix Blaze,Oh My Dream,LDL,,
4777,2,7863,15,2019,spring,2019-04-04,358,346,0,6,FunPlus Phoenix Blaze,Oh My Dream,LDL,,
4778,1,7864,15,2019,spring,2019-04-04,10,83,0,6,SinoDragon Prince,Royal Club,LDL,,
4778,2,7865,15,2019,spring,2019-04-04,10,83,0,6,SinoDragon Prince,Royal Club,LDL,,
4779,1,7866,15,2019,spring,2019-04-05,305,82,0,6,Bilibili Gaming Junior,Team WE Academy,LDL,,
4779,2,7867,15,2019,spring,2019-04-05,305,82,0,6,Bilibili Gaming Junior,Team WE Academy,LDL,,
4779,3,7868,15,2019,spring,2019-04-05,305,82,0,6,Bilibili Gaming Junior,Team WE Academy,LDL,,
4780,1,7869,15,2019,spring,2019-04-05,14,374,0,6,VP Game,Joy Dream,LDL,,
4780,2,7870,15,2019,spring,2019-04-05,14,374,0,6,VP Game,Joy Dream,LDL,,
4781,1,7871,15,2019,spring,2019-04-05,78,240,0,6,Unlimited Potential,Young Miracles,LDL,,
4781,2,7872,15,2019,spring,2019-04-05,78,240,0,6,Unlimited Potential,Young Miracles,LDL,,
4781,3,7873,15,2019,spring,2019-04-05,78,240,0,6,Unlimited Potential,Young Miracles,LDL,,
4782,1,7874,15,2019,spring,2019-04-05,125,24,0,6,Snake WuDu,Vici Gaming Potential,LDL,,
4782,2,7875,15,2019,spring,2019-04-05,125,24,0,6,Snake WuDu,Vici Gaming Potential,LDL,,
4782,3,7876,15,2019,spring,2019-04-05,125,24,0,6,Snake WuDu,Vici Gaming Potential,LDL,,
4783,1,7877,15,2019,spring,2019-04-05,381,130,0,6,Victorious Gaming,Gama Dream,LDL,,
4783,2,7878,15,2019,spring,2019-04-05,381,130,0,6,Victorious Gaming,Gama Dream,LDL,,
4783,3,7879,15,2019,spring,2019-04-05,381,130,0,6,Victorious Gaming,Gama Dream,LDL,,
4784,1,7880,15,2019,spring,2019-04-05,10,129,0,6,SinoDragon Prince,IG Young,LDL,,
4784,2,7881,15,2019,spring,2019-04-05,10,129,0,6,SinoDragon Prince,IG Young,LDL,,
4785,1,7882,15,2019,spring,2019-04-06,358,83,0,6,FunPlus Phoenix Blaze,Royal Club,LDL,,
4785,2,7883,15,2019,spring,2019-04-06,358,83,0,6,FunPlus Phoenix Blaze,Royal Club,LDL,,
4786,1,7884,15,2019,spring,2019-04-06,166,346,0,6,King of Future,Oh My Dream,LDL,,
4786,2,7885,15,2019,spring,2019-04-06,166,346,0,6,King of Future,Oh My Dream,LDL,,
4786,3,7886,15,2019,spring,2019-04-06,166,346,0,6,King of Future,Oh My Dream,LDL,,
4787,1,7887,15,2019,spring,2019-04-06,316,239,0,6,V5 87,Shu Dai Xiong Gaming,LDL,,
4787,2,7888,15,2019,spring,2019-04-06,316,239,0,6,V5 87,Shu Dai Xiong Gaming,LDL,,
4787,3,7889,15,2019,spring,2019-04-06,316,239,0,6,V5 87,Shu Dai Xiong Gaming,LDL,,
4788,1,7890,15,2019,spring,2019-04-06,245,86,0,6,EDG Youth Team,Suning S,LDL,,
4788,2,7891,15,2019,spring,2019-04-06,245,86,0,6,EDG Youth Team,Suning S,LDL,,
4788,3,7892,15,2019,spring,2019-04-06,245,86,0,6,EDG Youth Team,Suning S,LDL,,
4789,1,7893,15,2019,spring,2019-04-06,98,186,0,6,Triumphant Song Gaming,Scorpio Game,LDL,,
4789,2,7894,15,2019,spring,2019-04-06,98,186,0,6,Triumphant Song Gaming,Scorpio Game,LDL,,
4790,1,7895,15,2019,spring,2019-04-06,9,24,0,6,Rogue Warriors Shark,Vici Gaming Potential,LDL,,
4790,2,7896,15,2019,spring,2019-04-06,9,24,0,6,Rogue Warriors Shark,Vici Gaming Potential,LDL,,
4790,3,7897,15,2019,spring,2019-04-06,9,24,0,6,Rogue Warriors Shark,Vici Gaming Potential,LDL,,
4791,1,7898,15,2019,spring,2019-04-07,10,125,0,6,SinoDragon Prince,Snake WuDu,LDL,,
4791,2,7899,15,2019,spring,2019-04-07,10,125,0,6,SinoDragon Prince,Snake WuDu,LDL,,
4791,3,7900,15,2019,spring,2019-04-07,10,125,0,6,SinoDragon Prince,Snake WuDu,LDL,,
4792,1,7901,15,2019,spring,2019-04-07,82,374,0,6,Team WE Academy,Joy Dream,LDL,,
4792,2,7902,15,2019,spring,2019-04-07,82,374,0,6,Team WE Academy,Joy Dream,LDL,,
4793,1,7903,15,2019,spring,2019-04-07,305,129,0,6,Bilibili Gaming Junior,IG Young,LDL,,
4793,2,7904,15,2019,spring,2019-04-07,305,129,0,6,Bilibili Gaming Junior,IG Young,LDL,,
4794,1,7905,15,2019,spring,2019-04-07,435,381,0,6,LinGan eSports,Victorious Gaming,LDL,,
4794,2,7906,15,2019,spring,2019-04-07,435,381,0,6,LinGan eSports,Victorious Gaming,LDL,,
4795,1,7907,15,2019,spring,2019-04-07,14,83,0,6,VP Game,Royal Club,LDL,,
4795,2,7908,15,2019,spring,2019-04-07,14,83,0,6,VP Game,Royal Club,LDL,,
4795,3,7909,15,2019,spring,2019-04-07,14,83,0,6,VP Game,Royal Club,LDL,,
4796,1,7910,15,2019,spring,2019-04-07,41,240,0,6,Legend Esport Gaming,Young Miracles,LDL,,
4796,2,7911,15,2019,spring,2019-04-07,41,240,0,6,Legend Esport Gaming,Young Miracles,LDL,,
4796,3,7912,15,2019,spring,2019-04-07,41,240,0,6,Legend Esport Gaming,Young Miracles,LDL,,
4797,1,7913,15,2019,spring,2019-04-08,245,346,0,7,EDG Youth Team,Oh My Dream,LDL,,
4797,2,7914,15,2019,spring,2019-04-08,245,346,0,7,EDG Youth Team,Oh My Dream,LDL,,
4798,1,7915,15,2019,spring,2019-04-08,10,316,0,7,SinoDragon Prince,V5 87,LDL,,
4798,2,7916,15,2019,spring,2019-04-08,10,316,0,7,SinoDragon Prince,V5 87,LDL,,
4798,3,7917,15,2019,spring,2019-04-08,10,316,0,7,SinoDragon Prince,V5 87,LDL,,
4799,1,7918,15,2019,spring,2019-04-08,9,98,0,7,Rogue Warriors Shark,Triumphant Song Gaming,LDL,,
4799,2,7919,15,2019,spring,2019-04-08,9,98,0,7,Rogue Warriors Shark,Triumphant Song Gaming,LDL,,
4799,3,7920,15,2019,spring,2019-04-08,9,98,0,7,Rogue Warriors Shark,Triumphant Song Gaming,LDL,,
4800,1,7921,15,2019,spring,2019-04-08,82,41,0,7,Team WE Academy,Legend Esport Gaming,LDL,,
4800,2,7922,15,2019,spring,2019-04-08,82,41,0,7,Team WE Academy,Legend Esport Gaming,LDL,,
4801,1,7923,15,2019,spring,2019-04-08,86,435,0,7,Suning S,LinGan eSports,LDL,,
4801,2,7924,15,2019,spring,2019-04-08,86,435,0,7,Suning S,LinGan eSports,LDL,,
4801,3,7925,15,2019,spring,2019-04-08,86,435,0,7,Suning S,LinGan eSports,LDL,,
4802,1,7926,15,2019,spring,2019-04-08,125,78,0,7,Snake WuDu,Unlimited Potential,LDL,,
4802,2,7927,15,2019,spring,2019-04-08,125,78,0,7,Snake WuDu,Unlimited Potential,LDL,,
4802,3,7928,15,2019,spring,2019-04-08,125,78,0,7,Snake WuDu,Unlimited Potential,LDL,,
4803,1,7929,15,2019,spring,2019-04-10,9,83,0,7,Rogue Warriors Shark,Royal Club,LDL,,
4803,2,7930,15,2019,spring,2019-04-10,9,83,0,7,Rogue Warriors Shark,Royal Club,LDL,,
4804,1,7931,15,2019,spring,2019-04-10,358,239,0,7,FunPlus Phoenix Blaze,Shu Dai Xiong Gaming,LDL,,
4804,2,7932,15,2019,spring,2019-04-10,358,239,0,7,FunPlus Phoenix Blaze,Shu Dai Xiong Gaming,LDL,,
4804,3,7933,15,2019,spring,2019-04-10,358,239,0,7,FunPlus Phoenix Blaze,Shu Dai Xiong Gaming,LDL,,
4805,1,7934,15,2019,spring,2019-04-10,24,240,0,7,Vici Gaming Potential,Young Miracles,LDL,,
4805,2,7935,15,2019,spring,2019-04-10,24,240,0,7,Vici Gaming Potential,Young Miracles,LDL,,
4806,1,7936,15,2019,spring,2019-04-10,14,186,0,7,VP Game,Scorpio Game,LDL,,
4806,2,7937,15,2019,spring,2019-04-10,14,186,0,7,VP Game,Scorpio Game,LDL,,
4806,3,7938,15,2019,spring,2019-04-10,14,186,0,7,VP Game,Scorpio Game,LDL,,
4807,1,7939,15,2019,spring,2019-04-10,374,130,0,7,Joy Dream,Gama Dream,LDL,,
4807,2,7940,15,2019,spring,2019-04-10,374,130,0,7,Joy Dream,Gama Dream,LDL,,
4808,1,7941,15,2019,spring,2019-04-10,129,381,0,7,IG Young,Victorious Gaming,LDL,,
4808,2,7942,15,2019,spring,2019-04-10,129,381,0,7,IG Young,Victorious Gaming,LDL,,
4809,1,7943,15,2019,spring,2019-04-11,82,14,0,7,Team WE Academy,VP Game,LDL,,
4809,2,7944,15,2019,spring,2019-04-11,82,14,0,7,Team WE Academy,VP Game,LDL,,
4810,1,7945,15,2019,spring,2019-04-11,305,435,0,7,Bilibili Gaming Junior,LinGan eSports,LDL,,
4810,2,7946,15,2019,spring,2019-04-11,305,435,0,7,Bilibili Gaming Junior,LinGan eSports,LDL,,
4811,1,7947,15,2019,spring,2019-04-11,245,41,0,7,EDG Youth Team,Legend Esport Gaming,LDL,,
4811,2,7948,15,2019,spring,2019-04-11,245,41,0,7,EDG Youth Team,Legend Esport Gaming,LDL,,
4811,3,7949,15,2019,spring,2019-04-11,245,41,0,7,EDG Youth Team,Legend Esport Gaming,LDL,,
4812,1,7950,15,2019,spring,2019-04-11,346,316,0,7,Oh My Dream,V5 87,LDL,,
4812,2,7951,15,2019,spring,2019-04-11,346,316,0,7,Oh My Dream,V5 87,LDL,,
4813,1,7952,15,2019,spring,2019-04-11,83,98,0,7,Royal Club,Triumphant Song Gaming,LDL,,
4813,2,7953,15,2019,spring,2019-04-11,83,98,0,7,Royal Club,Triumphant Song Gaming,LDL,,
4813,3,7954,15,2019,spring,2019-04-11,83,98,0,7,Royal Club,Triumphant Song Gaming,LDL,,
4814,1,7955,15,2019,spring,2019-04-11,166,78,0,7,King of Future,Unlimited Potential,LDL,,
4814,2,7956,15,2019,spring,2019-04-11,166,78,0,7,King of Future,Unlimited Potential,LDL,,
4814,3,7957,15,2019,spring,2019-04-11,166,78,0,7,King of Future,Unlimited Potential,LDL,,
4815,1,7958,15,2019,spring,2019-04-12,358,374,0,7,FunPlus Phoenix Blaze,Joy Dream,LDL,,
4815,2,7959,15,2019,spring,2019-04-12,358,374,0,7,FunPlus Phoenix Blaze,Joy Dream,LDL,,
4816,1,7960,15,2019,spring,2019-04-12,10,239,0,7,SinoDragon Prince,Shu Dai Xiong Gaming,LDL,,
4816,2,7961,15,2019,spring,2019-04-12,10,239,0,7,SinoDragon Prince,Shu Dai Xiong Gaming,LDL,,
4816,3,7962,15,2019,spring,2019-04-12,10,239,0,7,SinoDragon Prince,Shu Dai Xiong Gaming,LDL,,
4817,1,7963,15,2019,spring,2019-04-12,9,186,0,7,Rogue Warriors Shark,Scorpio Game,LDL,,
4817,2,7964,15,2019,spring,2019-04-12,9,186,0,7,Rogue Warriors Shark,Scorpio Game,LDL,,
4818,1,7965,15,2019,spring,2019-04-12,86,381,0,7,Suning S,Victorious Gaming,LDL,,
4818,2,7966,15,2019,spring,2019-04-12,86,381,0,7,Suning S,Victorious Gaming,LDL,,
4819,1,7967,15,2019,spring,2019-04-12,125,130,0,7,Snake WuDu,Gama Dream,LDL,,
4819,2,7968,15,2019,spring,2019-04-12,125,130,0,7,Snake WuDu,Gama Dream,LDL,,
4819,3,7969,15,2019,spring,2019-04-12,125,130,0,7,Snake WuDu,Gama Dream,LDL,,
4820,1,7970,15,2019,spring,2019-04-12,82,240,0,7,Team WE Academy,Young Miracles,LDL,,
4820,2,7971,15,2019,spring,2019-04-12,82,240,0,7,Team WE Academy,Young Miracles,LDL,,
4820,3,7972,15,2019,spring,2019-04-12,82,240,0,7,Team WE Academy,Young Miracles,LDL,,
4821,1,7973,15,2019,spring,2019-04-13,86,346,0,7,Suning S,Oh My Dream,LDL,,
4821,2,7974,15,2019,spring,2019-04-13,86,346,0,7,Suning S,Oh My Dream,LDL,,
4821,3,7975,15,2019,spring,2019-04-13,86,346,0,7,Suning S,Oh My Dream,LDL,,
4822,1,7976,15,2019,spring,2019-04-13,14,98,0,7,VP Game,Triumphant Song Gaming,LDL,,
4822,2,7977,15,2019,spring,2019-04-13,14,98,0,7,VP Game,Triumphant Song Gaming,LDL,,
4822,3,7978,15,2019,spring,2019-04-13,14,98,0,7,VP Game,Triumphant Song Gaming,LDL,,
4823,1,7979,15,2019,spring,2019-04-13,129,435,0,7,IG Young,LinGan eSports,LDL,,
4823,2,7980,15,2019,spring,2019-04-13,129,435,0,7,IG Young,LinGan eSports,LDL,,
4823,3,7981,15,2019,spring,2019-04-13,129,435,0,7,IG Young,LinGan eSports,LDL,,
4824,1,7982,15,2019,spring,2019-04-13,24,41,0,7,Vici Gaming Potential,Legend Esport Gaming,LDL,,
4824,2,7983,15,2019,spring,2019-04-13,24,41,0,7,Vici Gaming Potential,Legend Esport Gaming,LDL,,
4825,1,7984,15,2019,spring,2019-04-13,358,316,0,7,FunPlus Phoenix Blaze,V5 87,LDL,,
4825,2,7985,15,2019,spring,2019-04-13,358,316,0,7,FunPlus Phoenix Blaze,V5 87,LDL,,
4826,1,7986,15,2019,spring,2019-04-13,374,78,0,7,Joy Dream,Unlimited Potential,LDL,,
4826,2,7987,15,2019,spring,2019-04-13,374,78,0,7,Joy Dream,Unlimited Potential,LDL,,
4827,1,7988,15,2019,spring,2019-04-14,82,24,0,7,Team WE Academy,Vici Gaming Potential,LDL,,
4827,2,7989,15,2019,spring,2019-04-14,82,24,0,7,Team WE Academy,Vici Gaming Potential,LDL,,
4828,1,7990,15,2019,spring,2019-04-14,245,240,0,7,EDG Youth Team,Young Miracles,LDL,,
4828,2,7991,15,2019,spring,2019-04-14,245,240,0,7,EDG Youth Team,Young Miracles,LDL,,
4829,1,7992,15,2019,spring,2019-04-14,305,381,0,7,Bilibili Gaming Junior,Victorious Gaming,LDL,,
4829,2,7993,15,2019,spring,2019-04-14,305,381,0,7,Bilibili Gaming Junior,Victorious Gaming,LDL,,
4830,1,7994,15,2019,spring,2019-04-14,83,186,0,7,Royal Club,Scorpio Game,LDL,,
