year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,spring,LCK,1,T1,Jin Air,1.0,27:12,OK,blue,SKT,   VICTORY   ,55.0k,12,  8 ,  1 ,  0 ,  2 ,  1 ,Irelia,Akali,Aatrox,Camille,Kindred
2019.0,spring,LCK,1,T1,Jin Air,1.0,27:12,OK,red,JAG,   DEFEAT   ,40.7k,4,  0 ,  0 ,  0 ,  1 ,  0 ,Cassiopeia,Lucian,Jayce,Zoe,Azir
2019.0,spring,LCK,1,T1,Jin Air,2.0,33:06,OK,blue,JAG,   DEFEAT   ,54.2k,6,  1 ,  0 ,  0 ,  1 ,  1 ,Viktor,Jayce,Irelia,Ezreal,LeeSin
2019.0,spring,LCK,1,T1,Jin Air,2.0,33:06,OK,red,SKT,   VICTORY   ,65.1k,6,  9 ,  1 ,  1 ,  3 ,  0 ,Lucian,Cassiopeia,Akali,Camille,Leblanc
2019.0,spring,LCK,1,Damwon,GenG,1.0,37:35,OK,blue,DWG,   VICTORY   ,72.1k,12,  9 ,  1 ,  1 ,  3 ,  1 ,Urgot,Irelia,Lucian,Ezreal,TahmKench
2019.0,spring,LCK,1,Damwon,GenG,1.0,37:35,OK,red,GEN,   DEFEAT   ,60.0k,2,  2 ,  0 ,  0 ,  2 ,  0 ,Jayce,Aatrox,Camille,Rakan,Viktor
2019.0,spring,LCK,1,Damwon,GenG,2.0,29:59,OK,blue,GEN,   DEFEAT   ,51.1k,6,  2 ,  0 ,  0 ,  1 ,  0 ,Jayce,Galio,Cassiopeia,Khazix,Ryze
2019.0,spring,LCK,1,Damwon,GenG,2.0,29:59,OK,red,DWG,   VICTORY   ,57.9k,12,  9 ,  1 ,  1 ,  2 ,  1 ,Akali,Aatrox,Lucian,Ezreal,TahmKench
2019.0,spring,LCK,1,KT,Hanwha,1.0,36:30,OK,blue,KT,   VICTORY   ,71.2k,13,  11 ,  2 ,  1 ,  4 ,  1 ,Akali,Irelia,Lucian,Pyke,Alistar
2019.0,spring,LCK,1,KT,Hanwha,1.0,36:30,OK,red,HLE,   DEFEAT   ,60.3k,3,  0 ,  0 ,  0 ,  0 ,  0 ,Aatrox,Cassiopeia,Rakan,Nocturne,Camille
2019.0,spring,LCK,1,KT,Hanwha,2.0,34:22,OK,blue,HLE,   VICTORY   ,67.3k,12,  11 ,  3 ,  1 ,  5 ,  1 ,Irelia,Viktor,Galio,Ryze,Gragas
