year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,summer,BL,1,Sector One,Brussels Guardians,1.0,25:01,OK,blue,S1,   VICTORY   ,50.8k,18,  11 ,  2 ,  1 ,  4 ,  2 ,Heimerdinger,Bard,Varus,Gragas,Nautilus
2020.0,summer,BL,1,Sector One,Brussels Guardians,1.0,25:01,OK,red,BG,   DEFEAT   ,35.2k,2,  1 ,  0 ,  0 ,  0 ,  0 ,Ezreal,Aphelios,Syndra,Ornn,Camille
2020.0,summer,BL,1,RSCA,KV Mechelen,1.0,32:32,OK,blue,KVM,   DEFEAT   ,50.3k,7,  1 ,  0 ,  0 ,  1 ,  0 ,Urgot,JarvanIV,Gragas,Leona,Nautilus
2020.0,summer,BL,1,RSCA,KV Mechelen,1.0,32:32,OK,red,AND,   VICTORY   ,59.0k,21,  10 ,  3 ,  1 ,  4 ,  2 ,Varus,Thresh,Sett,Darius,Fiora
2020.0,summer,BL,1,Sector One,Aethra,1.0,23:38,OK,blue,ATR,   DEFEAT   ,34.3k,2,  0 ,  0 ,  0 ,  0 ,  1 ,Ezreal,Syndra,Graves,Thresh,Ornn
2020.0,summer,BL,1,Sector One,Aethra,1.0,23:38,OK,red,S1,   VICTORY   ,47.7k,22,  10 ,  2 ,  0 ,  3 ,  1 ,Bard,Varus,Aatrox,Leblanc,Irelia
2020.0,summer,BL,1,RSCA,Team 7AM,1.0,27:44,OK,blue,7AM,   DEFEAT   ,40.9k,7,  0 ,  0 ,  0 ,  2 ,  0 ,Urgot,Kled,MissFortune,Nautilus,Bard
2020.0,summer,BL,1,RSCA,Team 7AM,1.0,27:44,OK,red,AND,   VICTORY   ,49.3k,14,  8 ,  1 ,  1 ,  2 ,  1 ,Zoe,Varus,Thresh,Leblanc,Akali
2020.0,summer,BL,2,KV Mechelen,Aethra,1.0,24:42,OK,blue,ATR,   DEFEAT   ,36.4k,4,  1 ,  0 ,  0 ,  1 ,  1 ,Darius,Trundle,Graves,Renekton,Shen
2020.0,summer,BL,2,KV Mechelen,Aethra,1.0,24:42,OK,red,KVM,   VICTORY   ,49.0k,17,  11 ,  3 ,  1 ,  3 ,  1 ,Aatrox,Bard,Varus,Irelia,Gangplank
2020.0,summer,BL,2,Brussels Guardians,Team 7AM,1.0,34:15,OK,blue,BG,   DEFEAT   ,48.2k,3,  0 ,  0 ,  0 ,  1 ,  2 ,Syndra,Nautilus,Thresh,Cassiopeia,Leona
2020.0,summer,BL,2,Brussels Guardians,Team 7AM,1.0,34:15,OK,red,7AM,   VICTORY   ,63.3k,17,  11 ,  1 ,  1 ,  4 ,  0 ,Heimerdinger,Yuumi,Varus,Kassadin,TwistedFate
2020.0,summer,BL,2,KV Mechelen,Sector One,1.0,37:59,OK,blue,S1,   VICTORY   ,69.1k,17,  9 ,  1 ,  1 ,  3 ,  0 ,Sett,Thresh,Trundle,Renekton,Darius
2020.0,summer,BL,2,KV Mechelen,Sector One,1.0,37:59,OK,red,KVM,   DEFEAT   ,58.2k,14,  4 ,  0 ,  0 ,  3 ,  2 ,Syndra,Ezreal,Graves,Aatrox,Zoe
2020.0,summer,BL,2,Brussels Guardians,RSCA,1.0,39:02,OK,blue,AND,   DEFEAT   ,58.6k,8,  2 ,  0 ,  1 ,  3 ,  0 ,Heimerdinger,Yuumi,Graves,Nocturne,Leblanc
2020.0,summer,BL,2,Brussels Guardians,RSCA,1.0,39:02,OK,red,BG,   VICTORY   ,70.6k,30,  10 ,  3 ,  1 ,  3 ,  1 ,Urgot,Kled,JarvanIV,Yasuo,Sion
2020.0,summer,BL,3,Aethra,RSCA,1.0,,AttributeError,,,,,,,,,,,,,,,
2020.0,summer,BL,3,Team 7AM,Sector One,1.0,28:55,OK,blue,7AM,   DEFEAT   ,44.2k,6,  0 ,  0 ,  0 ,  3 ,  0 ,Syndra,LeeSin,Kalista,Camille,Aatrox
2020.0,summer,BL,3,Team 7AM,Sector One,1.0,28:55,OK,red,S1,   VICTORY   ,59.9k,17,  11 ,  3 ,  2 ,  2 ,  2 ,Varus,Zoe,Sett,Xerath,Shen
2020.0,summer,BL,3,Aethra,Brussels Guardians,1.0,31:34,OK,blue,BG,   VICTORY   ,52.1k,10,  6 ,  1 ,  1 ,  4 ,  0 ,Irelia,Aatrox,Bard,Leblanc,Syndra
2020.0,summer,BL,3,Aethra,Brussels Guardians,1.0,31:34,OK,red,ATR,   DEFEAT   ,50.6k,4,  6 ,  0 ,  0 ,  0 ,  2 ,Varus,Graves,Ornn,Gnar,Thresh
2020.0,summer,BL,3,Team 7AM,KV Mechelen,1.0,29:07,OK,blue,7AM,   DEFEAT   ,41.4k,2,  0 ,  0 ,  0 ,  0 ,  0 ,Syndra,Sett,Thresh,Darius,Kassadin
2020.0,summer,BL,3,Team 7AM,KV Mechelen,1.0,29:07,OK,red,KVM,   VICTORY   ,55.9k,16,  11 ,  3 ,  1 ,  4 ,  2 ,Zoe,Yuumi,Varus,Xerath,Ornn
2020.0,summer,BL,4,Sector One,RSCA,1.0,30:29,OK,blue,S1,   VICTORY   ,57.4k,28,  10 ,  2 ,  1 ,  3 ,  2 ,Urgot,Kled,Varus,Trundle,Ornn
2020.0,summer,BL,4,Sector One,RSCA,1.0,30:29,OK,red,AND,   DEFEAT   ,42.7k,6,  1 ,  0 ,  0 ,  2 ,  0 ,LeeSin,Graves,Syndra,Camille,Mordekaiser
2020.0,summer,BL,4,Aethra,Team 7AM,1.0,28:50,OK,blue,ATR,   VICTORY   ,51.0k,10,  8 ,  1 ,  0 ,  3 ,  2 ,Zoe,Karma,Aphelios,Ornn,Syndra
2020.0,summer,BL,4,Aethra,Team 7AM,1.0,28:50,OK,red,7AM,   DEFEAT   ,42.4k,5,  0 ,  0 ,  0 ,  2 ,  0 ,Bard,Varus,Graves,LeeSin,Pyke
2020.0,summer,BL,4,Brussels Guardians,KV Mechelen,1.0,42:58,OK,blue,KVM,   VICTORY   ,77.8k,22,  10 ,  2 ,  1 ,  4 ,  1 ,Heimerdinger,Soraka,Rumble,Orianna,TwistedFate
2020.0,summer,BL,4,Brussels Guardians,KV Mechelen,1.0,42:58,OK,red,BG,   DEFEAT   ,73.8k,14,  5 ,  1 ,  1 ,  2 ,  1 ,Darius,Varus,Aphelios,Leblanc,Braum
2020.0,summer,BL,5,RSCA,Team 7AM,1.0,30:12,OK,blue,AND,   DEFEAT   ,46.1k,11,  3 ,  0 ,  0 ,  0 ,  2 ,Graves,Thresh,Trundle,JarvanIV,RekSai
2020.0,summer,BL,5,RSCA,Team 7AM,1.0,30:12,OK,red,7AM,   VICTORY   ,56.7k,18,  8 ,  1 ,  1 ,  5 ,  0 ,Kled,Urgot,Yuumi,TwistedFate,Syndra
2020.0,summer,BL,5,Sector One,Aethra,1.0,41:03,OK,blue,S1,   DEFEAT   ,64.5k,13,  4 ,  0 ,  0 ,  2 ,  2 ,Heimerdinger,Ziggs,Leblanc,Bard,RekSai
