year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2018.0,spring,ECS,1,Ares Gaming,J Team 2,1.0,32:10,OK,blue,JII,   VICTORY   ,62.5k,12,  9 ,  2 ,  2 ,  3 ,  1 ,Jayce,Azir,Shen,Lulu,Camille
2018.0,spring,ECS,1,Ares Gaming,J Team 2,1.0,32:10,OK,red,AG,   DEFEAT   ,51.5k,6,  0 ,  0 ,  0 ,  1 ,  0 ,Kalista,Ornn,Zoe,Karma,Gangplank
2018.0,spring,ECS,1,Ares Gaming,J Team 2,2.0,,this row doesn't have MH_url,,,,,,,,,,,,,,,
2018.0,spring,ECS,1,Afro Beast,17 Academy,1.0,38:15,OK,blue,AFB,   VICTORY   ,75.5k,16,  8 ,  1 ,  1 ,  2 ,  0 ,Shen,Alistar,Ryze,Khazix,
2018.0,spring,ECS,1,Afro Beast,17 Academy,1.0,38:15,OK,red,17A,   DEFEAT   ,69.8k,10,  5 ,  0 ,  1 ,  2 ,  1 ,Zoe,JarvanIV,Kalista,Varus,KogMaw
2018.0,spring,ECS,1,Afro Beast,17 Academy,2.0,47:09,OK,blue,17A,   DEFEAT   ,89.5k,12,  5 ,  0 ,  2 ,  2 ,  0 ,Zoe,Sejuani,Malzahar,Braum,Shen
2018.0,spring,ECS,1,Afro Beast,17 Academy,2.0,47:09,OK,red,AFB,   VICTORY   ,95.7k,22,  11 ,  4 ,  2 ,  3 ,  1 ,Alistar,Ornn,Ryze,Khazix,LeeSin
2018.0,spring,ECS,1,17 Academy,J Team 2,1.0,38:33,OK,blue,17A,   VICTORY   ,80.5k,19,  11 ,  4 ,  2 ,  2 ,  0 ,JarvanIV,Kalista,Zoe,Ornn,Alistar
2018.0,spring,ECS,1,17 Academy,J Team 2,1.0,38:33,OK,red,JII,   DEFEAT   ,68.9k,10,  4 ,  0 ,  0 ,  2 ,  0 ,Shen,Sejuani,Azir,Gangplank,Rumble
2018.0,spring,ECS,1,17 Academy,J Team 2,2.0,34:14,OK,blue,JII,   DEFEAT   ,57.5k,9,  1 ,  0 ,  0 ,  2 ,  0 ,Shen,Azir,Sejuani,Zac,Camille
2018.0,spring,ECS,1,17 Academy,J Team 2,2.0,34:14,OK,red,17A,   VICTORY   ,69.8k,9,  10 ,  1 ,  2 ,  2 ,  1 ,Zoe,Kalista,JarvanIV,Alistar,Braum
2018.0,spring,ECS,1,ahq Fighter,ONE SEVEN EIGHT,1.0,,this row doesn't have MH_url,,,,,,,,,,,,,,,
2018.0,spring,ECS,1,ahq Fighter,ONE SEVEN EIGHT,2.0,,this row doesn't have MH_url,,,,,,,,,,,,,,,
2018.0,spring,ECS,1,Kowloon Esports,K Special Forces,1.0,40:45,OK,blue,KE,   VICTORY   ,83.6k,12,  9 ,  1 ,  2 ,  4 ,  0 ,JarvanIV,Camille,Vladimir,Rengar,Shen
2018.0,spring,ECS,1,Kowloon Esports,K Special Forces,1.0,40:45,OK,red,KSF,   DEFEAT   ,68.5k,7,  2 ,  0 ,  0 ,  2 ,  0 ,TahmKench,Malzahar,Sejuani,Gnar,Gangplank
2018.0,spring,ECS,1,Kowloon Esports,K Special Forces,2.0,44:16,OK,blue,KSF,   VICTORY   ,83.2k,15,  10 ,  4 ,  2 ,  4 ,  0 ,TahmKench,Malzahar,KogMaw,Zac,
2018.0,spring,ECS,1,Kowloon Esports,K Special Forces,2.0,44:16,OK,red,KE,   DEFEAT   ,78.0k,9,  4 ,  0 ,  1 ,  1 ,  0 ,Azir,Camille,JarvanIV,Ryze,Zoe
2018.0,spring,ECS,1,Afro Beast,Ares Gaming,1.0,39:27,OK,blue,AFB,   VICTORY   ,82.1k,7,  11 ,  5 ,  1 ,  4 ,  1 ,Malzahar,Zoe,Ornn,MissFortune,Tristana
2018.0,spring,ECS,1,Afro Beast,Ares Gaming,1.0,39:27,OK,red,AG,   DEFEAT   ,65.4k,7,  0 ,  0 ,  1 ,  1 ,  0 ,Kalista,Ezreal,KogMaw,Sejuani,Khazix
2018.0,spring,ECS,1,Afro Beast,Ares Gaming,2.0,25:32,OK,blue,AG,   DEFEAT   ,39.1k,2,  0 ,  0 ,  0 ,  0 ,  0 ,Vladimir,Camille,Azir,Fiora,Jax
