year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,summer,LMS,1,Hong Kong Attitude,MAD Team,1.0,26:58,OK,blue,HKA,   VICTORY   ,52.8k,11,  8 ,  1 ,  1 ,  1 ,  1 ,Ezreal,Neeko,Irelia,Jayce,Leblanc
2019.0,summer,LMS,1,Hong Kong Attitude,MAD Team,1.0,26:58,OK,red,MAD,   DEFEAT   ,40.2k,6,  1 ,  0 ,  0 ,  3 ,  0 ,Sejuani,Sylas,Aatrox,Zoe,Lucian
2019.0,summer,LMS,1,Hong Kong Attitude,MAD Team,2.0,38:38,OK,blue,MAD,   VICTORY   ,74.1k,15,  11 ,  3 ,  2 ,  4 ,  1 ,Sejuani,Jayce,Irelia,Lucian,Lux
2019.0,summer,LMS,1,Hong Kong Attitude,MAD Team,2.0,38:38,OK,red,HKA,   DEFEAT   ,66.3k,8,  4 ,  0 ,  0 ,  2 ,  0 ,Ezreal,Aatrox,Ryze,Olaf,RekSai
2019.0,summer,LMS,1,Hong Kong Attitude,MAD Team,3.0,33:46,OK,blue,HKA,   DEFEAT   ,59.4k,6,  4 ,  0 ,  1 ,  2 ,  0 ,Ezreal,Yuumi,Irelia,Olaf,LeeSin
2019.0,summer,LMS,1,Hong Kong Attitude,MAD Team,3.0,33:46,OK,red,MAD,   VICTORY   ,65.0k,14,  11 ,  2 ,  1 ,  3 ,  1 ,Sejuani,Sylas,Aatrox,Sivir,Jinx
2019.0,summer,LMS,1,Flash Wolves,AHQ,1.0,37:09,OK,blue,FW,   DEFEAT   ,57.1k,6,  1 ,  0 ,  0 ,  2 ,  1 ,Olaf,Kayn,Ryze,Zilean,Corki
2019.0,summer,LMS,1,Flash Wolves,AHQ,1.0,37:09,OK,red,AHQ,   VICTORY   ,70.4k,20,  10 ,  2 ,  2 ,  3 ,  0 ,Aatrox,Yuumi,Sejuani,Alistar,TahmKench
2019.0,summer,LMS,1,Flash Wolves,AHQ,2.0,39:00,OK,blue,AHQ,   VICTORY   ,74.1k,15,  9 ,  1 ,  1 ,  4 ,  1 ,Irelia,Sylas,Sejuani,Karthus,RekSai
2019.0,summer,LMS,1,Flash Wolves,AHQ,2.0,39:00,OK,red,FW,   DEFEAT   ,65.9k,11,  1 ,  0 ,  1 ,  1 ,  0 ,Olaf,Aatrox,Ryze,Zilean,Anivia
2019.0,summer,LMS,1,Alpha Esports,J Team,1.0,26:30,OK,blue,ALF,   DEFEAT   ,37.5k,4,  0 ,  0 ,  0 ,  0 ,  0 ,Ryze,Yuumi,Sylas,Morgana,Rakan
2019.0,summer,LMS,1,Alpha Esports,J Team,1.0,26:30,OK,red,JT,   VICTORY   ,53.4k,19,  10 ,  1 ,  1 ,  4 ,  1 ,Aatrox,Olaf,TahmKench,Kennen,Leblanc
2019.0,summer,LMS,1,Alpha Esports,J Team,2.0,35:28,OK,blue,JT,   VICTORY   ,66.9k,12,  11 ,  4 ,  2 ,  3 ,  1 ,TahmKench,Yuumi,Irelia,JarvanIV,Elise
2019.0,summer,LMS,1,Alpha Esports,J Team,2.0,35:28,OK,red,ALF,   DEFEAT   ,55.8k,6,  4 ,  0 ,  0 ,  2 ,  0 ,Aatrox,Ryze,Sejuani,Galio,Rakan
2019.0,summer,LMS,1,G Rex,Flash Wolves,1.0,32:39,OK,blue,GRX,   VICTORY   ,61.3k,19,  9 ,  1 ,  1 ,  3 ,  1 ,Renekton,Irelia,Neeko,Vladimir,Ryze
2019.0,summer,LMS,1,G Rex,Flash Wolves,1.0,32:39,OK,red,FW,   DEFEAT   ,53.4k,12,  2 ,  0 ,  0 ,  1 ,  0 ,Yasuo,Sejuani,Aatrox,RekSai,Olaf
2019.0,summer,LMS,1,G Rex,Flash Wolves,2.0,24:26,OK,blue,FW,   VICTORY   ,52.2k,24,  9 ,  1 ,  1 ,  3 ,  1 ,Yasuo,Yuumi,Ryze,Sivir,Xayah
2019.0,summer,LMS,1,G Rex,Flash Wolves,2.0,24:26,OK,red,GRX,   DEFEAT   ,33.5k,2,  0 ,  0 ,  0 ,  0 ,  0 ,Aatrox,Neeko,Vladimir,Akali,Lux
