year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,spring,LCS_a,1,TL Academy,Cloud9 Academy,1.0,30:46,OK,blue,C9,   VICTORY   ,62.8k,19,  9 ,  1 ,  1 ,  1 ,  0 ,Kennen,Camille,Akali,XinZhao,Olaf
2019.0,spring,LCS_a,1,TL Academy,Cloud9 Academy,1.0,30:46,OK,red,TL,   DEFEAT   ,45.9k,7,  0 ,  0 ,  0 ,  3 ,  1 ,Cassiopeia,Galio,Lissandra,Lucian,Kaisa
2019.0,spring,LCS_a,1,100 Thieves Academy,TSM Academy,1.0,34:28,OK,blue,TSM,   VICTORY   ,66.2k,17,  11 ,  4 ,  2 ,  3 ,  1 ,Akali,Camille,Irelia,Rakan,Braum
2019.0,spring,LCS_a,1,100 Thieves Academy,TSM Academy,1.0,34:28,OK,red,100,   DEFEAT   ,53.5k,5,  2 ,  0 ,  0 ,  2 ,  0 ,Cassiopeia,Aatrox,Galio,XinZhao,Olaf
2019.0,spring,LCS_a,1,CLG Academy,OpTic Gaming Academy,1.0,32:52,OK,blue,CLG,   VICTORY   ,65.4k,21,  11 ,  3 ,  1 ,  3 ,  1 ,Camille,Sion,Akali,Lissandra,Sivir
2019.0,spring,LCS_a,1,CLG Academy,OpTic Gaming Academy,1.0,32:52,OK,red,OPT,   DEFEAT   ,55.1k,7,  2 ,  0 ,  1 ,  1 ,  0 ,Cassiopeia,Irelia,Braum,Lucian,Ezreal
2019.0,spring,LCS_a,1,FlyQuest Academy,Golden Guardians Academy,1.0,39:39,OK,blue,FLY,   VICTORY   ,74.9k,19,  11 ,  3 ,  2 ,  2 ,  0 ,Galio,Lucian,Akali,Braum,Yasuo
2019.0,spring,LCS_a,1,FlyQuest Academy,Golden Guardians Academy,1.0,39:39,OK,red,GGS,   DEFEAT   ,67.1k,10,  3 ,  0 ,  0 ,  3 ,  1 ,Cassiopeia,Aatrox,Camille,Gragas,Sion
2019.0,spring,LCS_a,1,Clutch Gaming Academy,Echo Fox Academy,1.0,42:34,OK,blue,CG,   VICTORY   ,81.4k,14,  11 ,  5 ,  2 ,  3 ,  1 ,Aatrox,Yasuo,Akali,Morgana,XinZhao
2019.0,spring,LCS_a,1,Clutch Gaming Academy,Echo Fox Academy,1.0,42:34,OK,red,FOX,   DEFEAT   ,78.7k,14,  1 ,  0 ,  0 ,  2 ,  0 ,Cassiopeia,Galio,Lucian,Xayah,Varus
2019.0,spring,LCS_a,1,OpTic Gaming Academy,FlyQuest Academy,1.0,28:40,OK,blue,FLY,   VICTORY   ,61.9k,20,  9 ,  1 ,  2 ,  3 ,  0 ,Galio,Lucian,Akali,Sion,Khazix
2019.0,spring,LCS_a,1,OpTic Gaming Academy,FlyQuest Academy,1.0,28:40,OK,red,OPT,   DEFEAT   ,48.1k,14,  2 ,  0 ,  0 ,  1 ,  1 ,Cassiopeia,Aatrox,Camille,Xayah,XinZhao
2019.0,spring,LCS_a,1,Cloud9 Academy,100 Thieves Academy,1.0,46:10,OK,blue,C9,   DEFEAT   ,82.8k,21,  4 ,  0 ,  1 ,  1 ,  0 ,Camille,Akali,Rakan,Syndra,Urgot
2019.0,spring,LCS_a,1,Cloud9 Academy,100 Thieves Academy,1.0,46:10,OK,red,100,   VICTORY   ,89.2k,27,  11 ,  5 ,  3 ,  5 ,  1 ,Cassiopeia,Galio,Aatrox,Ezreal,Alistar
2019.0,spring,LCS_a,1,CLG Academy,TL Academy,1.0,27:16,OK,blue,CLG,   DEFEAT   ,43.9k,5,  2 ,  0 ,  0 ,  0 ,  1 ,Kennen,Camille,Irelia,Leblanc,XinZhao
2019.0,spring,LCS_a,1,CLG Academy,TL Academy,1.0,27:16,OK,red,TL,   VICTORY   ,54.5k,16,  11 ,  2 ,  1 ,  3 ,  0 ,Cassiopeia,Galio,Aatrox,Lissandra,Sejuani
2019.0,spring,LCS_a,1,Clutch Gaming Academy,TSM Academy,1.0,,AttributeError,,,,,,,,,,,,,,,
2019.0,spring,LCS_a,1,Echo Fox Academy,Golden Guardians Academy,1.0,29:12,OK,blue,FOX,   VICTORY   ,55.5k,14,  9 ,  2 ,  1 ,  3 ,  1 ,Lissandra,Lucian,Irelia,Vladimir,Viktor
2019.0,spring,LCS_a,1,Echo Fox Academy,Golden Guardians Academy,1.0,29:12,OK,red,GGS,   DEFEAT   ,47.3k,9,  1 ,  0 ,  0 ,  1 ,  0 ,Cassiopeia,Aatrox,Akali,Camille,Kaisa
2019.0,spring,LCS_a,2,Echo Fox Academy,TSM Academy,1.0,28:40,OK,blue,FOX,   DEFEAT   ,44.5k,8,  0 ,  0 ,  0 ,  0 ,  0 ,Lissandra,Lucian,Irelia,Vladimir,Nocturne
2019.0,spring,LCS_a,2,Echo Fox Academy,TSM Academy,1.0,28:40,OK,red,TSM,   VICTORY   ,55.1k,16,  7 ,  1 ,  1 ,  4 ,  1 ,Cassiopeia,Aatrox,Akali,Camille,Alistar
2019.0,spring,LCS_a,2,Cloud9 Academy,Golden Guardians Academy,1.0,36:57,OK,blue,C9,   VICTORY   ,72.2k,23,  10 ,  2 ,  1 ,  3 ,  1 ,Karthus,Irelia,Jayce,Akali,Lissandra
2019.0,spring,LCS_a,2,Cloud9 Academy,Golden Guardians Academy,1.0,36:57,OK,red,GGS,   DEFEAT   ,63.5k,14,  4 ,  0 ,  2 ,  2 ,  0 ,Cassiopeia,Aatrox,Galio,Yasuo,Zoe
2019.0,spring,LCS_a,2,100 Thieves Academy,TL Academy,1.0,31:35,OK,blue,100,   DEFEAT   ,48.6k,5,  3 ,  0 ,  0 ,  1 ,  1 ,Karthus,Camille,Thresh,Galio,XinZhao
2019.0,spring,LCS_a,2,100 Thieves Academy,TL Academy,1.0,31:35,OK,red,TL,   VICTORY   ,59.4k,18,  9 ,  2 ,  1 ,  3 ,  0 ,Cassiopeia,Aatrox,Lucian,Alistar,TahmKench
2019.0,spring,LCS_a,2,FlyQuest Academy,CLG Academy,1.0,32:55,OK,blue,FLY,   DEFEAT   ,57.1k,10,  2 ,  0 ,  0 ,  3 ,  1 ,Vayne,Lucian,Akali,Yasuo,Lissandra
2019.0,spring,LCS_a,2,FlyQuest Academy,CLG Academy,1.0,32:55,OK,red,CLG,   VICTORY   ,62.1k,11,  8 ,  1 ,  1 ,  1 ,  0 ,Cassiopeia,Aatrox,Irelia,Camille,Khazix
2019.0,spring,LCS_a,2,Clutch Gaming Academy,OpTic Gaming Academy,1.0,39:21,OK,blue,OPT,   VICTORY   ,73.5k,19,  9 ,  1 ,  0 ,  3 ,  0 ,Irelia,Camille,Akali,Khazix,Leblanc
2019.0,spring,LCS_a,2,Clutch Gaming Academy,OpTic Gaming Academy,1.0,39:21,OK,red,CG,   DEFEAT   ,66.0k,3,  5 ,  0 ,  2 ,  2 ,  1 ,Cassiopeia,Aatrox,Urgot,Karthus,Galio
2019.0,spring,LCS_a,2,Golden Guardians Academy,100 Thieves Academy,1.0,28:33,OK,blue,GGS,   DEFEAT   ,45.1k,10,  2 ,  0 ,  0 ,  0 ,  1 ,Rakan,Urgot,Galio,Jayce,Irelia
2019.0,spring,LCS_a,2,Golden Guardians Academy,100 Thieves Academy,1.0,28:33,OK,red,100,   VICTORY   ,57.0k,14,  11 ,  3 ,  1 ,  3 ,  0 ,Aatrox,Karthus,Cassiopeia,Sejuani,XinZhao
2019.0,spring,LCS_a,2,OpTic Gaming Academy,Echo Fox Academy,1.0,41:12,OK,blue,FOX,   VICTORY   ,74.8k,12,  9 ,  2 ,  1 ,  3 ,  0 ,Lissandra,Lucian,Urgot,Ezreal,Varus
2019.0,spring,LCS_a,2,OpTic Gaming Academy,Echo Fox Academy,1.0,41:12,OK,red,OPT,   DEFEAT   ,62.6k,8,  1 ,  0 ,  0 ,  3 ,  1 ,Aatrox,Akali,Irelia,TahmKench,Rakan
2019.0,spring,LCS_a,2,TL Academy,Clutch Gaming Academy,1.0,32:00,OK,blue,TL,   VICTORY   ,59.0k,18,  6 ,  1 ,  1 ,  2 ,  0 ,Irelia,Akali,Rakan,Ezreal,Xayah
2019.0,spring,LCS_a,2,TL Academy,Clutch Gaming Academy,1.0,32:00,OK,red,CG,   DEFEAT   ,54.2k,11,  4 ,  0 ,  0 ,  1 ,  1 ,Cassiopeia,Aatrox,Kennen,LeeSin,Camille
2019.0,spring,LCS_a,2,TSM Academy,FlyQuest Academy,1.0,34:37,OK,blue,TSM,   DEFEAT   ,55.7k,5,  3 ,  0 ,  0 ,  1 ,  1 ,Irelia,Rakan,Galio,Braum,Alistar
2019.0,spring,LCS_a,2,TSM Academy,FlyQuest Academy,1.0,34:37,OK,red,FLY,   VICTORY   ,64.1k,13,  10 ,  1 ,  1 ,  4 ,  0 ,Cassiopeia,Aatrox,Camille,TahmKench,
2019.0,spring,LCS_a,2,CLG Academy,Cloud9 Academy,1.0,33:29,OK,blue,C9,   VICTORY   ,64.1k,17,  9 ,  2 ,  1 ,  3 ,  0 ,Karthus,Akali,Zoe,Sejuani,Gragas
2019.0,spring,LCS_a,2,CLG Academy,Cloud9 Academy,1.0,33:29,OK,red,CLG,   DEFEAT   ,56.0k,6,  2 ,  0 ,  0 ,  0 ,  1 ,Cassiopeia,Aatrox,Irelia,Sion,Xayah
2019.0,spring,LCS_a,3,100 Thieves Academy,Clutch Gaming Academy,1.0,30:51,OK,blue,100,   VICTORY   ,61.5k,13,  10 ,  2 ,  2 ,  4 ,  0 ,Urgot,Zoe,Aatrox,Galio,Sivir
2019.0,spring,LCS_a,3,100 Thieves Academy,Clutch Gaming Academy,1.0,30:51,OK,red,CG,   DEFEAT   ,49.5k,1,  3 ,  0 ,  0 ,  0 ,  1 ,Cassiopeia,Lucian,Akali,Rumble,Kennen
