year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,spring,LCS,1,Cloud9,TL,1.0,24:34,OK,blue,C9,   VICTORY   ,44.8k,9,  9 ,  1 ,  1 ,  2 ,  2 ,Irelia,Ornn,Lucian,Ekko,Orianna
2020.0,spring,LCS,1,Cloud9,TL,1.0,24:34,OK,red,TL,   DEFEAT   ,36.5k,3,  2 ,  0 ,  0 ,  1 ,  0 ,Akali,Qiyana,Rumble,Zoe,Leblanc
2020.0,spring,LCS,1,CLG,Dignitas,1.0,40:13,OK,blue,CLG,   DEFEAT   ,58.2k,4,  2 ,  0 ,  0 ,  3 ,  1 ,Irelia,Qiyana,Gangplank,Aphelios,Varus
2020.0,spring,LCS,1,CLG,Dignitas,1.0,40:13,OK,red,DIG,   VICTORY   ,68.5k,15,  11 ,  1 ,  1 ,  3 ,  1 ,Akali,Lucian,Rumble,Leblanc,Kennen
2020.0,spring,LCS,1,100 Thieves,Golden Guardians,1.0,38:02,OK,blue,100,   VICTORY   ,66.0k,14,  10 ,  2 ,  1 ,  1 ,  1 ,Qiyana,Rumble,Senna,Vladimir,LeeSin
2020.0,spring,LCS,1,100 Thieves,Golden Guardians,1.0,38:02,OK,red,GG,   DEFEAT   ,58.1k,12,  3 ,  0 ,  0 ,  4 ,  0 ,Akali,Lucian,Aphelios,Lissandra,Elise
2020.0,spring,LCS,1,Immortals,FlyQuest,1.0,,AttributeError,,,,,,,,,,,,,,,
2020.0,spring,LCS,1,Dignitas,Evil Geniuses,1.0,28:07,OK,blue,DIG,   VICTORY   ,51.7k,12,  9 ,  2 ,  1 ,  3 ,  1 ,Qiyana,Irelia,Ornn,JarvanIV,Leblanc
2020.0,spring,LCS,1,Dignitas,Evil Geniuses,1.0,28:07,OK,red,EG,   DEFEAT   ,41.8k,2,  1 ,  0 ,  0 ,  1 ,  1 ,Rumble,Akali,Lucian,Elise,Olaf
2020.0,spring,LCS,1,TSM,Immortals,1.0,1:01:20,OK,blue,TSM,   DEFEAT   ,90.3k,9,  8 ,  1 ,  0 ,  2 ,  2 ,Irelia,Mordekaiser,Cassiopeia,Aphelios,Pantheon
2020.0,spring,LCS,1,TSM,Immortals,1.0,1:01:20,OK,red,IMT,   VICTORY   ,96.6k,9,  11 ,  4 ,  3 ,  6 ,  0 ,Akali,Qiyana,Lucian,Olaf,Camille
2020.0,spring,LCS,1,Golden Guardians,Cloud9,1.0,33:38,OK,blue,GG,   DEFEAT   ,54.1k,7,  3 ,  0 ,  0 ,  1 ,  1 ,Elise,Irelia,Lucian,Leblanc,Gangplank
2020.0,spring,LCS,1,Golden Guardians,Cloud9,1.0,33:38,OK,red,C9,   VICTORY   ,65.1k,19,  11 ,  3 ,  2 ,  4 ,  1 ,Akali,Rumble,Qiyana,Vladimir,Orianna
