year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2018.0,spring,EM,Qualifiers,LDLC OL,Movistar Riders,1.0,38:34,OK,blue,TLD,   DEFEAT   ,66.9k,8,  3 ,  0 ,  0 ,  0 ,  1 ,Sion,Xayah,Kaisa,Khazix,Gnar
2018.0,spring,EM,Qualifiers,LDLC OL,Movistar Riders,1.0,38:34,OK,red,MRS,   VICTORY   ,77.2k,12,  10 ,  3 ,  2 ,  5 ,  0 ,Nidalee,Swain,Velkoz,Ornn,Camille
