year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,summer,LJL,1,AXIZ,Crest Gaming Act,1.0,35:29,OK,blue,CGA,   VICTORY   ,65.4k,19,  7 ,  1 ,  1 ,  2 ,  1 ,Senna,Graves,Aphelios,Ekko,JarvanIV
2020.0,summer,LJL,1,AXIZ,Crest Gaming Act,1.0,35:29,OK,red,AXZ,   DEFEAT   ,57.0k,10,  4 ,  0 ,  0 ,  3 ,  1 ,Varus,Ezreal,Kalista,Blitzcrank,Ornn
2020.0,summer,LJL,1,V3 Esports,AXIZ,1.0,26:29,OK,blue,V3,   VICTORY   ,51.9k,13,  9 ,  1 ,  1 ,  4 ,  1 ,Fiddlesticks,Leblanc,Senna,Zoe,Renekton
2020.0,summer,LJL,1,V3 Esports,AXIZ,1.0,26:29,OK,red,AXZ,   DEFEAT   ,41.1k,5,  1 ,  0 ,  0 ,  0 ,  1 ,Varus,Syndra,Ezreal,Jayce,MonkeyKing
2020.0,summer,LJL,1,Crest Gaming Act,Burning Core,1.0,33:26,OK,blue,BC,   DEFEAT   ,53.2k,16,  2 ,  0 ,  0 ,  2 ,  1 ,Trundle,Zoe,Syndra,Sylas,Vladimir
2020.0,summer,LJL,1,Crest Gaming Act,Burning Core,1.0,33:26,OK,red,CGA,   VICTORY   ,62.0k,18,  10 ,  2 ,  2 ,  3 ,  1 ,Graves,Varus,Darius,Nautilus,Bard
2020.0,summer,LJL,1,Burning Core,V3 Esports,1.0,31:37,OK,blue,BC,   DEFEAT   ,46.9k,7,  1 ,  0 ,  0 ,  2 ,  1 ,Zoe,Syndra,Nidalee,Renekton,Akali
2020.0,summer,LJL,1,Burning Core,V3 Esports,1.0,31:37,OK,red,V3,   VICTORY   ,62.2k,17,  11 ,  3 ,  2 ,  3 ,  1 ,Varus,Ekko,Graves,Karma,Yuumi
2020.0,summer,LJL,1,Sengoku Gaming,Rascal Jester,1.0,25:05,OK,blue,SG,   VICTORY   ,52.6k,17,  9 ,  1 ,  1 ,  4 ,  2 ,Aphelios,Kalista,Fiddlesticks,Katarina,MonkeyKing
2020.0,summer,LJL,1,Sengoku Gaming,Rascal Jester,1.0,25:05,OK,red,RJ,   DEFEAT   ,38.5k,3,  1 ,  0 ,  0 ,  0 ,  0 ,Varus,Leblanc,Syndra,TwistedFate,Zoe
2020.0,summer,LJL,1,Detonation FocusMe,Sengoku Gaming,1.0,35:35,OK,blue,SG,   VICTORY   ,67.3k,19,  11 ,  3 ,  1 ,  4 ,  2 ,Karma,Yuumi,Aphelios,Elise,Gnar
2020.0,summer,LJL,1,Detonation FocusMe,Sengoku Gaming,1.0,35:35,OK,red,DFM,   DEFEAT   ,55.8k,9,  2 ,  0 ,  0 ,  2 ,  0 ,Varus,Syndra,TwistedFate,Bard,Sett
2020.0,summer,LJL,1,Fukuoka SoftBank Hawks,Detonation FocusMe,1.0,26:40,OK,blue,SHG,   DEFEAT   ,41.4k,2,  2 ,  0 ,  0 ,  1 ,  1 ,Karma,Yuumi,Ezreal,Renekton,Ornn
2020.0,summer,LJL,1,Fukuoka SoftBank Hawks,Detonation FocusMe,1.0,26:40,OK,red,DFM,   VICTORY   ,54.8k,18,  11 ,  3 ,  1 ,  2 ,  1 ,Varus,Syndra,Aphelios,Lucian,Leblanc
