year,season,league_name,week,team_1,team_2,set_number,state
2017.0,summer,Challengers Korea,1,Rising Star Gaming,Griffin,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,Rising Star Gaming,Griffin,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,Kongdoo,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,Kongdoo,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,Kongdoo,Team BattleComics,3.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,I Gaming Star,CJ Entus,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,I Gaming Star,CJ Entus,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,SeolHaeOne Prince,Griffin,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,1,SeolHaeOne Prince,Griffin,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Team BattleComics,Damwon,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Team BattleComics,Damwon,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Team BattleComics,Damwon,3.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Kongdoo,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Kongdoo,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Damwon,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Damwon,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Griffin,Kongdoo,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Griffin,Kongdoo,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Griffin,Kongdoo,3.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Rising Star Gaming,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,Rising Star Gaming,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,CJ Entus,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,2,CJ Entus,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Damwon,Griffin,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Damwon,Griffin,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Damwon,Griffin,3.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Kongdoo,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Kongdoo,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Damwon,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Damwon,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Damwon,Rising Star Gaming,3.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,SeolHaeOne Prince,CJ Entus,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,SeolHaeOne Prince,CJ Entus,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Team BattleComics,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Team BattleComics,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Team BattleComics,Rising Star Gaming,3.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Griffin,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,3,Griffin,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,CJ Entus,Kongdoo,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,CJ Entus,Kongdoo,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,SeolHaeOne Prince,Damwon,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,SeolHaeOne Prince,Damwon,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,I Gaming Star,Kongdoo,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,I Gaming Star,Kongdoo,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,SeolHaeOne Prince,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,SeolHaeOne Prince,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,Kongdoo,Damwon,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,Kongdoo,Damwon,2.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,CJ Entus,Griffin,1.0,this row doesn't have MH_url
2017.0,summer,Challengers Korea,4,CJ Entus,Griffin,2.0,this row doesn't have MH_url
