year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2018.0,spring,LMS,1,J Team,MAD Team,1.0,28:25,OK,blue,JT,   VICTORY   ,56.5k,8,  9 ,  1 ,  1 ,  2 ,  1 ,Kalista,Braum,Malzahar,Illaoi,Jax
2018.0,spring,LMS,1,J Team,MAD Team,1.0,28:25,OK,red,MAD,   DEFEAT   ,43.2k,1,  0 ,  0 ,  0 ,  0 ,  0 ,Ezreal,Azir,Camille,KogMaw,Gangplank
2018.0,spring,LMS,1,J Team,MAD Team,2.0,31:01,OK,blue,MAD,   VICTORY   ,67.0k,21,  10 ,  1 ,  2 ,  1 ,  1 ,Azir,Zoe,Ornn,TahmKench,Alistar
2018.0,spring,LMS,1,J Team,MAD Team,2.0,31:01,OK,red,JT,   DEFEAT   ,53.6k,6,  1 ,  0 ,  0 ,  1 ,  0 ,Kalista,Malzahar,Ezreal,Sejuani,Khazix
2018.0,spring,LMS,1,J Team,MAD Team,3.0,34:13,OK,blue,JT,   VICTORY   ,64.9k,16,  9 ,  2 ,  1 ,  0 ,  0 ,Kalista,Zac,Camille,Shen,Braum
2018.0,spring,LMS,1,J Team,MAD Team,3.0,34:13,OK,red,MAD,   DEFEAT   ,55.3k,5,  2 ,  0 ,  0 ,  2 ,  0 ,Azir,Zoe,Ezreal,TahmKench,KogMaw
2018.0,spring,LMS,1,Hong Kong Attitude,AHQ,1.0,39:25,OK,blue,HKA,   DEFEAT   ,67.5k,9,  2 ,  0 ,  0 ,  1 ,  1 ,Azir,Zoe,Alistar,Sejuani,Varus
2018.0,spring,LMS,1,Hong Kong Attitude,AHQ,1.0,39:25,OK,red,ahq,   VICTORY   ,81.5k,15,  11 ,  3 ,  1 ,  3 ,  0 ,KogMaw,Kalista,Ezreal,Janna,Shen
2018.0,spring,LMS,1,Hong Kong Attitude,AHQ,2.0,37:07,OK,blue,ahq,   VICTORY   ,77.6k,16,  9 ,  1 ,  1 ,  2 ,  1 ,Shen,Vladimir,Kalista,Shyvana,Khazix
2018.0,spring,LMS,1,Hong Kong Attitude,AHQ,2.0,37:07,OK,red,HKA,   DEFEAT   ,63.7k,6,  2 ,  0 ,  0 ,  2 ,  0 ,Azir,Zoe,KogMaw,Braum,Janna
2018.0,spring,LMS,2,Machi Esports,Hong Kong Attitude,1.0,38:33,OK,blue,M17,   DEFEAT   ,66.9k,4,  5 ,  2 ,  0 ,  0 ,  1 ,Shen,Vladimir,KogMaw,Syndra,Gnar
2018.0,spring,LMS,2,Machi Esports,Hong Kong Attitude,1.0,38:33,OK,red,HKA,   VICTORY   ,79.1k,17,  10 ,  2 ,  2 ,  3 ,  0 ,Azir,Zoe,Ryze,Braum,Taric
2018.0,spring,LMS,2,Machi Esports,Hong Kong Attitude,2.0,31:44,OK,blue,HKA,   DEFEAT   ,53.8k,3,  2 ,  0 ,  0 ,  1 ,  1 ,Azir,Cassiopeia,Zoe,Braum,Taric
2018.0,spring,LMS,2,Machi Esports,Hong Kong Attitude,2.0,31:44,OK,red,M17,   VICTORY   ,66.9k,13,  9 ,  2 ,  1 ,  2 ,  0 ,Kalista,KogMaw,Ezreal,JarvanIV,Zac
2018.0,spring,LMS,2,Machi Esports,Hong Kong Attitude,3.0,38:58,OK,blue,HKA,   DEFEAT   ,65.2k,4,  3 ,  0 ,  0 ,  1 ,  0 ,Cassiopeia,Ryze,Zoe,Camille,JarvanIV
2018.0,spring,LMS,2,Machi Esports,Hong Kong Attitude,3.0,38:58,OK,red,M17,   VICTORY   ,83.1k,13,  11 ,  3 ,  2 ,  3 ,  1 ,Kalista,KogMaw,Sejuani,Taric,TahmKench
2018.0,spring,LMS,2,Flash Wolves,Team Afro,1.0,33:54,OK,blue,FW,   VICTORY   ,64.4k,8,  9 ,  1 ,  2 ,  2 ,  0 ,Varus,Sejuani,Malzahar,Ornn,Yorick
