year,season,league_name,week,team_1,team_2,set_number,state
2018.0,summer,ECS,1,J Team 2,Forger Esports,1.0,this row doesn't have MH_url
2018.0,summer,ECS,1,J Team 2,Forger Esports,2.0,this row doesn't have MH_url
2018.0,summer,ECS,1,BUFF,NoFancy,1.0,this row doesn't have MH_url
2018.0,summer,ECS,1,BUFF,NoFancy,2.0,this row doesn't have MH_url
2018.0,summer,ECS,1,17 Academy,SuperEsports,1.0,this row doesn't have MH_url
2018.0,summer,ECS,1,17 Academy,SuperEsports,2.0,this row doesn't have MH_url
2018.0,summer,ECS,1,Kowloon Esports,Alice Queen,1.0,this row doesn't have MH_url
2018.0,summer,ECS,1,Kowloon Esports,Alice Queen,2.0,this row doesn't have MH_url
2018.0,summer,ECS,1,J Team 2,BUFF,1.0,this row doesn't have MH_url
2018.0,summer,ECS,1,J Team 2,BUFF,2.0,this row doesn't have MH_url
2018.0,summer,ECS,1,Kowloon Esports,17 Academy,1.0,this row doesn't have MH_url
2018.0,summer,ECS,1,Kowloon Esports,17 Academy,2.0,this row doesn't have MH_url
2018.0,summer,ECS,1,NoFancy,Forger Esports,1.0,this row doesn't have MH_url
2018.0,summer,ECS,1,NoFancy,Forger Esports,2.0,this row doesn't have MH_url
2018.0,summer,ECS,2,17 Academy,J Team 2,1.0,this row doesn't have MH_url
2018.0,summer,ECS,2,17 Academy,J Team 2,2.0,this row doesn't have MH_url
2018.0,summer,ECS,2,Kowloon Esports,NoFancy,1.0,this row doesn't have MH_url
2018.0,summer,ECS,2,Kowloon Esports,NoFancy,2.0,this row doesn't have MH_url
2018.0,summer,ECS,2,Forger Esports,SuperEsports,1.0,this row doesn't have MH_url
2018.0,summer,ECS,2,Forger Esports,SuperEsports,2.0,this row doesn't have MH_url
2018.0,summer,ECS,2,BUFF,Kowloon Esports,1.0,this row doesn't have MH_url
2018.0,summer,ECS,2,BUFF,Kowloon Esports,2.0,this row doesn't have MH_url
2018.0,summer,ECS,2,SuperEsports,Alice Queen,1.0,this row doesn't have MH_url
2018.0,summer,ECS,2,SuperEsports,Alice Queen,2.0,this row doesn't have MH_url
2018.0,summer,ECS,3,J Team 2,Kowloon Esports,1.0,this row doesn't have MH_url
2018.0,summer,ECS,3,J Team 2,Kowloon Esports,2.0,this row doesn't have MH_url
2018.0,summer,ECS,3,BUFF,17 Academy,1.0,this row doesn't have MH_url
2018.0,summer,ECS,3,BUFF,17 Academy,2.0,this row doesn't have MH_url
2018.0,summer,ECS,3,Forger Esports,Alice Queen,1.0,this row doesn't have MH_url
2018.0,summer,ECS,3,Forger Esports,Alice Queen,2.0,this row doesn't have MH_url
