year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,spring,TPL_a,1,SuperMassive Academy,Royal Youth Academy,1.0,35:01,OK,blue,SUP,   VICTORY   ,72.8k,16,  11 ,  3 ,  1 ,  5 ,  0 ,Cassiopeia,Akali,Galio,Kalista,Xayah
2019.0,spring,TPL_a,1,SuperMassive Academy,Royal Youth Academy,1.0,35:01,OK,red,RYL,   DEFEAT   ,51.9k,2,  2 ,  0 ,  1 ,  1 ,  1 ,Aatrox,Lucian,Irelia,Olaf,Camille
2019.0,spring,TPL_a,1,Galatasaray Academy,Dark Passage Academy,1.0,30:22,OK,blue,GS,   DEFEAT   ,50.3k,10,  1 ,  0 ,  0 ,  0 ,  1 ,Aatrox,Akali,Camille,Rakan,Alistar
2019.0,spring,TPL_a,1,Galatasaray Academy,Dark Passage Academy,1.0,30:22,OK,red,DP,   VICTORY   ,60.9k,22,  7 ,  1 ,  2 ,  5 ,  0 ,Galio,Cassiopeia,Irelia,Ezreal,Varus
2019.0,spring,TPL_a,1,HWA Gaming Academy,Fenerbahce Academy,1.0,28:31,OK,blue,HWA,   DEFEAT   ,46.8k,8,  1 ,  0 ,  0 ,  0 ,  1 ,Galio,Akali,Aatrox,Sejuani,Zoe
2019.0,spring,TPL_a,1,HWA Gaming Academy,Fenerbahce Academy,1.0,28:31,OK,red,FB,   VICTORY   ,53.6k,16,  7 ,  1 ,  1 ,  3 ,  0 ,Cassiopeia,Karthus,Lucian,Thresh,Morgana
2019.0,spring,TPL_a,1,Bursaspor Academy,Galakticos Academy,1.0,33:39,OK,blue,GAL,   DEFEAT   ,56.1k,3,  3 ,  0 ,  0 ,  1 ,  1 ,Akali,Irelia,Galio,Xayah,Caitlyn
2019.0,spring,TPL_a,1,Bursaspor Academy,Galakticos Academy,1.0,33:39,OK,red,BUR,   VICTORY   ,65.3k,22,  11 ,  3 ,  2 ,  4 ,  0 ,Lucian,Cassiopeia,Aatrox,Morgana,Alistar
2019.0,spring,TPL_a,1,Besiktas Academy,AURORA Academy,1.0,31:30,OK,blue,AUR,   DEFEAT   ,49.7k,6,  3 ,  0 ,  0 ,  1 ,  1 ,Urgot,Aatrox,Cassiopeia,Jayce,Kled
2019.0,spring,TPL_a,1,Besiktas Academy,AURORA Academy,1.0,31:30,OK,red,BJK,   VICTORY   ,62.7k,17,  11 ,  3 ,  1 ,  2 ,  0 ,Sion,Irelia,Akali,XinZhao,Camille
2019.0,spring,TPL_a,1,Galakticos Academy,Galatasaray Academy,1.0,23:26,OK,blue,GAL,   DEFEAT   ,33.5k,4,  0 ,  0 ,  0 ,  1 ,  1 ,Irelia,Akali,Gragas,Alistar,Lissandra
2019.0,spring,TPL_a,1,Galakticos Academy,Galatasaray Academy,1.0,23:26,OK,red,GS,   VICTORY   ,47.9k,13,  10 ,  1 ,  1 ,  2 ,  0 ,Lucian,Cassiopeia,Aatrox,Xayah,Kaisa
2019.0,spring,TPL_a,1,Besiktas Academy,Bursaspor Academy,1.0,36:26,OK,blue,BUR,   DEFEAT   ,61.1k,14,  4 ,  0 ,  1 ,  2 ,  1 ,Alistar,Aatrox,Irelia,Sion,Ornn
2019.0,spring,TPL_a,1,Besiktas Academy,Bursaspor Academy,1.0,36:26,OK,red,BJK,   VICTORY   ,67.1k,16,  11 ,  3 ,  1 ,  3 ,  0 ,Urgot,Lucian,Akali,Morgana,Braum
2019.0,spring,TPL_a,1,Dark Passage Academy,SuperMassive Academy,1.0,30:09,OK,blue,SUP,   VICTORY   ,62.7k,24,  6 ,  0 ,  1 ,  3 ,  1 ,Cassiopeia,Galio,Lucian,Ryze,Vladimir
2019.0,spring,TPL_a,1,Dark Passage Academy,SuperMassive Academy,1.0,30:09,OK,red,DP,   DEFEAT   ,51.8k,15,  2 ,  0 ,  0 ,  1 ,  0 ,Irelia,Aatrox,Akali,Kaisa,Caitlyn
2019.0,spring,TPL_a,1,AURORA Academy,HWA Gaming Academy,1.0,32:39,OK,blue,HWA,   VICTORY   ,67.4k,27,  11 ,  4 ,  2 ,  4 ,  1 ,Lucian,Akali,Aatrox,Kaisa,Ezreal
2019.0,spring,TPL_a,1,AURORA Academy,HWA Gaming Academy,1.0,32:39,OK,red,AUR,   DEFEAT   ,53.4k,15,  1 ,  0 ,  0 ,  0 ,  0 ,Cassiopeia,Yasuo,Galio,Morgana,Alistar
2019.0,spring,TPL_a,1,Fenerbahce Academy,Royal Youth Academy,1.0,32:32,OK,blue,RYL,   VICTORY   ,64.6k,23,  10 ,  2 ,  1 ,  3 ,  1 ,Irelia,Galio,Akali,Zoe,Syndra
2019.0,spring,TPL_a,1,Fenerbahce Academy,Royal Youth Academy,1.0,32:32,OK,red,FB,   DEFEAT   ,54.4k,9,  2 ,  0 ,  0 ,  1 ,  0 ,Cassiopeia,Lucian,Aatrox,Alistar,XinZhao
