year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2018.0,summer,LCS_a,1,TSM Academy,CLG Academy,1.0,25:57,OK,blue,TSMA,   DEFEAT   ,39.5k,6,  2 ,  0 ,  0 ,  0 ,  0 ,Morgana,Brand,Irelia,Gangplank,Vladimir
2018.0,summer,LCS_a,1,TSM Academy,CLG Academy,1.0,25:57,OK,red,CLGA,   VICTORY   ,48.1k,9,  8 ,  1 ,  1 ,  2 ,  1 ,Zoe,Ornn,Taliyah,Nocturne,Graves
2018.0,summer,LCS_a,1,TL Academy,Echo Fox Academy,1.0,27:07,OK,blue,TLA,   VICTORY   ,54.3k,17,  9 ,  1 ,  1 ,  2 ,  1 ,Zoe,MasterYi,Talon,Morgana,Alistar
2018.0,summer,LCS_a,1,TL Academy,Echo Fox Academy,1.0,27:07,OK,red,FOXA,   DEFEAT   ,45.3k,8,  4 ,  0 ,  0 ,  1 ,  0 ,Riven,Taliyah,Yasuo,Ezreal,KogMaw
2018.0,summer,LCS_a,1,Cloud9 Academy,FlyQuest Academy,1.0,29:33,OK,blue,C9A,   VICTORY   ,59.0k,14,  10 ,  2 ,  1 ,  3 ,  1 ,Morgana,Lucian,Shen,Taric,Rakan
2018.0,summer,LCS_a,1,Cloud9 Academy,FlyQuest Academy,1.0,29:33,OK,red,FLYA,   DEFEAT   ,48.2k,11,  1 ,  0 ,  0 ,  0 ,  0 ,Taliyah,Irelia,Camille,Renekton,Graves
2018.0,summer,LCS_a,1,100 Thieves Academy,OpTic Gaming Academy,1.0,29:11,OK,blue,100A,   DEFEAT   ,46.7k,5,  2 ,  0 ,  0 ,  1 ,  0 ,Camille,Lucian,Irelia,Kaisa,Ezreal
2018.0,summer,LCS_a,1,100 Thieves Academy,OpTic Gaming Academy,1.0,29:11,OK,red,OPTA,   VICTORY   ,55.3k,15,  8 ,  1 ,  1 ,  1 ,  1 ,Taliyah,Graves,Zoe,Lulu,Braum
2018.0,summer,LCS_a,1,Clutch Gaming Academy,Golden Guardians Academy,1.0,31:54,OK,blue,CGA,   DEFEAT   ,48.6k,9,  3 ,  0 ,  0 ,  1 ,  1 ,Rakan,MasterYi,Mordekaiser,Kaisa,Brand
2018.0,summer,LCS_a,1,Clutch Gaming Academy,Golden Guardians Academy,1.0,31:54,OK,red,GGSA,   VICTORY   ,59.4k,22,  7 ,  1 ,  1 ,  3 ,  0 ,Taliyah,Zoe,Irelia,Morgana,Braum
