year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,summer,LPLOL,1,SAMCLAN,Karma,1.0,27:47,OK,blue,SAM,   VICTORY   ,53.8k,14,  9 ,  2 ,  1 ,  3 ,  2 ,Syndra,Thresh,Gragas,MonkeyKing,Renekton
2020.0,summer,LPLOL,1,SAMCLAN,Karma,1.0,27:47,OK,red,KRM,   DEFEAT   ,44.1k,4,  5 ,  0 ,  0 ,  1 ,  0 ,Sett,Varus,Draven,Azir,Taric
2020.0,summer,LPLOL,1,GeekCase,GTZ,1.0,43:25,OK,blue,GC,   DEFEAT   ,67.4k,8,  2 ,  0 ,  0 ,  2 ,  1 ,Lulu,Nidalee,Yuumi,Leblanc,LeeSin
2020.0,summer,LPLOL,1,GeekCase,GTZ,1.0,43:25,OK,red,GTZ,   VICTORY   ,77.1k,20,  9 ,  1 ,  2 ,  4 ,  1 ,Varus,Senna,Karma,Thresh,Leona
2020.0,summer,LPLOL,1,Electronik,OFFSET,1.0,43:30,OK,blue,EGN,   VICTORY   ,80.6k,16,  11 ,  2 ,  3 ,  3 ,  2 ,Leblanc,LeeSin,Karma,Cassiopeia,Viktor
2020.0,summer,LPLOL,1,Electronik,OFFSET,1.0,43:30,OK,red,OFF7,   DEFEAT   ,70.0k,19,  3 ,  0 ,  0 ,  4 ,  0 ,Gangplank,RekSai,Morgana,Thresh,Sylas
2020.0,summer,LPLOL,1,For The Win,Boavista,1.0,27:08,OK,blue,FTW,   DEFEAT   ,43.6k,1,  4 ,  0 ,  0 ,  0 ,  1 ,Blitzcrank,Ekko,Akali,Senna,MissFortune
2020.0,summer,LPLOL,1,For The Win,Boavista,1.0,27:08,OK,red,BFC,   VICTORY   ,52.5k,15,  10 ,  2 ,  1 ,  4 ,  1 ,Graves,Aphelios,Thresh,Leblanc,Zoe
2020.0,summer,LPLOL,1,OFFSET,For The Win,1.0,28:50,OK,blue,OFF7,   DEFEAT   ,42.3k,5,  1 ,  0 ,  0 ,  0 ,  0 ,Thresh,Syndra,Maokai,Yuumi,Bard
2020.0,summer,LPLOL,1,OFFSET,For The Win,1.0,28:50,OK,red,FTW,   VICTORY   ,58.5k,21,  9 ,  1 ,  1 ,  3 ,  2 ,Varus,Karma,Ornn,Nautilus,Leona
2020.0,summer,LPLOL,1,Boavista,SAMCLAN,1.0,43:24,OK,blue,BFC,   VICTORY   ,76.3k,12,  11 ,  3 ,  2 ,  2 ,  2 ,Ornn,Zoe,Graves,Renekton,Azir
2020.0,summer,LPLOL,1,Boavista,SAMCLAN,1.0,43:24,OK,red,SAM,   DEFEAT   ,76.3k,16,  6 ,  0 ,  1 ,  4 ,  0 ,Blitzcrank,Akali,Ekko,TahmKench,Kled
2020.0,summer,LPLOL,1,GTZ,Electronik,1.0,29:29,OK,blue,GTZ,   DEFEAT   ,41.6k,2,  1 ,  0 ,  0 ,  0 ,  2 ,RekSai,Gangplank,Sylas,Ryze,Trundle
2020.0,summer,LPLOL,1,GTZ,Electronik,1.0,29:29,OK,red,EGN,   VICTORY   ,55.0k,19,  9 ,  1 ,  1 ,  4 ,  0 ,Aphelios,Leblanc,Galio,Syndra,Graves
2020.0,summer,LPLOL,1,Karma,GeekCase,1.0,29:41,OK,blue,KRM,   DEFEAT   ,44.2k,7,  1 ,  0 ,  0 ,  1 ,  2 ,Cassiopeia,Karma,Varus,Bard,Nautilus
2020.0,summer,LPLOL,1,Karma,GeekCase,1.0,29:41,OK,red,GC,   VICTORY   ,54.2k,14,  10 ,  1 ,  1 ,  4 ,  0 ,Gragas,Thresh,Syndra,Leblanc,Aphelios
