year,season,league_name,week,team_1,team_2,set_number,state
2017.0,spring,Challengers Korea,1,Ever8,CJ Entus,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,Ever8,CJ Entus,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,Ever8,CJ Entus,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,SeolHaeOne Prince,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,SeolHaeOne Prince,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,BPZ,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,BPZ,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,BPZ,I Gaming Star,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,Rising Star Gaming,Griffin,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,1,Rising Star Gaming,Griffin,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,2,Ever8,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,2,Ever8,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,2,Ever8,Team BattleComics,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,2,CJ Entus,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,2,CJ Entus,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,SeolHaeOne Prince,Griffin,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,SeolHaeOne Prince,Griffin,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,SeolHaeOne Prince,Griffin,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,BPZ,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,BPZ,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,BPZ,Rising Star Gaming,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,Ever8,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,Ever8,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,Team BattleComics,Griffin,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,3,Team BattleComics,Griffin,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,CJ Entus,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,CJ Entus,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,SeolHaeOne Prince,BPZ,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,SeolHaeOne Prince,BPZ,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,Ever8,Griffin,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,Ever8,Griffin,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,I Gaming Star,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,I Gaming Star,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,Team BattleComics,BPZ,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,Team BattleComics,BPZ,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,Ever8,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,4,Ever8,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,CJ Entus,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,CJ Entus,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Griffin,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Griffin,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Griffin,I Gaming Star,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,I Gaming Star,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,I Gaming Star,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Team BattleComics,CJ Entus,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Team BattleComics,CJ Entus,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Rising Star Gaming,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Rising Star Gaming,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Ever8,BPZ,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Ever8,BPZ,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,5,Ever8,BPZ,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Griffin,CJ Entus,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Griffin,CJ Entus,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,I Gaming Star,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,I Gaming Star,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,I Gaming Star,Team BattleComics,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Ever8,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Ever8,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,BPZ,CJ Entus,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,BPZ,CJ Entus,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Griffin,BPZ,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Griffin,BPZ,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Rising Star Gaming,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,6,Rising Star Gaming,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,I Gaming Star,Ever8,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,I Gaming Star,Ever8,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,SeolHaeOne Prince,CJ Entus,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,SeolHaeOne Prince,CJ Entus,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,CJ Entus,BPZ,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,CJ Entus,BPZ,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,Griffin,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,Griffin,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,CJ Entus,Ever8,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,CJ Entus,Ever8,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,Team BattleComics,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,7,Team BattleComics,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,I Gaming Star,BPZ,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,I Gaming Star,BPZ,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Griffin,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Griffin,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Griffin,Rising Star Gaming,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Team BattleComics,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Team BattleComics,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,BPZ,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,BPZ,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,CJ Entus,Griffin,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,CJ Entus,Griffin,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,CJ Entus,Griffin,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Team BattleComics,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Team BattleComics,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,8,Team BattleComics,I Gaming Star,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,SeolHaeOne Prince,Rising Star Gaming,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,SeolHaeOne Prince,Rising Star Gaming,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,SeolHaeOne Prince,Rising Star Gaming,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,BPZ,Ever8,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,BPZ,Ever8,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,I Gaming Star,Griffin,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,I Gaming Star,Griffin,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,I Gaming Star,Griffin,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,BPZ,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,9,BPZ,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,10,BPZ,Griffin,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,10,BPZ,Griffin,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,10,BPZ,Griffin,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,10,Rising Star Gaming,Ever8,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,10,Rising Star Gaming,Ever8,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,SeolHaeOne Prince,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,SeolHaeOne Prince,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,SeolHaeOne Prince,I Gaming Star,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,CJ Entus,Team BattleComics,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,CJ Entus,Team BattleComics,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,CJ Entus,Team BattleComics,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,Rising Star Gaming,BPZ,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,Rising Star Gaming,BPZ,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,Team BattleComics,Ever8,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,11,Team BattleComics,Ever8,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,Griffin,SeolHaeOne Prince,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,Griffin,SeolHaeOne Prince,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,Griffin,SeolHaeOne Prince,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,I Gaming Star,CJ Entus,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,I Gaming Star,CJ Entus,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,SeolHaeOne Prince,Ever8,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,SeolHaeOne Prince,Ever8,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,SeolHaeOne Prince,Ever8,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,Rising Star Gaming,CJ Entus,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,Rising Star Gaming,CJ Entus,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,12,Rising Star Gaming,CJ Entus,3.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,13,Rising Star Gaming,I Gaming Star,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,13,Rising Star Gaming,I Gaming Star,2.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,13,Griffin,Ever8,1.0,this row doesn't have MH_url
2017.0,spring,Challengers Korea,13,Griffin,Ever8,2.0,this row doesn't have MH_url
