year,season,league_name,week,team_1,team_2,set_number,state
2017.0,spring,LCK,1,ROX,KT,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,ROX,KT,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,DragonX,Samsung Galaxy,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,DragonX,Samsung Galaxy,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,DragonX,Samsung Galaxy,3.0,this row doesn't have MH_url
2017.0,spring,LCK,1,Jin Air,T1,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,Jin Air,T1,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,MVP,bbq,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,MVP,bbq,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,MVP,bbq,3.0,this row doesn't have MH_url
2017.0,spring,LCK,1,Afreeca,Samsung Galaxy,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,Afreeca,Samsung Galaxy,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,Afreeca,Samsung Galaxy,3.0,this row doesn't have MH_url
2017.0,spring,LCK,1,ROX,Kongdoo,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,ROX,Kongdoo,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,ROX,Kongdoo,3.0,this row doesn't have MH_url
2017.0,spring,LCK,1,bbq,KT,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,bbq,KT,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,DragonX,Jin Air,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,DragonX,Jin Air,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,DragonX,Jin Air,3.0,this row doesn't have MH_url
2017.0,spring,LCK,1,MVP,Afreeca,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,MVP,Afreeca,2.0,this row doesn't have MH_url
2017.0,spring,LCK,1,MVP,Afreeca,3.0,this row doesn't have MH_url
2017.0,spring,LCK,1,Kongdoo,T1,1.0,this row doesn't have MH_url
2017.0,spring,LCK,1,Kongdoo,T1,2.0,this row doesn't have MH_url
2017.0,spring,LCK,2,T1,ROX,1.0,this row doesn't have MH_url
2017.0,spring,LCK,2,T1,ROX,2.0,this row doesn't have MH_url
2017.0,spring,LCK,2,Samsung Galaxy,MVP,1.0,this row doesn't have MH_url
2017.0,spring,LCK,2,Samsung Galaxy,MVP,2.0,this row doesn't have MH_url
2017.0,spring,LCK,2,DragonX,KT,1.0,this row doesn't have MH_url
2017.0,spring,LCK,2,DragonX,KT,2.0,this row doesn't have MH_url
