year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,32:57,OK,blue,DW,   DEFEAT   ,55.3k,5,  2 ,  0 ,  0 ,  1 ,  0 ,Ornn,Azir,Ezreal,Tristana,Varus
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,1.0,32:57,OK,red,CHF,   VICTORY   ,65.9k,15,  10 ,  3 ,  2 ,  3 ,  1 ,Malzahar,Shen,Sejuani,Gangplank,Camille
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,2.0,42:40,OK,blue,CHF,   DEFEAT   ,73.3k,9,  3 ,  0 ,  0 ,  0 ,  0 ,Malzahar,Sejuani,Gangplank,Camille,Jayce
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,2.0,42:40,OK,red,DW,   VICTORY   ,91.9k,19,  10 ,  2 ,  3 ,  6 ,  1 ,Ornn,Azir,Zoe,Gnar,JarvanIV
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,3.0,33:47,OK,blue,DW,   VICTORY   ,71.6k,16,  10 ,  3 ,  1 ,  3 ,  0 ,Ornn,Zoe,Braum,Ryze,Leblanc
2018.0,spring,OPL,1,Dire Wolves,Chiefs Esports,3.0,33:47,OK,red,CHF,   DEFEAT   ,60.9k,9,  4 ,  0 ,  1 ,  1 ,  1 ,Malzahar,Kalista,Sejuani,Taric,Alistar
2018.0,spring,OPL,1,ORDER,Tectonic,1.0,30:39,OK,blue,ORD,   VICTORY   ,67.1k,20,  10 ,  2 ,  1 ,  2 ,  1 ,Camille,Malzahar,Cassiopeia,Ornn,Taric
2018.0,spring,OPL,1,ORDER,Tectonic,1.0,30:39,OK,red,TTC,   DEFEAT   ,50.5k,4,  1 ,  0 ,  0 ,  0 ,  0 ,Kalista,Alistar,Shen,JarvanIV,Khazix
2018.0,spring,OPL,1,ORDER,Tectonic,2.0,32:21,OK,blue,TTC,   DEFEAT   ,59.7k,18,  3 ,  0 ,  0 ,  2 ,  0 ,Kalista,Alistar,TahmKench,Zoe,Taliyah
2018.0,spring,OPL,1,ORDER,Tectonic,2.0,32:21,OK,red,ORD,   VICTORY   ,67.7k,24,  10 ,  2 ,  1 ,  1 ,  0 ,Malzahar,Cassiopeia,Azir,Orianna,Veigar
2018.0,spring,OPL,1,Sin Gaming,Legacy Esports,1.0,32:14,OK,blue,SIN,   DEFEAT   ,56.9k,11,  3 ,  0 ,  0 ,  0 ,  0 ,TahmKench,Shen,Ornn,Vayne,Tristana
2018.0,spring,OPL,1,Sin Gaming,Legacy Esports,1.0,32:14,OK,red,LGC,   VICTORY   ,69.4k,23,  10 ,  2 ,  1 ,  3 ,  0 ,KogMaw,Kalista,Gangplank,Camille,Illaoi
2018.0,spring,OPL,1,Sin Gaming,Legacy Esports,2.0,30:02,OK,blue,LGC,   VICTORY   ,60.8k,15,  9 ,  2 ,  1 ,  4 ,  1 ,KogMaw,Gangplank,Sejuani,Shen,TahmKench
2018.0,spring,OPL,1,Sin Gaming,Legacy Esports,2.0,30:02,OK,red,SIN,   DEFEAT   ,52.2k,10,  3 ,  0 ,  0 ,  0 ,  0 ,Kalista,Ornn,Azir,Illaoi,Vladimir
2018.0,spring,OPL,1,Bombers,Avant Gaming,1.0,27:38,OK,blue,BMR,   DEFEAT   ,41.8k,2,  0 ,  0 ,  0 ,  0 ,  0 ,Braum,Kalista,Cassiopeia,Gangplank,Gnar
2018.0,spring,OPL,1,Bombers,Avant Gaming,1.0,27:38,OK,red,AV,   VICTORY   ,59.3k,11,  11 ,  2 ,  1 ,  2 ,  1 ,Zoe,Ornn,Camille,Azir,Leblanc
2018.0,spring,OPL,1,Bombers,Avant Gaming,2.0,30:51,OK,blue,AV,   VICTORY   ,63.1k,17,  8 ,  1 ,  2 ,  2 ,  1 ,Zoe,Camille,Ornn,Rakan,Janna
2018.0,spring,OPL,1,Bombers,Avant Gaming,2.0,30:51,OK,red,BMR,   DEFEAT   ,46.7k,2,  2 ,  0 ,  0 ,  1 ,  0 ,Kalista,Braum,Shen,Leblanc,Gangplank
2018.0,spring,OPL,2,Bombers,ORDER,1.0,31:44,OK,blue,BMR,   DEFEAT   ,54.3k,9,  3 ,  0 ,  0 ,  0 ,  0 ,KogMaw,Braum,Cassiopeia,Gangplank,Khazix
2018.0,spring,OPL,2,Bombers,ORDER,1.0,31:44,OK,red,ORD,   VICTORY   ,64.7k,15,  10 ,  2 ,  1 ,  2 ,  1 ,Azir,Malzahar,Kalista,Varus,Sivir
2018.0,spring,OPL,2,Bombers,ORDER,2.0,37:14,OK,blue,ORD,   VICTORY   ,78.2k,29,  11 ,  3 ,  1 ,  2 ,  1 ,Sejuani,JarvanIV,Zoe,Varus,Sivir
2018.0,spring,OPL,2,Bombers,ORDER,2.0,37:14,OK,red,BMR,   DEFEAT   ,66.7k,14,  2 ,  0 ,  1 ,  1 ,  0 ,Galio,KogMaw,Kalista,Gangplank,TahmKench
2018.0,spring,OPL,2,Avant Gaming,Chiefs Esports,1.0,26:53,OK,blue,AV,   DEFEAT   ,48.5k,7,  3 ,  0 ,  0 ,  0 ,  0 ,Cassiopeia,Taliyah,Zoe,Nidalee,Khazix
2018.0,spring,OPL,2,Avant Gaming,Chiefs Esports,1.0,26:53,OK,red,CHF,   VICTORY   ,56.7k,12,  9 ,  2 ,  1 ,  2 ,  1 ,Malzahar,Kalista,KogMaw,Taric,Camille
2018.0,spring,OPL,2,Avant Gaming,Chiefs Esports,2.0,31:34,OK,blue,CHF,   VICTORY   ,64.8k,17,  9 ,  1 ,  2 ,  1 ,  1 ,Malzahar,Kalista,KogMaw,Taric,Camille
2018.0,spring,OPL,2,Avant Gaming,Chiefs Esports,2.0,31:34,OK,red,AV,   DEFEAT   ,53.4k,7,  3 ,  0 ,  0 ,  2 ,  0 ,Cassiopeia,Taliyah,Zoe,Ezreal,Nidalee
2018.0,spring,OPL,2,Dire Wolves,Sin Gaming,1.0,26:53,OK,blue,DW,   VICTORY   ,58.9k,15,  9 ,  1 ,  1 ,  3 ,  1 ,KogMaw,JarvanIV,Sejuani,Zac,Ryze
2018.0,spring,OPL,2,Dire Wolves,Sin Gaming,1.0,26:53,OK,red,SIN,   DEFEAT   ,48.4k,8,  2 ,  0 ,  0 ,  0 ,  0 ,Braum,Azir,Kalista,Ezreal,Tristana
2018.0,spring,OPL,2,Dire Wolves,Sin Gaming,2.0,23:54,OK,blue,SIN,   DEFEAT   ,36.4k,5,  0 ,  0 ,  0 ,  0 ,  0 ,TahmKench,KogMaw,Shen,Sejuani,Shyvana
2018.0,spring,OPL,2,Dire Wolves,Sin Gaming,2.0,23:54,OK,red,DW,   VICTORY   ,56.0k,13,  11 ,  3 ,  1 ,  2 ,  1 ,Azir,Kalista,Braum,Maokai,Alistar
2018.0,spring,OPL,2,Legacy Esports,Tectonic,1.0,34:37,OK,blue,LGC,   VICTORY   ,71.2k,16,  9 ,  1 ,  2 ,  4 ,  0 ,KogMaw,Illaoi,Urgot,Xerath,Karma
2018.0,spring,OPL,2,Legacy Esports,Tectonic,1.0,34:37,OK,red,TTC,   DEFEAT   ,57.8k,2,  3 ,  0 ,  0 ,  0 ,  0 ,Kalista,Galio,Gnar,Jayce,Sejuani
2018.0,spring,OPL,2,Legacy Esports,Tectonic,2.0,41:33,OK,blue,TTC,   DEFEAT   ,77.7k,12,  4 ,  0 ,  0 ,  1 ,  1 ,Kalista,Gnar,Ryze,Orianna,Sivir
2018.0,spring,OPL,2,Legacy Esports,Tectonic,2.0,41:33,OK,red,LGC,   VICTORY   ,84.8k,23,  11 ,  3 ,  2 ,  3 ,  0 ,KogMaw,Illaoi,Azir,Karma,Sejuani
2018.0,spring,OPL,3,Chiefs Esports,Tectonic,1.0,34:41,OK,blue,CHF,   VICTORY   ,66.6k,14,  11 ,  3 ,  1 ,  2 ,  0 ,Urgot,KogMaw,Galio,Malzahar,Sejuani
2018.0,spring,OPL,3,Chiefs Esports,Tectonic,1.0,34:41,OK,red,TTC,   DEFEAT   ,57.0k,6,  4 ,  0 ,  0 ,  1 ,  1 ,Kalista,Zoe,Azir,Varus,Sivir
