year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2019.0,spring,BRCC,1,RED Canids,PAIN,1.0,33:43,OK,blue,RED,   DERROTA   ,53.7 mil,6,  1 ,  0 ,  0 ,  0 ,  1 ,Irelia,Morgana,Galio,Braum,Gragas
2019.0,spring,BRCC,1,RED Canids,PAIN,1.0,33:43,OK,red,PNG,   VITÓRIA   ,63.3 mil,13,  10 ,  2 ,  1 ,  5 ,  0 ,Lucian,Aatrox,Cassiopeia,LeeSin,XinZhao
2019.0,spring,BRCC,1,Falkol,Operation Kino,1.0,37:44,OK,blue,FKL,   VITÓRIA   ,70.4 mil,12,  11 ,  2 ,  1 ,  2 ,  1 ,Aatrox,Irelia,Galio,Syndra,Braum
2019.0,spring,BRCC,1,Falkol,Operation Kino,1.0,37:44,OK,red,OPK,   DERROTA   ,60.0 mil,3,  1 ,  0 ,  0 ,  3 ,  0 ,Cassiopeia,Lucian,Urgot,Camille,Poppy
2019.0,spring,BRCC,1,Team oNe,Havan Liberty Gaming,1.0,34:08,OK,blue,ONE,   VITÓRIA   ,65.4 mil,15,  11 ,  3 ,  1 ,  3 ,  0 ,Irelia,Aatrox,Lissandra,Akali,Zoe
2019.0,spring,BRCC,1,Team oNe,Havan Liberty Gaming,1.0,34:08,OK,red,HL,   DERROTA   ,60.5 mil,15,  3 ,  0 ,  0 ,  1 ,  1 ,Urgot,Lucian,Galio,Olaf,XinZhao
2019.0,spring,BRCC,1,PAIN,Operation Kino,1.0,26:09,OK,blue,PNG,   VITÓRIA   ,53.6 mil,12,  10 ,  2 ,  1 ,  4 ,  1 ,Irelia,Aatrox,Lucian,Caitlyn,Ezreal
2019.0,spring,BRCC,1,PAIN,Operation Kino,1.0,26:09,OK,red,OPK,   DERROTA   ,35.8 mil,2,  0 ,  0 ,  0 ,  0 ,  0 ,Akali,Camille,Rakan,Nocturne,Lissandra
2019.0,spring,BRCC,1,Team oNe,Falkol,1.0,34:19,OK,blue,ONE,   DERROTA   ,56.1 mil,4,  4 ,  0 ,  0 ,  0 ,  1 ,Rakan,Cassiopeia,Lissandra,Camille,Akali
2019.0,spring,BRCC,1,Team oNe,Falkol,1.0,34:19,OK,red,FKL,   VITÓRIA   ,65.4 mil,16,  11 ,  4 ,  2 ,  3 ,  0 ,Galio,Sion,Aatrox,Viktor,Irelia
2019.0,spring,BRCC,1,RED Canids,Havan Liberty Gaming,1.0,32:12,OK,blue,RED,   VITÓRIA   ,62.3 mil,21,  8 ,  1 ,  1 ,  3 ,  1 ,Irelia,Lissandra,Cassiopeia,Syndra,Fiora
2019.0,spring,BRCC,1,RED Canids,Havan Liberty Gaming,1.0,32:12,OK,red,HL,   DERROTA   ,55.3 mil,12,  3 ,  0 ,  0 ,  2 ,  0 ,Urgot,Lucian,Galio,Poppy,Leblanc
2019.0,spring,BRCC,2,Operation Kino,Havan Liberty Gaming,1.0,34:36,OK,blue,OPK,   DERROTA   ,54.0 mil,2,  2 ,  0 ,  0 ,  2 ,  1 ,Camille,Rakan,Karthus,Akali,Yasuo
2019.0,spring,BRCC,2,Operation Kino,Havan Liberty Gaming,1.0,34:36,OK,red,HL,   VITÓRIA   ,65.8 mil,18,  11 ,  3 ,  1 ,  2 ,  0 ,Urgot,Aatrox,Irelia,Nocturne,XinZhao
2019.0,spring,BRCC,2,Team oNe,RED Canids,1.0,25:04,OK,blue,ONE,   DERROTA   ,38.0 mil,5,  1 ,  0 ,  0 ,  0 ,  0 ,Aatrox,Karthus,Irelia,Thresh,Camille
2019.0,spring,BRCC,2,Team oNe,RED Canids,1.0,25:04,OK,red,RED,   VITÓRIA   ,51.4 mil,17,  9 ,  1 ,  1 ,  3 ,  1 ,Cassiopeia,Lucian,Lissandra,Nocturne,Olaf
2019.0,spring,BRCC,2,PAIN,Falkol,1.0,36:35,OK,blue,PNG,   VITÓRIA   ,66.9 mil,14,  11 ,  2 ,  1 ,  3 ,  0 ,Irelia,Rakan,Lucian,Leblanc,XinZhao
2019.0,spring,BRCC,2,PAIN,Falkol,1.0,36:35,OK,red,FKL,   DERROTA   ,56.5 mil,4,  1 ,  0 ,  0 ,  1 ,  1 ,Cassiopeia,Galio,Aatrox,Graves,Nocturne
2019.0,spring,BRCC,2,RED Canids,Operation Kino,1.0,29:39,OK,blue,RED,   VITÓRIA   ,60.1 mil,12,  10 ,  2 ,  1 ,  4 ,  0 ,Lucian,Galio,Lissandra,Xayah,Syndra
2019.0,spring,BRCC,2,RED Canids,Operation Kino,1.0,29:39,OK,red,OPK,   DERROTA   ,44.1 mil,2,  1 ,  0 ,  0 ,  0 ,  1 ,Cassiopeia,Aatrox,Urgot,Fiora,Akali
2019.0,spring,BRCC,2,PAIN,Team oNe,1.0,26:37,OK,blue,PNG,   VITÓRIA   ,54.5 mil,14,  11 ,  2 ,  1 ,  1 ,  1 ,Irelia,Aatrox,Lucian,Karthus,Olaf
2019.0,spring,BRCC,2,PAIN,Team oNe,1.0,26:37,OK,red,ONE,   DERROTA   ,39.7 mil,4,  2 ,  0 ,  0 ,  1 ,  0 ,Cassiopeia,Akali,Camille,Graves,Nocturne
2019.0,spring,BRCC,2,Havan Liberty Gaming,Falkol,1.0,38:44,OK,blue,HL,   VITÓRIA   ,68.0 mil,8,  9 ,  2 ,  1 ,  3 ,  0 ,Irelia,Rakan,Leblanc,Olaf,Lissandra
2019.0,spring,BRCC,2,Havan Liberty Gaming,Falkol,1.0,38:44,OK,red,FKL,   DERROTA   ,58.5 mil,5,  2 ,  0 ,  0 ,  2 ,  1 ,Cassiopeia,Galio,Lucian,Viktor,Nocturne
2019.0,spring,BRCC,3,Falkol,RED Canids,1.0,45:04,OK,blue,FKL,   DERROTA   ,75.9 mil,10,  6 ,  1 ,  1 ,  4 ,  1 ,Karthus,Draven,Aatrox,Braum,JarvanIV
2019.0,spring,BRCC,3,Falkol,RED Canids,1.0,45:04,OK,red,RED,   VITÓRIA   ,80.2 mil,16,  8 ,  1 ,  2 ,  2 ,  0 ,Cassiopeia,Lucian,Sion,Syndra,Zoe
2019.0,spring,BRCC,3,Havan Liberty Gaming,PAIN,1.0,34:01,OK,blue,HL,   DERROTA   ,53.7 mil,8,  1 ,  0 ,  1 ,  0 ,  0 ,Viktor,Lissandra,Camille,TahmKench,Ezreal
2019.0,spring,BRCC,3,Havan Liberty Gaming,PAIN,1.0,34:01,OK,red,PNG,   VITÓRIA   ,68.6 mil,17,  9 ,  1 ,  1 ,  4 ,  1 ,Lucian,Cassiopeia,Thresh,Taliyah,LeeSin
2019.0,spring,BRCC,3,Operation Kino,Team oNe,1.0,36:52,OK,blue,OPK,   VITÓRIA   ,70.1 mil,15,  9 ,  2 ,  1 ,  3 ,  0 ,Akali,Draven,Urgot,Soraka,TahmKench
2019.0,spring,BRCC,3,Operation Kino,Team oNe,1.0,36:52,OK,red,ONE,   DERROTA   ,66.1 mil,8,  8 ,  2 ,  1 ,  2 ,  1 ,Cassiopeia,Lucian,Aatrox,Thresh,Alistar
2019.0,spring,BRCC,3,PAIN,RED Canids,1.0,45:29,OK,blue,PNG,   DERROTA   ,74.3 mil,13,  3 ,  0 ,  0 ,  2 ,  0 ,Aatrox,Draven,Sion,Leblanc,Zoe
2019.0,spring,BRCC,3,PAIN,RED Canids,1.0,45:29,OK,red,RED,   VITÓRIA   ,88.6 mil,23,  10 ,  3 ,  2 ,  3 ,  0 ,Lucian,Akali,Cassiopeia,Lissandra,Syndra
