year,season,league_name,week,team_1,team_2,set_number,game_length,state,side,team,result,total_golds,total_kills,tower_kills,inhibitor_kills,baron_kills,dragon_kills,rift_kills,ban1,ban2,ban3,ban4,ban5
2020.0,summer,DL,1,THRILL,mCon Rotterdam,1.0,26:08,OK,blue,MCN,   DEFEAT   ,37.3k,5,  0 ,  0 ,  0 ,  0 ,  0 ,JarvanIV,Olaf,Graves,Aphelios,Ezreal
2020.0,summer,DL,1,THRILL,mCon Rotterdam,1.0,26:08,OK,red,TRL,   VICTORY   ,51.9k,12,  9 ,  1 ,  1 ,  4 ,  2 ,Varus,Syndra,Aatrox,Cassiopeia,Leblanc
2020.0,summer,DL,1,Echo Zulu,Dynasty,1.0,42:10,OK,blue,DYN,   DEFEAT   ,66.1k,9,  6 ,  0 ,  0 ,  2 ,  2 ,Ivern,Sett,Senna,Yuumi,JarvanIV
2020.0,summer,DL,1,Echo Zulu,Dynasty,1.0,42:10,OK,red,EZ,   VICTORY   ,73.2k,15,  11 ,  4 ,  2 ,  5 ,  0 ,Syndra,Varus,Trundle,Zoe,Mordekaiser
2020.0,summer,DL,1,THRILL,LowLandLions,1.0,28:43,OK,blue,LLL,   DEFEAT   ,46.8k,11,  3 ,  0 ,  0 ,  0 ,  0 ,Thresh,Pyke,Graves,Fiora,Jax
2020.0,summer,DL,1,THRILL,LowLandLions,1.0,28:43,OK,red,TRL,   VICTORY   ,56.9k,21,  9 ,  2 ,  1 ,  4 ,  2 ,Trundle,Varus,Syndra,Cassiopeia,Kled
2020.0,summer,DL,1,Echo Zulu,PSV,1.0,26:41,OK,blue,PSV,   VICTORY   ,54.7k,19,  11 ,  3 ,  1 ,  2 ,  2 ,Ivern,Senna,Varus,Orianna,Renekton
2020.0,summer,DL,1,Echo Zulu,PSV,1.0,26:41,OK,red,EZ,   DEFEAT   ,40.4k,3,  2 ,  0 ,  0 ,  2 ,  0 ,Syndra,Ziggs,Sett,Zoe,Leblanc
2020.0,summer,DL,2,Dynasty,LowLandLions,1.0,29:25,OK,blue,DYN,   DEFEAT   ,44.4k,5,  1 ,  0 ,  0 ,  0 ,  1 ,Yuumi,Senna,LeeSin,Sett,Kled
2020.0,summer,DL,2,Dynasty,LowLandLions,1.0,29:25,OK,red,LLL,   VICTORY   ,56.7k,17,  11 ,  3 ,  1 ,  4 ,  1 ,Varus,Syndra,Aatrox,Zoe,Mordekaiser
